,fips,relevant_naics,YEAR,estab,emp,payann
947,33,812111,2017,10,51,1220
949,33,812112,2017,448,2624,62182
951,33,813910,2017,98,533,34261
953,33,811192,2017,62,409,12307
955,33,812220,2017,19,41,1184
957,33,813410,2017,183,1445,25162
959,33,812310,2017,47,160,2756
961,33,811310,2017,80,487,28921
963,33,811213,2017,7,17,1168
965,33,811212,2017,22,99,5475
967,33,811211,2017,10,13,470
969,33,812191,2017,13,139,847
971,33,812320,2017,70,626,14776
973,33,813312,2017,69,532,19272
975,33,812210,2017,64,349,16600
977,33,811111,2017,663,2572,106448
979,33,813211,2017,35,109,6437
981,33,811411,2017,6,17,610
983,33,813311,2017,12,76,5863
985,33,812332,2017,5,331,15435
987,33,813930,2017,60,468,20989
989,33,812331,2017,3,13,342
991,33,812113,2017,120,475,11013
993,33,811118,2017,18,89,4230
995,33,811219,2017,25,209,14806
997,33,813219,2017,10,126,5190
999,33,811490,2017,56,155,5906
1001,33,812199,2017,93,624,11456
1003,33,813990,2017,71,466,11933
1005,33,813319,2017,25,117,5671
1007,33,812930,2017,6,122,2402
1009,33,812910,2017,134,858,17426
1011,33,813940,2017,6,22,973
1013,33,813920,2017,34,164,10557
1015,33,813110,2017,648,4098,82842
1017,33,811420,2017,6,18,656
1019,33,813212,2017,15,89,5649
