Zip,Industries,Establishments,Employees,Payroll
23960,2,11,212,0
23966,3,21,433,0
23970,38,324,6112,0
23974,2,10,212,0
24011,31,359,5525,0
24012,101,1224,17758,0
24013,11,69,1302,0
24014,53,586,9214,0
24015,31,366,5822,0
24016,57,556,9791,0
24017,31,303,4942,0
24018,109,1711,23534,0
24019,76,811,12902,0
24022,1,4,1,0
24054,4,31,644,0
24055,10,95,2160,0
24060,79,1320,18899,0
24063,2,22,652,0
24064,3,20,633,0
24065,8,73,1058,0
24066,7,52,637,0
24067,2,9,212,0
24068,1,12,211,0
24072,1,3,1,0
24073,88,1197,17939,0
24077,2,11,212,0
24078,12,117,2193,0
24083,14,136,2605,0
24084,24,177,2845,0
24085,1,6,211,0
24087,2,11,212,0
24088,3,22,633,0
24089,2,10,212,0
24090,9,54,1059,0
24091,24,197,2994,0
24092,4,33,424,0
24095,3,29,853,0
24101,10,84,1710,0
24102,1,6,211,0
24104,6,39,636,0
24112,81,985,15382,0
24115,1,6,211,0
24120,2,9,212,0
24121,34,304,5355,0
24124,3,14,213,0
24127,4,28,844,0
24128,2,10,212,0
24133,1,7,211,0
24134,11,92,1972,0
24136,2,11,212,0
24137,3,24,423,0
24138,1,9,211,0
24141,42,425,6945,0
24142,1,23,472,0
24143,1,4,1,0
24147,2,7,2,0
24148,9,81,1330,0
24149,3,10,3,0
24151,60,662,10981,0
24153,114,1591,24002,0
24161,1,3,1,0
24162,1,3,1,0
24165,1,6,211,0
24168,2,6,2,0
24171,22,115,1502,0
24174,1,3,1,0
24175,17,148,3038,0
24176,2,11,212,0
24179,39,374,6270,0
24184,5,26,215,0
24201,34,429,7387,0
24202,26,226,3929,0
24209,1,6,211,0
24210,68,785,12683,0
24211,16,159,2787,0
24212,1,6,211,0
24216,1,3,1,0
24219,17,133,2009,0
24224,4,14,4,0
24228,10,63,1331,0
24230,9,55,1299,0
24236,4,29,864,0
24244,3,16,244,0
24248,1,8,211,0
24251,9,67,1540,0
24260,3,12,213,0
24263,7,38,847,0
24266,24,204,3715,0
24271,1,6,211,0
24273,23,187,2884,0
24277,11,61,1132,0
24279,4,18,234,0
24281,1,3,1,0
24283,4,29,665,0
24290,5,30,645,0
24293,20,133,2023,0
24301,22,221,4804,0
24311,1,3,1,0
24313,1,3,1,0
24314,2,6,2,0
24315,1,3,1,0
24319,5,45,1326,0
24324,2,9,212,0
24326,1,6,211,0
24328,3,20,423,0
24333,44,434,7606,0
24340,3,33,653,0
24343,20,203,3711,0
24348,5,30,655,0
24354,26,269,4997,0
24360,7,57,1318,0
24361,3,19,423,0
24368,6,40,877,0
24370,4,21,424,0
24375,1,6,211,0
24380,3,15,423,0
24381,2,7,2,0
24382,56,614,10679,0
24401,102,1382,18522,0
24402,1,7,211,0
24416,6,52,1076,0
24421,4,27,634,0
24422,4,34,214,0
24426,29,251,3920,0
24435,2,10,212,0
24440,4,23,424,0
24441,6,29,426,0
24445,5,28,845,0
24450,47,562,8889,0
24457,1,17,211,0
24465,2,10,212,0
24467,3,15,213,0
24471,1,3,1,0
24472,1,3,1,0
24476,1,8,211,0
24477,14,124,1955,0
24482,11,80,2192,0
24486,4,22,214,0
24501,83,954,15846,0
24502,124,1991,29422,0
24503,38,415,6459,0
24504,30,318,5171,0
24515,1,21,441,0
24517,19,160,3260,0
24520,1,10,211,0
24521,18,147,2799,0
24522,26,186,3257,0
24523,57,553,9709,0
24526,1,6,211,0
24527,4,23,424,0
24528,2,6,2,0
24531,15,120,2406,0
24538,5,32,635,0
24539,1,6,221,0
24540,75,935,13845,0
24541,73,885,13655,0
24543,1,11,211,0
24549,4,30,634,0
24550,11,97,2111,0
24551,79,968,13861,0
24553,1,12,431,0
24554,2,17,212,0
24555,1,6,211,0
24556,3,20,423,0
24557,11,81,1522,0
24558,7,48,637,0
24563,4,37,634,0
24565,1,8,211,0
24566,1,6,211,0
24569,1,3,1,0
24572,29,294,4780,0
24574,2,19,422,0
24577,2,16,422,0
24578,5,18,215,0
24579,1,3,1,0
24580,1,3,1,0
24586,5,29,645,0
24588,21,167,2602,0
24589,1,3,1,0
24590,12,119,1912,0
24592,47,433,7061,0
24594,1,6,211,0
24597,1,7,211,0
24603,1,4,1,0
24605,16,188,3979,0
24609,13,57,853,0
24614,20,132,2181,0
24620,2,10,212,0
24630,7,65,1338,0
24631,1,6,211,0
24637,5,33,686,0
24639,1,7,211,0
24641,17,146,2859,0
24646,1,3,1,0
24649,1,8,211,0
24651,13,106,2153,0
24656,4,18,424,0
24701,39,355,5430,0
24712,1,10,211,0
24739,7,59,857,0
24740,60,694,10526,0
24801,11,61,861,0
24827,1,6,211,0
24839,1,8,211,0
24844,3,23,213,0
24849,1,8,211,0
24870,8,42,898,0
24874,4,20,424,0
24901,46,452,7891,0
24902,1,4,1,0
24910,3,15,213,0
24925,3,15,423,0
24931,1,4,1,0
24938,1,6,211,0
24946,1,9,211,0
24951,1,6,211,0
24954,12,71,1492,0
24963,3,13,213,0
24970,10,71,1060,0
24983,3,20,433,0
24986,6,43,656,0
25003,3,17,423,0
25015,10,48,901,0
25033,1,8,211,0
25043,1,3,1,0
25045,5,30,885,0
25053,3,20,233,0
25064,15,120,2656,0
25070,3,17,443,0
25071,13,99,2174,0
25082,1,8,211,0
25112,1,5,1,0
25123,1,6,211,0
25130,3,19,433,0
25136,4,18,214,0
25143,22,145,2213,0
25159,6,29,426,0
25164,1,6,211,0
25168,1,3,1,0
25177,41,403,6354,0
25181,1,6,211,0
25186,1,6,211,0
25208,1,4,1,0
25213,7,47,647,0
25260,4,18,234,0
25262,1,3,1,0
25265,1,8,211,0
25271,25,209,3266,0
25276,17,129,2357,0
25301,66,959,12494,0
25302,45,398,7667,0
25303,28,179,3091,0
25304,34,344,4436,0
25306,3,15,213,0
25309,36,378,5751,0
25311,25,240,4157,0
25312,19,126,2170,0
25313,31,219,3723,0
25314,17,143,3279,0
25315,2,16,232,0
25320,2,8,2,0
25339,1,7,211,0
25387,4,26,434,0
25389,6,48,907,0
25401,55,830,11770,0
25403,15,110,2356,0
25404,37,347,5408,0
25405,10,51,1070,0
25411,21,164,3492,0
25413,8,40,658,0
25414,30,355,6072,0
25419,11,74,1092,0
25420,2,9,212,0
25425,11,78,1701,0
25427,15,128,2596,0
25428,18,146,2860,0
25430,15,128,2606,0
25434,1,6,211,0
25438,13,114,2015,0
25442,1,3,1,0
25443,21,170,3242,0
25504,52,516,8651,0
25506,1,3,1,0
25507,1,6,1,0
25508,10,61,870,0
25510,3,19,423,0
25514,1,3,1,0
25523,5,20,215,0
25526,62,664,9227,0
25530,7,45,898,0
25535,2,7,2,0
25541,14,99,1965,0
25545,4,22,214,0
25550,20,156,2621,0
25559,2,6,2,0
25560,16,128,2177,0
25564,1,6,211,0
25570,4,20,234,0
25601,22,246,5075,0
25607,1,16,451,0
25621,4,18,214,0
25625,1,4,1,0
25632,1,3,1,0
25635,4,24,454,0
25661,9,87,1079,0
25670,2,9,232,0
25674,2,8,2,0
25676,1,6,231,0
25701,85,1105,16756,0
25702,12,108,2012,0
25703,9,67,910,0
25704,24,177,2825,0
25705,31,318,5433,0
25755,1,21,441,0
25801,84,1351,19312,0
25802,1,4,1,0
25812,1,4,1,0
25813,13,99,1754,0
25823,1,6,211,0
25825,1,3,1,0
25827,2,7,2,0
25832,8,48,848,0
25840,18,191,3249,0
25843,1,6,211,0
25844,1,3,1,0
25854,1,3,1,0
25880,11,51,871,0
25882,2,15,442,0
25901,26,195,3016,0
25909,1,3,1,0
25917,1,3,1,0
25918,2,16,422,0
25921,3,11,3,0
25951,13,75,1544,0
25962,5,33,635,0
25969,1,8,211,0
26003,112,1694,25077,0
26031,2,7,2,0
26033,2,9,212,0
26034,9,74,1740,0
26035,2,15,422,0
26037,9,52,859,0
26038,1,6,1,0
26041,32,286,4004,0
26047,1,12,211,0
26050,2,9,212,0
26059,11,109,2096,0
26062,45,546,8791,0
26070,13,115,2614,0
26101,89,1226,16138,0
26104,32,237,4793,0
26105,36,360,6221,0
26143,2,14,422,0
26147,3,9,3,0
26149,1,8,211,0
26150,10,59,1311,0
26155,22,191,3953,0
26159,2,33,422,0
26164,7,61,1087,0
26170,8,61,1099,0
26175,2,14,212,0
26181,2,16,422,0
26187,12,81,1712,0
26201,53,534,8256,0
26205,4,32,884,0
26206,1,6,211,0
26209,2,15,212,0
26215,1,6,211,0
26218,1,6,211,0
26222,1,7,211,0
26241,53,528,8976,0
26250,7,39,437,0
26253,4,20,424,0
26257,1,6,211,0
26260,6,42,876,0
26261,2,18,662,0
26264,1,3,1,0
26270,1,3,1,0
26287,2,27,872,0
26288,3,16,213,0
26291,1,3,1,0
26292,2,10,222,0
26301,73,928,15370,0
26302,1,3,1,0
26306,1,3,1,0
26330,77,798,11286,0
26346,1,5,1,0
26347,2,10,212,0
26351,10,46,850,0
26354,15,109,1955,0
26362,7,25,217,0
26374,1,3,1,0
26378,8,45,858,0
26385,2,9,212,0
26386,1,3,1,0
26408,1,3,1,0
26415,4,16,214,0
26416,9,70,1289,0
26419,1,3,1,0
26426,6,45,846,0
26431,12,75,1513,0
26444,3,14,213,0
26451,1,8,211,0
26452,26,210,4368,0
26456,3,16,423,0
26501,71,660,10852,0
26505,88,1417,18281,0
26506,3,61,1145,0
26507,1,3,1,0
26508,72,920,14086,0
26519,2,6,2,0
26525,9,52,859,0
26537,17,125,2608,0
26541,1,8,211,0
26542,1,6,211,0
26547,2,10,212,0
26554,98,1295,20948,0
26555,2,10,212,0
26559,1,8,211,0
26570,1,6,211,0
26571,1,8,211,0
26575,1,3,1,0
26582,6,41,846,0
26588,1,10,211,0
26601,9,60,1330,0
26610,2,9,212,0
26624,5,15,5,0
26651,29,262,4360,0
26678,1,3,1,0
26679,2,9,212,0
26681,2,8,2,0
26704,4,19,444,0
26710,1,12,211,0
26711,1,3,1,0
26719,4,36,864,0
26726,28,244,4359,0
26743,1,6,211,0
26753,6,35,636,0
26757,16,108,1967,0
26764,4,24,424,0
26801,1,8,211,0
26807,6,41,1056,0
26808,1,3,1,0
26833,1,8,211,0
26836,23,134,1754,0
26847,25,166,3025,0
26851,1,10,221,0
27006,33,302,4565,0
27009,4,23,634,0
27011,4,30,644,0
27012,68,971,14879,0
27013,9,54,1059,0
27014,1,7,211,0
27016,2,14,422,0
27017,11,116,2402,0
27018,10,73,1280,0
27019,4,25,634,0
27020,6,40,636,0
27021,34,343,5458,0
27023,21,239,3473,0
27025,19,198,3450,0
27027,5,36,896,0
27028,58,617,9709,0
27030,93,1195,17784,0
27040,12,123,2562,0
27041,19,138,2590,0
27043,3,13,213,0
27045,14,88,1094,0
27046,1,6,211,0
27048,9,57,1269,0
27050,3,20,423,0
27051,15,122,2186,0
27052,12,110,2363,0
27054,2,15,422,0
27055,24,298,4545,0
27101,106,1547,23559,0
27103,147,2930,40090,0
27104,59,755,11504,0
27105,77,879,12221,0
27106,94,1157,15904,0
27107,65,803,13208,0
27109,1,3,1,0
27114,1,6,211,0
27127,63,716,11358,0
27157,1,4,1,0
27203,78,1042,14977,0
27204,1,11,211,0
27205,41,419,6001,0
27207,2,15,212,0
27209,7,46,867,0
27212,1,3,1,0
27214,11,72,1481,0
27215,124,2296,32818,0
27217,54,622,10816,0
27229,3,13,213,0
27231,3,18,633,0
27233,2,9,212,0
27235,9,59,1069,0
27239,14,96,1714,0
27242,1,8,211,0
27243,2,6,2,0
27244,12,133,2813,0
27248,4,15,214,0
27249,14,151,3004,0
27252,3,15,423,0
27253,58,647,11021,0
27258,8,50,848,0
27260,65,677,10378,0
27261,1,3,1,0
27262,93,1215,17726,0
27263,80,859,12744,0
27265,96,1624,23370,0
27278,73,823,11867,0
27281,1,3,1,0
27282,34,313,5795,0
27284,141,2153,27431,0
27288,40,433,6552,0
27289,1,7,211,0
27292,89,1140,16755,0
27293,1,4,1,0
27295,53,651,10147,0
27298,19,131,2559,0
27299,1,8,211,0
27301,16,108,2377,0
27302,72,865,14890,0
27306,8,45,658,0
27310,16,192,3247,0
27311,1,12,221,0
27312,62,688,10913,0
27313,6,59,1266,0
27315,1,3,1,0
27316,9,78,1520,0
27317,30,263,4982,0
27320,64,851,12767,0
27323,1,13,211,0
27325,4,35,634,0
27326,1,17,431,0
27330,102,1374,18543,0
27331,1,8,211,0
27332,49,530,8881,0
27341,5,40,635,0
27343,1,4,1,0
27344,37,404,6488,0
27349,8,54,1058,0
27350,5,43,1065,0
27355,2,10,212,0
27356,3,12,213,0
27357,18,179,3648,0
27358,21,268,4261,0
27360,78,1135,13978,0
27361,3,34,706,0
27370,15,126,2135,0
27371,18,143,2839,0
27374,3,18,443,0
27376,25,215,3655,0
27377,14,112,2365,0
27379,6,39,636,0
27401,92,1301,16718,0
27402,2,15,212,0
27403,50,657,9694,0
27405,93,1211,17274,0
27406,109,1578,20598,0
27407,144,2477,36277,0
27408,107,1826,25933,0
27409,118,1294,21496,0
27410,130,2175,29045,0
27411,1,24,451,0
27420,2,11,244,0
27427,3,12,233,0
27455,55,702,11300,0
27501,37,446,7498,0
27502,109,1955,24507,0
27503,8,69,1518,0
27504,41,448,7145,0
27505,5,39,855,0
27506,1,6,211,0
27508,1,7,1,0
27509,3,14,213,0
27510,49,490,8182,0
27511,123,2314,31122,0
27512,1,8,221,0
27513,112,2290,32070,0
27514,90,1504,20465,0
27516,71,1114,13955,0
27517,73,1109,15491,0
27518,94,1620,19915,0
27519,84,1985,20215,0
27520,95,1447,20665,0
27521,8,60,1299,0
27522,30,295,5632,0
27523,31,418,6032,0
27524,20,162,3190,0
27525,23,192,4284,0
27526,108,1797,23928,0
27527,42,491,7304,0
27528,2,9,212,0
27529,143,2311,33476,0
27530,85,959,12639,0
27532,1,6,211,0
27533,1,20,431,0
27534,80,1103,17716,0
27536,56,735,12536,0
27537,22,241,4052,0
27539,49,560,8633,0
27540,91,1527,20450,0
27541,4,37,634,0
27542,11,99,2413,0
27544,1,11,211,0
27545,70,833,12134,0
27546,35,331,5648,0
27549,45,527,7546,0
27556,1,3,1,0
27557,7,71,1267,0
27559,3,20,423,0
27560,128,2338,34080,0
27562,9,50,639,0
27563,6,43,1296,0
27565,48,551,9624,0
27568,1,10,211,0
27569,7,69,1277,0
27571,20,174,3840,0
27572,6,66,1266,0
27573,48,469,7462,0
27574,19,137,1929,0
27576,31,301,5885,0
27577,89,1065,16189,0
27581,1,7,211,0
27582,1,8,211,0
27583,7,54,1057,0
27587,154,3179,37725,0
27588,1,12,211,0
27589,13,98,1913,0
27591,45,514,7767,0
27592,22,251,3592,0
27596,46,513,8387,0
27597,49,634,9743,0
27599,2,8,2,0
27601,70,1244,15532,0
27602,2,61,642,0
27603,179,2897,40067,0
27604,160,2179,31616,0
27605,46,583,8949,0
27606,89,1338,20544,0
27607,90,1676,23247,0
27608,44,576,7925,0
27609,145,3615,43600,0
27610,106,1453,19479,0
27611,3,36,423,0
27612,134,2545,35123,0
27613,81,1468,19530,0
27614,79,1236,16710,0
27615,152,3316,39911,0
27616,125,1730,25311,0
27617,95,1175,17282,0
27623,2,19,212,0
27624,1,3,1,0
27668,1,3,1,0
27701,94,1613,21492,0
27703,129,1936,28022,0
27704,76,993,16176,0
27705,124,1880,26689,0
27707,112,2089,26793,0
27708,1,18,472,0
27709,33,361,5361,0
27710,3,11,3,0
27711,1,3,1,0
27712,35,327,4925,0
27713,122,2252,31585,0
27801,19,197,4132,0
27802,3,21,213,0
27803,26,199,3437,0
27804,106,1530,22156,0
27805,1,16,211,0
27806,1,3,1,0
27807,4,30,424,0
27808,3,26,633,0
27809,8,50,1068,0
27810,8,62,1298,0
27811,1,3,1,0
27812,3,15,213,0
27817,7,52,1298,0
27820,1,7,211,0
27822,8,74,1278,0
27823,6,20,6,0
27824,1,3,1,0
27828,18,127,2599,0
27830,6,38,426,0
27831,3,12,213,0
27832,4,16,224,0
27834,118,1810,24920,0
27835,4,20,214,0
27837,3,28,633,0
27839,3,20,454,0
27844,1,3,1,0
27845,1,6,211,0
27846,3,18,443,0
27847,1,6,211,0
27849,1,3,1,0
27850,8,107,2169,0
27851,1,11,211,0
27852,2,14,422,0
27855,5,42,1095,0
27856,23,226,3915,0
27857,1,6,211,0
27858,123,2195,30968,0
27860,5,22,215,0
27863,10,64,1060,0
27864,2,16,212,0
27865,2,13,232,0
27869,2,10,212,0
27870,60,738,11859,0
27871,2,19,212,0
27874,4,18,214,0
27878,1,6,211,0
27880,2,9,212,0
27882,11,74,1481,0
27883,1,3,1,0
27884,1,6,211,0
27886,34,370,6275,0
27889,84,989,15848,0
27890,4,14,4,0
27891,1,7,211,0
27892,36,310,4997,0
27893,105,1247,18237,0
27894,2,6,2,0
27895,1,8,242,0
27896,51,633,10005,0
27906,2,10,212,0
27909,93,1242,18803,0
27910,33,289,5434,0
27915,5,55,1536,0
27917,1,3,1,0
27920,6,67,1296,0
27921,7,49,847,0
27924,1,11,211,0
27925,4,25,444,0
27927,19,237,4269,0
27928,2,9,212,0
27929,2,13,422,0
27932,39,361,6280,0
27936,3,27,633,0
27937,1,6,211,0
27938,2,6,2,0
27939,5,32,686,0
27941,3,26,643,0
27943,7,45,857,0
27944,12,110,2633,0
27948,47,625,8861,0
27949,63,854,13796,0
27950,1,3,1,0
27954,26,221,4266,0
27957,1,10,211,0
27958,18,187,3029,0
27959,30,430,6503,0
27960,5,66,1516,0
27962,16,118,1977,0
27964,4,21,214,0
27966,6,29,426,0
27968,2,10,212,0
27970,2,15,212,0
27972,1,4,1,0
27976,1,6,211,0
27980,2,10,212,0
27981,4,31,654,0
27982,1,9,211,0
27983,15,127,2186,0
27986,1,8,211,0
28001,74,966,15183,0
28006,1,7,211,0
28012,60,798,11367,0
28016,14,129,2564,0
28017,2,8,2,0
28018,5,44,635,0
28020,1,16,211,0
28021,25,227,4326,0
28023,28,262,4519,0
28024,1,3,1,0
28025,126,2042,26412,0
28026,1,9,211,0
28027,174,3238,42849,0
28031,111,2021,23513,0
28032,2,14,243,0
28034,28,278,4812,0
28035,1,6,211,0
28036,62,744,10263,0
28037,95,1364,21484,0
28040,6,57,1076,0
28041,1,6,221,0
28042,1,7,211,0
28043,53,571,9588,0
28052,84,902,15364,0
28053,1,6,211,0
28054,96,1598,24119,0
28055,1,6,211,0
28056,59,747,11063,0
28070,1,3,1,0
28071,4,18,214,0
28072,1,3,1,0
28073,5,37,845,0
28075,47,608,11053,0
28076,1,8,211,0
28078,157,3279,36331,0
28079,93,1483,18745,0
28080,8,72,1688,0
28081,40,470,6952,0
28082,1,10,211,0
28083,53,653,9536,0
28086,48,584,9393,0
28088,4,32,444,0
28090,3,45,633,0
28091,1,3,1,0
28092,78,1069,16043,0
28093,1,15,211,0
28097,25,218,3446,0
28098,7,48,857,0
28101,1,6,211,0
28103,17,174,3448,0
28104,90,1309,17299,0
28105,139,2469,31620,0
28107,24,197,3446,0
28110,146,2204,28444,0
28111,1,8,211,0
28112,59,724,12512,0
28114,3,38,643,0
28115,113,1520,22311,0
28117,157,3385,39758,0
28120,42,422,6673,0
28124,14,133,2595,0
28125,5,27,635,0
28127,7,41,427,0
28128,13,116,2353,0
28129,13,86,1063,0
28130,1,3,1,0
28133,5,33,635,0
28134,80,861,13617,0
28135,4,27,424,0
28137,4,40,1085,0
28138,16,157,3047,0
28139,42,365,5885,0
28144,90,1021,15351,0
28145,2,17,212,0
28146,40,470,8151,0
28147,51,527,9176,0
28150,76,973,15524,0
28151,1,7,211,0
28152,56,596,8921,0
28159,3,19,423,0
28160,7,60,1108,0
28163,6,63,1286,0
28164,31,327,5622,0
28166,31,244,4302,0
28167,1,9,211,0
28168,12,107,1942,0
28169,1,3,1,0
28170,19,218,3910,0
28173,105,2074,23682,0
28174,10,76,1280,0
28201,2,12,432,0
28202,101,2388,32498,0
28203,114,2456,28915,0
28204,73,1184,13833,0
28205,131,2451,31571,0
28206,80,846,13972,0
28207,39,683,8566,0
28208,151,2018,33212,0
28209,95,1586,18336,0
28210,115,2184,25320,0
28211,113,2277,27856,0
28212,62,807,13527,0
28213,77,1043,14623,0
28214,69,778,10034,0
28215,66,1069,15582,0
28216,125,1694,24141,0
28217,171,3269,40764,0
28219,2,6,2,0
28223,2,50,1113,0
28226,107,2120,26823,0
28227,111,1942,24153,0
28231,1,6,211,0
28244,5,39,435,0
28246,1,10,211,0
28247,1,3,1,0
28255,3,65,1123,0
28260,1,7,221,0
28262,105,2109,26231,0
28266,1,3,1,0
28269,148,2337,31235,0
28270,80,1115,15036,0
28273,176,2727,38520,0
28274,1,3,1,0
28277,159,5005,49854,0
28278,51,734,10236,0
28280,6,37,667,0
28281,1,3,1,0
28282,1,3,1,0
28284,2,6,2,0
28287,2,13,212,0
28297,1,6,211,0
28301,62,798,12217,0
28302,4,24,476,0
28303,92,1627,23587,0
28304,68,1215,16705,0
28305,30,316,4951,0
28306,70,851,13328,0
28307,6,44,646,0
28308,1,3,1,0
28309,3,23,633,0
28310,4,70,1326,0
28311,43,491,7889,0
28312,26,316,5909,0
28314,63,816,11976,0
28315,44,432,7419,0
28318,4,19,214,0
28320,8,88,1698,0
28323,2,9,212,0
28326,17,149,2651,0
28327,24,310,5155,0
28328,64,714,12450,0
28329,1,3,1,0
28332,1,3,1,0
28333,7,47,847,0
28334,66,797,11992,0
28335,1,8,221,0
28337,29,260,4360,0
28338,2,18,432,0
28339,8,63,1299,0
28340,11,65,1281,0
28341,5,21,425,0
28342,1,4,1,0
28345,20,153,2580,0
28348,35,463,7441,0
28349,8,78,1708,0
28351,3,12,3,0
28352,50,559,9436,0
28353,1,17,211,0
28356,5,32,845,0
28358,77,1144,17487,0
28359,2,29,212,0
28360,9,72,1530,0
28364,12,74,1072,0
28365,28,256,4579,0
28366,4,37,895,0
28368,1,7,211,0
28369,1,8,231,0
28371,2,9,232,0
28372,22,214,3534,0
28373,6,26,436,0
28374,44,542,8971,0
28376,49,507,8462,0
28377,8,73,1549,0
28379,55,622,8507,0
28380,1,15,211,0
28382,5,55,1105,0
28383,4,25,434,0
28384,17,133,2357,0
28385,3,17,423,0
28386,2,13,422,0
28387,73,987,13768,0
28390,32,343,5444,0
28391,6,37,856,0
28392,1,4,1,0
28393,1,10,211,0
28394,10,75,1741,0
28395,4,16,214,0
28396,1,7,211,0
28398,10,74,1321,0
28399,1,8,211,0
28401,147,2144,26064,0
28402,3,11,3,0
28403,165,4002,52562,0
28405,154,2463,37891,0
28406,1,3,1,0
28409,67,916,13188,0
28411,78,1236,18114,0
28412,101,1413,20250,0
28420,1,3,1,0
28421,2,12,422,0
28422,16,111,1916,0
28423,1,3,1,0
28425,23,188,3474,0
28428,30,403,5381,0
28429,17,108,1727,0
28431,7,31,427,0
28433,2,13,422,0
28435,2,9,212,0
28436,6,40,866,0
28438,1,6,211,0
28441,2,10,212,0
28443,74,1038,14046,0
28444,2,11,212,0
28445,29,433,6470,0
28447,1,3,1,0
28449,6,43,846,0
28450,1,6,1,0
28451,73,897,14123,0
28455,1,4,1,0
28456,4,21,424,0
28457,12,108,2143,0
28458,6,31,216,0
28459,4,19,214,0
28460,22,238,3873,0
28461,62,804,11065,0
28462,28,305,4309,0
28463,15,96,1725,0
28464,1,8,211,0
28465,12,197,2173,0
28466,27,226,4538,0
28467,15,157,2838,0
28468,9,58,1089,0
28469,23,246,4344,0
28470,42,421,7196,0
28472,51,644,11365,0
28478,2,24,422,0
28479,5,37,635,0
28480,16,162,3309,0
28501,50,545,8829,0
28502,1,15,211,0
28503,1,5,1,0
28504,50,438,7454,0
28509,1,3,1,0
28510,2,9,212,0
28512,16,193,3226,0
28513,14,107,1524,0
28515,1,3,1,0
28516,36,336,5387,0
28518,13,81,1544,0
28519,1,6,211,0
28521,2,9,212,0
28529,4,21,424,0
28530,7,49,1057,0
28532,37,355,5921,0
28533,2,37,662,0
28538,1,6,211,0
28539,10,81,1280,0
28540,82,1326,18353,0
28541,1,7,221,0
28542,4,40,925,0
28544,3,16,244,0
28545,1,3,1,0
28546,88,1473,23153,0
28547,4,41,927,0
28551,18,135,2368,0
28555,4,23,214,0
28557,94,1155,15963,0
28560,71,847,13832,0
28561,3,17,454,0
28562,98,1304,19042,0
28563,2,7,2,0
28564,1,3,1,0
28570,41,420,7562,0
28571,5,35,655,0
28572,11,72,1061,0
28573,3,16,423,0
28574,18,146,2179,0
28578,1,3,1,0
28580,21,187,3053,0
28582,1,3,1,0
28584,49,498,8473,0
28586,12,77,1492,0
28590,52,545,7804,0
28594,16,180,3028,0
28601,132,1976,25303,0
28602,126,1788,28380,0
28603,5,33,676,0
28604,30,333,4383,0
28605,20,267,5244,0
28607,108,1772,24523,0
28609,11,87,1271,0
28610,17,130,2860,0
28612,10,94,1961,0
28613,56,560,9444,0
28616,1,6,211,0
28618,3,25,633,0
28619,1,10,221,0
28621,30,326,5494,0
28622,5,29,425,0
28625,91,1114,14821,0
28626,1,11,211,0
28627,1,15,211,0
28630,28,315,6151,0
28634,5,41,1075,0
28636,4,25,434,0
28637,5,27,215,0
28638,15,157,3297,0
28640,12,97,2173,0
28642,8,67,1319,0
28643,1,7,211,0
28644,2,13,422,0
28645,81,1137,16222,0
28646,3,17,423,0
28650,19,183,3240,0
28651,3,33,653,0
28654,1,19,211,0
28655,92,1453,18831,0
28657,15,146,2596,0
28658,52,540,8234,0
28659,46,458,7619,0
28660,1,7,211,0
28665,1,3,1,0
28669,2,14,422,0
28670,3,18,213,0
28671,2,6,2,0
28673,12,115,1692,0
28675,20,154,3241,0
28676,3,25,633,0
28677,97,1198,17886,0
28678,1,14,431,0
28679,3,17,213,0
28680,1,15,211,0
28681,43,492,8026,0
28682,3,15,423,0
28684,1,7,211,0
28685,1,3,1,0
28687,1,12,211,0
28689,3,14,213,0
28690,12,93,1313,0
28692,4,52,634,0
28693,1,6,211,0
28694,28,257,4129,0
28697,45,426,6999,0
28698,2,18,422,0
28701,5,45,845,0
28704,93,1045,15691,0
28705,4,32,424,0
28708,1,3,1,0
28709,1,3,1,0
28711,49,519,7730,0
28712,63,817,10605,0
28713,23,249,4483,0
28714,41,353,5863,0
28715,53,579,9495,0
28716,26,292,4779,0
28717,20,203,3481,0
28718,1,3,1,0
28719,11,153,2673,0
28720,2,14,212,0
28721,16,167,3237,0
28722,21,180,3242,0
28723,8,62,848,0
28725,1,6,1,0
28726,4,22,424,0
28729,8,50,1089,0
28730,15,197,2785,0
28731,19,176,3941,0
28732,57,619,10214,0
28734,92,1238,17714,0
28736,3,27,633,0
28739,40,477,8233,0
28740,1,6,211,0
28741,30,361,6354,0
28742,6,30,426,0
28743,4,22,424,0
28746,10,78,1301,0
28747,4,27,434,0
28748,16,158,2546,0
28749,1,3,1,0
28751,9,157,2830,0
28752,69,783,12216,0
28753,15,147,2775,0
28754,14,125,2554,0
28756,7,48,1067,0
28757,1,3,1,0
28759,20,173,3020,0
28761,8,44,848,0
28762,7,73,1277,0
28763,3,19,423,0
28768,17,145,2598,0
28771,12,118,1962,0
28772,3,19,423,0
28773,6,47,1096,0
28774,5,35,425,0
28775,1,4,1,0
28776,1,3,1,0
28777,25,240,3276,0
28778,25,237,4275,0
28779,59,641,9741,0
28781,1,6,211,0
28782,15,127,2565,0
28785,12,108,1912,0
28786,81,1007,14736,0
28787,49,630,10532,0
28788,1,3,1,0
28789,10,83,1961,0
28790,6,45,1056,0
28791,37,418,7349,0
28792,99,1477,19657,0
28793,1,8,211,0
28801,134,2997,34473,0
28802,1,13,211,0
28803,132,2505,31403,0
28804,78,1026,14200,0
28805,75,983,15115,0
28806,158,2588,33565,0
28901,8,66,1288,0
28902,1,3,1,0
28904,19,163,3030,0
28906,51,606,9303,0
29001,1,7,211,0
29003,10,83,1730,0
29006,13,133,2393,0
29009,1,6,211,0
29010,18,127,1708,0
29016,33,418,7104,0
29018,2,10,212,0
