	id	state	COUNTY	GEO_TTL	relevant_naics	NAICS_TTL	NAICS_Sector	GEO_ID	estab	emp_reported	payann_reported	emp_est1	payann_est1	estimate_est1	emp_est3	payann_est3	estimate_est3
2985	2050	2	50	Bethel Census Area, Alaska	6212	Offices of dentists	62	0500000US02050	1.0	0.0	0.0	4.2445054945054945	168.08516483516485	1.0	4.2445054945054945	168.08516483516485	1.0
2986	2050	2	50	Bethel Census Area, Alaska	6213	Offices of other health practitioners	62	0500000US02050	2.0	0.0	0.0	6.461538461538462	264.3846153846154	1.0	6.461538461538462	264.3846153846154	1.0
2987	2050	2	50	Bethel Census Area, Alaska	6214	Outpatient care centers	62	0500000US02050	15.666666666666666	32.666666666666664	2059.0	189.96363636363637	6279.854545454546	1.0	189.96363636363637	6279.854545454546	1.0
2988	2050	2	50	Bethel Census Area, Alaska	6214	Outpatient care centers	62	0500000US02050	15.666666666666666	32.666666666666664	2059.0	189.96363636363637	6279.854545454546	1.0	254.32533572691815	12612.84265390088	0.8888888888888888
2989	2050	2	50	Bethel Census Area, Alaska	6214	Outpatient care centers	62	0500000US02050	15.666666666666666	32.666666666666664	2059.0	254.32533572691815	12612.84265390088	0.8888888888888888	189.96363636363637	6279.854545454546	1.0
2990	2050	2	50	Bethel Census Area, Alaska	6214	Outpatient care centers	62	0500000US02050	15.666666666666666	32.666666666666664	2059.0	254.32533572691815	12612.84265390088	0.8888888888888888	254.32533572691815	12612.84265390088	0.8888888888888888
2991	2050	2	50	Bethel Census Area, Alaska	6221	General medical and surgical hospitals	62	0500000US02050	1.0	0.0	0.0	331.05882352941177	21939.529411764703	1.0	331.05882352941177	21939.529411764703	1.0
2992	2050	2	50	Bethel Census Area, Alaska	6221	General medical and surgical hospitals	62	0500000US02050	1.0	0.0	0.0	331.05882352941177	21939.529411764703	1.0	362.93055555555554	25731.168402777777	1.0
2993	2050	2	50	Bethel Census Area, Alaska	6221	General medical and surgical hospitals	62	0500000US02050	1.0	0.0	0.0	362.93055555555554	25731.168402777777	1.0	331.05882352941177	21939.529411764703	1.0
2994	2050	2	50	Bethel Census Area, Alaska	6221	General medical and surgical hospitals	62	0500000US02050	1.0	0.0	0.0	362.93055555555554	25731.168402777777	1.0	362.93055555555554	25731.168402777777	1.0
2995	2050	2	50	Bethel Census Area, Alaska	6232	Residential intellectual and developmental disability, mental health, and substance abuse facilities	62	0500000US02050	5.0	4.5	260.1666666666667	139.0	3574.5	1.0	139.0	3574.5	1.0
2996	2050	2	50	Bethel Census Area, Alaska	6232	Residential intellectual and developmental disability, mental health, and substance abuse facilities	62	0500000US02050	5.0	4.5	260.1666666666667	139.0	3574.5	1.0	156.8545495802133	2969.698421702846	0.8888888888888888
2997	2050	2	50	Bethel Census Area, Alaska	6232	Residential intellectual and developmental disability, mental health, and substance abuse facilities	62	0500000US02050	5.0	4.5	260.1666666666667	156.8545495802133	2969.698421702846	0.8888888888888888	139.0	3574.5	1.0
2998	2050	2	50	Bethel Census Area, Alaska	6232	Residential intellectual and developmental disability, mental health, and substance abuse facilities	62	0500000US02050	5.0	4.5	260.1666666666667	156.8545495802133	2969.698421702846	0.8888888888888888	156.8545495802133	2969.698421702846	0.8888888888888888
2999	2050	2	50	Bethel Census Area, Alaska	6233	Continuing care retirement communities and assisted living facilities for the elderly	62	0500000US02050	1.0	0.0	0.0	8.6	186.0	1.0	8.6	186.0	1.0
3000	2050	2	50	Bethel Census Area, Alaska	6233	Continuing care retirement communities and assisted living facilities for the elderly	62	0500000US02050	1.0	0.0	0.0	8.6	186.0	1.0	6.260416666666666	171.22222222222223	1.0
3001	2050	2	50	Bethel Census Area, Alaska	6233	Continuing care retirement communities and assisted living facilities for the elderly	62	0500000US02050	1.0	0.0	0.0	6.260416666666666	171.22222222222223	1.0	8.6	186.0	1.0
3002	2050	2	50	Bethel Census Area, Alaska	6233	Continuing care retirement communities and assisted living facilities for the elderly	62	0500000US02050	1.0	0.0	0.0	6.260416666666666	171.22222222222223	1.0	6.260416666666666	171.22222222222223	1.0
3003	2050	2	50	Bethel Census Area, Alaska	6241	Individual and family services	62	0500000US02050	2.3333333333333335	4.333333333333333	68.33333333333333	115.11428571428571	3732.7714285714287	1.0	115.11428571428571	3732.7714285714287	1.0
3004	2050	2	50	Bethel Census Area, Alaska	6241	Individual and family services	62	0500000US02050	2.3333333333333335	4.333333333333333	68.33333333333333	115.11428571428571	3732.7714285714287	1.0	27.418065090261887	762.6812020994515	0.8695652173913043
3005	2050	2	50	Bethel Census Area, Alaska	6241	Individual and family services	62	0500000US02050	2.3333333333333335	4.333333333333333	68.33333333333333	65.43591617933724	2405.111274714564	0.6666666666666666	115.11428571428571	3732.7714285714287	1.0
3006	2050	2	50	Bethel Census Area, Alaska	6241	Individual and family services	62	0500000US02050	2.3333333333333335	4.333333333333333	68.33333333333333	65.43591617933724	2405.111274714564	0.6666666666666666	27.418065090261887	762.6812020994515	0.8695652173913043
3007	2050	2	50	Bethel Census Area, Alaska	6242	Community food and housing, and emergency and other relief services	62	0500000US02050	3.6666666666666665	7.166666666666667	297.6666666666667	34.56410256410256	902.2564102564104	1.0	34.56410256410256	902.2564102564104	1.0
3008	2050	2	50	Bethel Census Area, Alaska	6242	Community food and housing, and emergency and other relief services	62	0500000US02050	3.6666666666666665	7.166666666666667	297.6666666666667	34.56410256410256	902.2564102564104	1.0	53.01498996533479	1613.9558474730889	0.8888888888888888
3009	2050	2	50	Bethel Census Area, Alaska	6242	Community food and housing, and emergency and other relief services	62	0500000US02050	3.6666666666666665	7.166666666666667	297.6666666666667	53.01498996533479	1613.9558474730889	0.8888888888888888	34.56410256410256	902.2564102564104	1.0
3010	2050	2	50	Bethel Census Area, Alaska	6242	Community food and housing, and emergency and other relief services	62	0500000US02050	3.6666666666666665	7.166666666666667	297.6666666666667	53.01498996533479	1613.9558474730889	0.8888888888888888	53.01498996533479	1613.9558474730889	0.8888888888888888
3011	2050	2	50	Bethel Census Area, Alaska	6243	Vocational rehabilitation services	62	0500000US02050	1.0	0.0	0.0	19.461538461538463	483.61538461538464	1.0	19.461538461538463	483.61538461538464	1.0
3012	2050	2	50	Bethel Census Area, Alaska	6243	Vocational rehabilitation services	62	0500000US02050	1.0	0.0	0.0	19.461538461538463	483.61538461538464	1.0	7.748511904761904	248.68204365079364	1.0
3013	2050	2	50	Bethel Census Area, Alaska	6243	Vocational rehabilitation services	62	0500000US02050	1.0	0.0	0.0	7.748511904761904	248.68204365079364	1.0	19.461538461538463	483.61538461538464	1.0
3014	2050	2	50	Bethel Census Area, Alaska	6243	Vocational rehabilitation services	62	0500000US02050	1.0	0.0	0.0	7.748511904761904	248.68204365079364	1.0	7.748511904761904	248.68204365079364	1.0
3015	2050	2	50	Bethel Census Area, Alaska	7132	Gambling industries	71	0500000US02050	3.4	27.8	239.2	50.0	340.0	0.0	50.0	340.0	0.0
3016	2050	2	50	Bethel Census Area, Alaska	7132	Gambling industries	71	0500000US02050	3.4	27.8	239.2	50.0	340.0	0.0	19.727272727272727	245.63636363636363	0.4545454545454545
3017	2050	2	50	Bethel Census Area, Alaska	7132	Gambling industries	71	0500000US02050	3.4	27.8	239.2	27.8	239.2	0.0	50.0	340.0	0.0
3018	2050	2	50	Bethel Census Area, Alaska	7132	Gambling industries	71	0500000US02050	3.4	27.8	239.2	27.8	239.2	0.0	19.727272727272727	245.63636363636363	0.4545454545454545
3019	2050	2	50	Bethel Census Area, Alaska	7139	Other amusement and recreation industries	71	0500000US02050	2.75	15.75	285.75	11.888888888888888	90.44444444444444	1.0	11.888888888888888	90.44444444444444	1.0
3020	2050	2	50	Bethel Census Area, Alaska	7139	Other amusement and recreation industries	71	0500000US02050	2.75	15.75	285.75	11.888888888888888	90.44444444444444	1.0	37.515517241379314	867.6129678750368	0.8620689655172413
3021	2050	2	50	Bethel Census Area, Alaska	7139	Other amusement and recreation industries	71	0500000US02050	2.75	15.75	285.75	25.268181818181816	924.2523698523698	0.7272727272727273	11.888888888888888	90.44444444444444	1.0
3022	2050	2	50	Bethel Census Area, Alaska	7139	Other amusement and recreation industries	71	0500000US02050	2.75	15.75	285.75	25.268181818181816	924.2523698523698	0.7272727272727273	37.515517241379314	867.6129678750368	0.8620689655172413
3023	2050	2	50	Bethel Census Area, Alaska	7211	Traveler accommodation	72	0500000US02050	3.5	5.875	121.125	151.45833333333334	1484.7916666666667	1.0	151.45833333333334	1484.7916666666667	1.0
3024	2050	2	50	Bethel Census Area, Alaska	7211	Traveler accommodation	72	0500000US02050	3.5	5.875	121.125	151.45833333333334	1484.7916666666667	1.0	7.953519061583578	233.65850439882695	0.7741935483870968
3025	2050	2	50	Bethel Census Area, Alaska	7211	Traveler accommodation	72	0500000US02050	3.5	5.875	121.125	16.444886363636364	301.6767045454545	0.25	151.45833333333334	1484.7916666666667	1.0
3026	2050	2	50	Bethel Census Area, Alaska	7211	Traveler accommodation	72	0500000US02050	3.5	5.875	121.125	16.444886363636364	301.6767045454545	0.25	7.953519061583578	233.65850439882695	0.7741935483870968
3027	2050	2	50	Bethel Census Area, Alaska	7212	RV (recreational vehicle) parks and recreational camps	72	0500000US02050	2.0	0.0	0.0	4.116279069767442	100.53488372093022	1.0	4.116279069767442	100.53488372093022	1.0
3028	2050	2	50	Bethel Census Area, Alaska	7212	RV (recreational vehicle) parks and recreational camps	72	0500000US02050	2.0	0.0	0.0	4.116279069767442	100.53488372093022	1.0	6.732027924508949	226.4414232781168	1.0
3029	2050	2	50	Bethel Census Area, Alaska	7212	RV (recreational vehicle) parks and recreational camps	72	0500000US02050	2.0	0.0	0.0	6.732027924508949	226.4414232781168	1.0	4.116279069767442	100.53488372093022	1.0
3030	2050	2	50	Bethel Census Area, Alaska	7212	RV (recreational vehicle) parks and recreational camps	72	0500000US02050	2.0	0.0	0.0	6.732027924508949	226.4414232781168	1.0	6.732027924508949	226.4414232781168	1.0
3031	2050	2	50	Bethel Census Area, Alaska	7223	Special food services	72	0500000US02050	1.0	0.0	0.0	17.41176470588235	948.1470588235294	1.0	17.41176470588235	948.1470588235294	1.0
3032	2050	2	50	Bethel Census Area, Alaska	7225	Restaurants and other eating places	72	0500000US02050	13.0	33.5	646.625	32.0	448.0	0.0	32.0	448.0	0.0
3033	2050	2	50	Bethel Census Area, Alaska	7225	Restaurants and other eating places	72	0500000US02050	13.0	33.5	646.625	32.0	448.0	0.0	40.46666666666667	1145.5666666666666	0.7
3034	2050	2	50	Bethel Census Area, Alaska	7225	Restaurants and other eating places	72	0500000US02050	13.0	33.5	646.625	33.5	646.625	0.0	32.0	448.0	0.0
3035	2050	2	50	Bethel Census Area, Alaska	7225	Restaurants and other eating places	72	0500000US02050	13.0	33.5	646.625	33.5	646.625	0.0	40.46666666666667	1145.5666666666666	0.7
3036	2050	2	50	Bethel Census Area, Alaska	8111	Automotive repair and maintenance	81	0500000US02050	3.5	9.125	284.25	6.800000000000001	136.0	1.0	6.800000000000001	136.0	1.0
3037	2050	2	50	Bethel Census Area, Alaska	8111	Automotive repair and maintenance	81	0500000US02050	3.5	9.125	284.25	6.800000000000001	136.0	1.0	13.764462809917354	409.1404958677686	0.6818181818181818
3038	2050	2	50	Bethel Census Area, Alaska	8111	Automotive repair and maintenance	81	0500000US02050	3.5	9.125	284.25	15.52892561983471	380.2809917355371	0.4545454545454545	6.800000000000001	136.0	1.0
3039	2050	2	50	Bethel Census Area, Alaska	8111	Automotive repair and maintenance	81	0500000US02050	3.5	9.125	284.25	15.52892561983471	380.2809917355371	0.4545454545454545	13.764462809917354	409.1404958677686	0.6818181818181818
3040	2050	2	50	Bethel Census Area, Alaska	8112	Electronic and precision equipment repair and maintenance	81	0500000US02050	1.0	0.0	0.0	3.583333333333333	127.0	1.0	3.583333333333333	127.0	1.0
3041	2050	2	50	Bethel Census Area, Alaska	8112	Electronic and precision equipment repair and maintenance	81	0500000US02050	1.0	0.0	0.0	3.583333333333333	127.0	1.0	17.076923076923077	82.38461538461539	1.0
3042	2050	2	50	Bethel Census Area, Alaska	8112	Electronic and precision equipment repair and maintenance	81	0500000US02050	1.0	0.0	0.0	17.076923076923077	82.38461538461539	1.0	3.583333333333333	127.0	1.0
3043	2050	2	50	Bethel Census Area, Alaska	8112	Electronic and precision equipment repair and maintenance	81	0500000US02050	1.0	0.0	0.0	17.076923076923077	82.38461538461539	1.0	17.076923076923077	82.38461538461539	1.0
3044	2050	2	50	Bethel Census Area, Alaska	8113	Commercial and industrial machinery and equipment (except automotive and electronic) repair and maintenance	81	0500000US02050	10.625	18.875	510.375	7.444444444444444	201.2222222222222	1.0	7.444444444444444	201.2222222222222	1.0
3045	2050	2	50	Bethel Census Area, Alaska	8113	Commercial and industrial machinery and equipment (except automotive and electronic) repair and maintenance	81	0500000US02050	10.625	18.875	510.375	7.444444444444444	201.2222222222222	1.0	42.56932304077105	1512.667987188826	0.8095238095238095
3046	2050	2	50	Bethel Census Area, Alaska	8113	Commercial and industrial machinery and equipment (except automotive and electronic) repair and maintenance	81	0500000US02050	10.625	18.875	510.375	43.08688944147202	1584.1843391786676	0.7272727272727273	7.444444444444444	201.2222222222222	1.0
3047	2050	2	50	Bethel Census Area, Alaska	8113	Commercial and industrial machinery and equipment (except automotive and electronic) repair and maintenance	81	0500000US02050	10.625	18.875	510.375	43.08688944147202	1584.1843391786676	0.7272727272727273	42.56932304077105	1512.667987188826	0.8095238095238095
3048	2050	2	50	Bethel Census Area, Alaska	8131	Religious organizations	81	0500000US02050	3.25	6.25	135.625	0.0	132.0	0.0	0.0	132.0	0.0
3049	2050	2	50	Bethel Census Area, Alaska	8131	Religious organizations	81	0500000US02050	3.25	6.25	135.625	0.0	132.0	0.0	10.957070707070706	148.70517676767676	0.6818181818181818
3050	2050	2	50	Bethel Census Area, Alaska	8131	Religious organizations	81	0500000US02050	3.25	6.25	135.625	12.631944444444445	163.93923611111111	0.25	0.0	132.0	0.0
3051	2050	2	50	Bethel Census Area, Alaska	8131	Religious organizations	81	0500000US02050	3.25	6.25	135.625	12.631944444444445	163.93923611111111	0.25	10.957070707070706	148.70517676767676	0.6818181818181818
3052	2050	2	50	Bethel Census Area, Alaska	8133	Social advocacy organizations	81	0500000US02050	1.3333333333333333	0.0	0.0	19.2	360.32	1.0	19.2	360.32	1.0
3053	2050	2	50	Bethel Census Area, Alaska	8133	Social advocacy organizations	81	0500000US02050	1.3333333333333333	0.0	0.0	19.2	360.32	1.0	8.08816425120773	217.21411318150447	1.0
3054	2050	2	50	Bethel Census Area, Alaska	8133	Social advocacy organizations	81	0500000US02050	1.3333333333333333	0.0	0.0	8.08816425120773	217.21411318150447	1.0	19.2	360.32	1.0
3055	2050	2	50	Bethel Census Area, Alaska	8133	Social advocacy organizations	81	0500000US02050	1.3333333333333333	0.0	0.0	8.08816425120773	217.21411318150447	1.0	8.08816425120773	217.21411318150447	1.0
3056	2050	2	50	Bethel Census Area, Alaska	8134	Civic and social organizations	81	0500000US02050	3.625	23.625	191.0	30.0	256.0	0.0	30.0	256.0	0.0
3057	2050	2	50	Bethel Census Area, Alaska	8134	Civic and social organizations	81	0500000US02050	3.625	23.625	191.0	30.0	256.0	0.0	30.666666666666668	137.14285714285714	0.5714285714285714
3058	2050	2	50	Bethel Census Area, Alaska	8134	Civic and social organizations	81	0500000US02050	3.625	23.625	191.0	23.625	191.0	0.0	30.0	256.0	0.0
3059	2050	2	50	Bethel Census Area, Alaska	8134	Civic and social organizations	81	0500000US02050	3.625	23.625	191.0	23.625	191.0	0.0	30.666666666666668	137.14285714285714	0.5714285714285714
3060	2050	2	50	Bethel Census Area, Alaska	8139	Business, professional, labor, political, and similar organizations	81	0500000US02050	1.0	0.0	0.0	4.714285714285714	106.1904761904762	1.0	4.714285714285714	106.1904761904762	1.0
3061	2050	2	50	Bethel Census Area, Alaska	8139	Business, professional, labor, political, and similar organizations	81	0500000US02050	1.0	0.0	0.0	4.714285714285714	106.1904761904762	1.0	8.293528693528694	94.78272283272284	1.0
3062	2050	2	50	Bethel Census Area, Alaska	8139	Business, professional, labor, political, and similar organizations	81	0500000US02050	1.0	0.0	0.0	8.293528693528694	94.78272283272284	1.0	4.714285714285714	106.1904761904762	1.0
3063	2050	2	50	Bethel Census Area, Alaska	8139	Business, professional, labor, political, and similar organizations	81	0500000US02050	1.0	0.0	0.0	8.293528693528694	94.78272283272284	1.0	8.293528693528694	94.78272283272284	1.0
3064	2060	2	60	Bristol Bay Borough	1141	Fishing	11	0500000US02060	2.0	0.0	0.0	29.555555555555554	817.3888888888888	1.0	29.555555555555554	817.3888888888888	1.0
3065	2060	2	60	Bristol Bay Borough	1141	Fishing	11	0500000US02060	2.0	0.0	0.0	29.555555555555554	817.3888888888888	1.0	4.2010381828316605	458.145624303233	0.875
3066	2060	2	60	Bristol Bay Borough	1141	Fishing	11	0500000US02060	2.0	0.0	0.0	10.804152731326644	410.582497212932	0.6666666666666666	29.555555555555554	817.3888888888888	1.0
3067	2060	2	60	Bristol Bay Borough	1141	Fishing	11	0500000US02060	2.0	0.0	0.0	10.804152731326644	410.582497212932	0.6666666666666666	4.2010381828316605	458.145624303233	0.875
3068	2060	2	60	Bristol Bay Borough	2211	Electric power generation, transmission and distribution	22	0500000US02060	1.0	0.0	0.0	27.553571428571427	2537.910714285714	1.0	27.553571428571427	2537.910714285714	1.0
3069	2060	2	60	Bristol Bay Borough	2211	Electric power generation, transmission and distribution	22	0500000US02060	1.0	0.0	0.0	27.553571428571427	2537.910714285714	1.0	25.703025861507392	2260.1922046337913	1.0
3070	2060	2	60	Bristol Bay Borough	2211	Electric power generation, transmission and distribution	22	0500000US02060	1.0	0.0	0.0	25.703025861507392	2260.1922046337913	1.0	27.553571428571427	2537.910714285714	1.0
3071	2060	2	60	Bristol Bay Borough	2211	Electric power generation, transmission and distribution	22	0500000US02060	1.0	0.0	0.0	25.703025861507392	2260.1922046337913	1.0	25.703025861507392	2260.1922046337913	1.0
3072	2060	2	60	Bristol Bay Borough	2362	Nonresidential building construction	23	0500000US02060	1.0	0.0	0.0	5.344827586206897	554.2413793103448	1.0	5.344827586206897	554.2413793103448	1.0
3073	2060	2	60	Bristol Bay Borough	2362	Nonresidential building construction	23	0500000US02060	1.0	0.0	0.0	5.344827586206897	554.2413793103448	1.0	8.419134199134199	608.3614285714286	1.0
3074	2060	2	60	Bristol Bay Borough	2362	Nonresidential building construction	23	0500000US02060	1.0	0.0	0.0	8.419134199134199	608.3614285714286	1.0	5.344827586206897	554.2413793103448	1.0
3075	2060	2	60	Bristol Bay Borough	2362	Nonresidential building construction	23	0500000US02060	1.0	0.0	0.0	8.419134199134199	608.3614285714286	1.0	8.419134199134199	608.3614285714286	1.0
3076	2060	2	60	Bristol Bay Borough	2371	Utility system construction	23	0500000US02060	1.0	0.0	0.0	28.636363636363637	645.1818181818182	1.0	28.636363636363637	645.1818181818182	1.0
3077	2060	2	60	Bristol Bay Borough	2371	Utility system construction	23	0500000US02060	1.0	0.0	0.0	28.636363636363637	645.1818181818182	1.0	29.315217391304348	2717.7358695652174	1.0
3078	2060	2	60	Bristol Bay Borough	2371	Utility system construction	23	0500000US02060	1.0	0.0	0.0	29.315217391304348	2717.7358695652174	1.0	28.636363636363637	645.1818181818182	1.0
3079	2060	2	60	Bristol Bay Borough	2371	Utility system construction	23	0500000US02060	1.0	0.0	0.0	29.315217391304348	2717.7358695652174	1.0	29.315217391304348	2717.7358695652174	1.0
3080	2060	2	60	Bristol Bay Borough	2381	Foundation, structure, and building exterior contractors	23	0500000US02060	1.0	0.0	0.0	6.666666666666666	93.5	1.0	6.666666666666666	93.5	1.0
3081	2060	2	60	Bristol Bay Borough	2381	Foundation, structure, and building exterior contractors	23	0500000US02060	1.0	0.0	0.0	6.666666666666666	93.5	1.0	2.545138888888889	52.827083333333334	1.0
3082	2060	2	60	Bristol Bay Borough	2381	Foundation, structure, and building exterior contractors	23	0500000US02060	1.0	0.0	0.0	2.545138888888889	52.827083333333334	1.0	6.666666666666666	93.5	1.0
3083	2060	2	60	Bristol Bay Borough	2381	Foundation, structure, and building exterior contractors	23	0500000US02060	1.0	0.0	0.0	2.545138888888889	52.827083333333334	1.0	2.545138888888889	52.827083333333334	1.0
3084	2060	2	60	Bristol Bay Borough	2389	Other specialty trade contractors	23	0500000US02060	1.0	0.0	0.0	5.25	323.34375	1.0	5.25	323.34375	1.0
3085	2060	2	60	Bristol Bay Borough	2389	Other specialty trade contractors	23	0500000US02060	1.0	0.0	0.0	5.25	323.34375	1.0	6.430897435897436	268.42786324786323	1.0
3086	2060	2	60	Bristol Bay Borough	2389	Other specialty trade contractors	23	0500000US02060	1.0	0.0	0.0	6.430897435897436	268.42786324786323	1.0	5.25	323.34375	1.0
3087	2060	2	60	Bristol Bay Borough	2389	Other specialty trade contractors	23	0500000US02060	1.0	0.0	0.0	6.430897435897436	268.42786324786323	1.0	6.430897435897436	268.42786324786323	1.0
3088	2060	2	60	Bristol Bay Borough	3117	Seafood product preparation and packaging	31	0500000US02060	6.0	45.0	17254.0	45.0	17254.0	0.0	45.0	17254.0	0.0
3089	2060	2	60	Bristol Bay Borough	3117	Seafood product preparation and packaging	31	0500000US02060	6.0	45.0	17254.0	45.0	17254.0	0.0	62.95454545454545	23007.81818181818	0.5909090909090909
3090	2060	2	60	Bristol Bay Borough	3117	Seafood product preparation and packaging	31	0500000US02060	6.0	45.0	17254.0	76.875	23772.25	0.0	45.0	17254.0	0.0
3091	2060	2	60	Bristol Bay Borough	3117	Seafood product preparation and packaging	31	0500000US02060	6.0	45.0	17254.0	76.875	23772.25	0.0	62.95454545454545	23007.81818181818	0.5909090909090909
3092	2060	2	60	Bristol Bay Borough	4239	Miscellaneous durable goods merchant wholesalers	42	0500000US02060	2.0	0.0	0.0	8.3	250.7	1.0	8.3	250.7	1.0
3093	2060	2	60	Bristol Bay Borough	4239	Miscellaneous durable goods merchant wholesalers	42	0500000US02060	2.0	0.0	0.0	8.3	250.7	1.0	8.448426573426573	303.02425699300704	1.0
3094	2060	2	60	Bristol Bay Borough	4239	Miscellaneous durable goods merchant wholesalers	42	0500000US02060	2.0	0.0	0.0	8.448426573426573	303.02425699300704	1.0	8.3	250.7	1.0
3095	2060	2	60	Bristol Bay Borough	4239	Miscellaneous durable goods merchant wholesalers	42	0500000US02060	2.0	0.0	0.0	8.448426573426573	303.02425699300704	1.0	8.448426573426573	303.02425699300704	1.0
3096	2060	2	60	Bristol Bay Borough	4244	Grocery and related product merchant wholesalers	42	0500000US02060	1.0	0.0	0.0	8.5	693.2	1.0	8.5	693.2	1.0
3097	2060	2	60	Bristol Bay Borough	4244	Grocery and related product merchant wholesalers	42	0500000US02060	1.0	0.0	0.0	8.5	693.2	1.0	9.19677033492823	803.5974880382774	1.0
3098	2060	2	60	Bristol Bay Borough	4244	Grocery and related product merchant wholesalers	42	0500000US02060	1.0	0.0	0.0	9.19677033492823	803.5974880382774	1.0	8.5	693.2	1.0
3099	2060	2	60	Bristol Bay Borough	4244	Grocery and related product merchant wholesalers	42	0500000US02060	1.0	0.0	0.0	9.19677033492823	803.5974880382774	1.0	9.19677033492823	803.5974880382774	1.0
3100	2060	2	60	Bristol Bay Borough	4247	Petroleum and petroleum products merchant wholesalers	42	0500000US02060	1.0	0.0	0.0	15.08888888888889	909.8	1.0	15.08888888888889	909.8	1.0
3101	2060	2	60	Bristol Bay Borough	4247	Petroleum and petroleum products merchant wholesalers	42	0500000US02060	1.0	0.0	0.0	15.08888888888889	909.8	1.0	12.829887218045112	782.4972979323309	1.0
3102	2060	2	60	Bristol Bay Borough	4247	Petroleum and petroleum products merchant wholesalers	42	0500000US02060	1.0	0.0	0.0	12.829887218045112	782.4972979323309	1.0	15.08888888888889	909.8	1.0
3103	2060	2	60	Bristol Bay Borough	4247	Petroleum and petroleum products merchant wholesalers	42	0500000US02060	1.0	0.0	0.0	12.829887218045112	782.4972979323309	1.0	12.829887218045112	782.4972979323309	1.0
3104	2060	2	60	Bristol Bay Borough	4412	Other motor vehicle dealers	44	0500000US02060	2.0	0.0	0.0	13.230769230769232	479.53846153846155	1.0	13.230769230769232	479.53846153846155	1.0
3105	2060	2	60	Bristol Bay Borough	4412	Other motor vehicle dealers	44	0500000US02060	2.0	0.0	0.0	13.230769230769232	479.53846153846155	1.0	13.454892533936652	479.86326357466066	1.0
3106	2060	2	60	Bristol Bay Borough	4412	Other motor vehicle dealers	44	0500000US02060	2.0	0.0	0.0	13.454892533936652	479.86326357466066	1.0	13.230769230769232	479.53846153846155	1.0
3107	2060	2	60	Bristol Bay Borough	4412	Other motor vehicle dealers	44	0500000US02060	2.0	0.0	0.0	13.454892533936652	479.86326357466066	1.0	13.454892533936652	479.86326357466066	1.0
3108	2060	2	60	Bristol Bay Borough	4451	Grocery stores	44	0500000US02060	2.0	0.0	0.0	62.125	1443.625	1.0	62.125	1443.625	1.0
3109	2060	2	60	Bristol Bay Borough	4451	Grocery stores	44	0500000US02060	2.0	0.0	0.0	62.125	1443.625	1.0	54.8391812865497	1409.6681286549706	1.0
3110	2060	2	60	Bristol Bay Borough	4451	Grocery stores	44	0500000US02060	2.0	0.0	0.0	54.8391812865497	1409.6681286549706	1.0	62.125	1443.625	1.0
3111	2060	2	60	Bristol Bay Borough	4451	Grocery stores	44	0500000US02060	2.0	0.0	0.0	54.8391812865497	1409.6681286549706	1.0	54.8391812865497	1409.6681286549706	1.0
3112	2060	2	60	Bristol Bay Borough	4453	Beer, wine, and liquor stores	44	0500000US02060	2.0	0.0	0.0	17.25925925925926	345.18518518518516	1.0	17.25925925925926	345.18518518518516	1.0
3113	2060	2	60	Bristol Bay Borough	4453	Beer, wine, and liquor stores	44	0500000US02060	2.0	0.0	0.0	17.25925925925926	345.18518518518516	1.0	18.437692661605706	367.42421210029903	1.0
3114	2060	2	60	Bristol Bay Borough	4453	Beer, wine, and liquor stores	44	0500000US02060	2.0	0.0	0.0	18.437692661605706	367.42421210029903	1.0	17.25925925925926	345.18518518518516	1.0
3115	2060	2	60	Bristol Bay Borough	4453	Beer, wine, and liquor stores	44	0500000US02060	2.0	0.0	0.0	18.437692661605706	367.42421210029903	1.0	18.437692661605706	367.42421210029903	1.0
3116	2060	2	60	Bristol Bay Borough	4471	Gasoline stations	44	0500000US02060	1.0	0.0	0.0	31.57142857142857	206.8095238095238	1.0	31.57142857142857	206.8095238095238	1.0
3117	2060	2	60	Bristol Bay Borough	4471	Gasoline stations	44	0500000US02060	1.0	0.0	0.0	31.57142857142857	206.8095238095238	1.0	17.6378125	255.8809375	1.0
3118	2060	2	60	Bristol Bay Borough	4471	Gasoline stations	44	0500000US02060	1.0	0.0	0.0	17.6378125	255.8809375	1.0	31.57142857142857	206.8095238095238	1.0
3119	2060	2	60	Bristol Bay Borough	4471	Gasoline stations	44	0500000US02060	1.0	0.0	0.0	17.6378125	255.8809375	1.0	17.6378125	255.8809375	1.0
3120	2060	2	60	Bristol Bay Borough	4512	Book stores and news dealers	45	0500000US02060	1.0	0.0	0.0	7.666666666666666	127.7222222222222	1.0	7.666666666666666	127.7222222222222	1.0
3121	2060	2	60	Bristol Bay Borough	4532	Office supplies, stationery, and gift stores	45	0500000US02060	1.0	0.0	0.0	3.153846153846154	46.38461538461539	1.0	3.153846153846154	46.38461538461539	1.0
3122	2060	2	60	Bristol Bay Borough	4532	Office supplies, stationery, and gift stores	45	0500000US02060	1.0	0.0	0.0	3.153846153846154	46.38461538461539	1.0	8.131222943722943	38.40954184704184	1.0
3123	2060	2	60	Bristol Bay Borough	4532	Office supplies, stationery, and gift stores	45	0500000US02060	1.0	0.0	0.0	8.131222943722943	38.40954184704184	1.0	3.153846153846154	46.38461538461539	1.0
