Fips,Establishments,Employees,Payroll
48001,668,6569,37389
48003,335,4554,52243
48005,1408,20471,124692
48007,412,2954,14432
48009,163,783,3935
48011,31,187,2849
48013,618,8465,68256
48015,493,4272,19187
48017,97,940,5652
48019,318,2874,14389
48021,1177,10316,46103
48023,77,531,5085
48025,363,4108,22210
48027,4240,72792,567254
48029,30419,618756,3267331
48031,267,1997,18543
48035,221,1742,15030
48037,1673,24074,152056
48039,4671,62850,352633
48041,3708,51305,238686
48043,210,1951,10304
48045,14,61,1219
48047,78,1181,6381
48049,653,7352,37760
48051,253,2073,11947
48053,1047,9744,56742
48055,522,4548,33317
48057,333,5137,39925
48059,157,977,3968
48061,4890,86382,593468
48063,149,1562,8705
48065,89,549,5229
48067,404,3576,16636
48069,96,793,5161
48071,484,8641,67900
48073,541,6105,47170
48075,121,1284,9606
48077,104,461,1948
48079,20,106,2148
48081,37,130,924
48083,136,1114,9874
48085,22684,382375,3045681
48087,48,325,2518
48089,383,3495,18563
48091,3459,42097,195115
48093,183,1496,9257
48095,21,242,3468
48097,683,7260,30987
48099,590,7374,27549
48101,8,17,178
48103,59,793,18915
48105,81,573,3814
48107,55,345,3803
48109,25,284,3334
48111,157,1358,9306
48113,56137,1193903,7557483
48115,205,1775,8503
48117,256,2639,12468
48119,35,172,1236
48121,13977,169408,871034
48123,349,3795,21855
48125,26,114,1115
48127,164,3592,48664
48129,54,265,1115
48131,110,1369,8292
48133,345,4014,39995
48135,2827,48096,292974
48137,24,175,1097
48139,2545,26201,127889
48141,11387,181275,858257
48143,791,7640,33410
48145,148,1044,4911
48147,372,3881,32648
48149,585,4640,21980
48151,32,238,2915
48153,96,650,4352
48155,13,72,2003
48157,12607,137484,642399
48159,132,4995,37785
48161,258,1981,8472
48163,224,4281,29409
48165,379,3845,24421
48167,4803,67184,327912
48169,100,1117,8371
48171,815,7526,43857
48173,23,274,15360
48175,101,605,3370
48177,298,2746,13723
48179,393,3344,17680
48181,2026,25948,183301
48183,3115,45824,223711
48185,318,3466,21498
48187,1828,20533,102018
48189,507,5795,23994
48191,40,231,1304
48193,145,1329,11711
48195,110,854,6074
48197,53,372,2624
48199,629,5793,37566
48201,84869,1634611,10039798
48203,1001,11940,49722
48205,86,982,9163
48207,83,458,2650
48209,3851,43437,207962
48211,97,1109,14576
48213,991,9014,56328
48215,9404,160574,1082050
48217,441,4620,26819
48219,375,5182,66177
48221,1150,10773,50057
48223,530,6173,31389
48225,249,2278,9618
48227,570,7397,62360
48229,9,50,615
48231,1206,12565,72702
48233,306,3119,16424
48235,37,276,7083
48237,158,1548,9018
48239,249,2837,18876
48241,434,5240,27931
48243,39,254,1221
48245,4272,69314,395146
48247,42,831,8178
48249,613,11077,75461
48251,2309,24641,100801
48253,199,1948,16476
48255,246,4539,77653
48257,1660,17579,91830
48259,1252,11531,58765
48261,10,117,5835
48265,1206,13384,103022
48267,87,566,3332
48271,18,98,1051
48273,414,4898,24529
48275,53,439,4383
48277,897,9603,69788
48279,176,1527,10194
48281,323,2566,16629
48283,105,1190,10915
48285,316,3213,21301
48287,311,4528,73349
48289,262,2564,18973
48291,825,9922,55395
48293,286,3910,24697
48295,48,221,2841
48297,200,1971,9243
48299,396,3117,18186
48301,3,189,5615
48303,6000,89759,534302
48305,54,402,4994
48307,145,914,4306
48309,4169,75983,357746
48311,15,89,1152
48313,202,1729,7424
48315,95,882,7282
48317,90,1019,9833
48319,105,580,2177
48321,535,5525,58693
48323,523,8917,64607
48325,599,5493,23957
48327,28,109,840
48329,4745,84232,1165538
48331,304,2907,17359
48333,77,668,3730
48335,99,899,6173
48337,317,2239,11713
48339,10469,138894,814499
48341,331,3231,17248
48343,147,910,4043
48345,6,43,1030
48347,968,11459,52356
48349,706,7555,35261
48351,82,538,3074
48353,247,2446,12341
48355,6500,112194,607754
48357,275,2816,27836
48359,22,447,9132
48361,930,10005,51312
48363,452,3897,18557
48365,360,4813,27892
48367,2438,21140,98948
48369,142,1312,8052
48371,241,2606,16231
48373,610,5592,25252
48375,2719,44522,336401
48377,77,605,3031
48379,143,1028,5491
48381,2171,21790,91825
48383,105,1336,17117
48385,61,494,1997
48387,117,804,6479
48389,276,4081,46729
48391,102,1277,11172
48393,9,51,1446
48395,189,2157,11383
48397,2176,21409,124577
48399,145,1203,5665
48401,611,6974,31775
48403,130,870,7793
48405,88,926,8029
48407,153,734,3130
48409,844,8305,48928
48411,98,527,2461
48413,30,311,3179
48415,304,3546,21325
48417,81,800,21060
48419,377,3210,13899
48421,30,127,2596
48423,4737,71175,528926
48425,180,2654,34871
48427,415,7027,68084
48429,172,1403,10322
48431,40,220,2035
48433,32,312,3619
48435,73,695,7113
48437,83,577,3495
48439,34969,589139,3089359
48441,2832,44357,250257
48445,168,1550,8732
48447,26,75,440
48449,478,5861,39620
48451,2209,29732,157398
48453,33278,537330,3987317
48455,129,1082,5350
48457,189,1445,8758
48459,383,3487,18241
48461,55,988,23005
48463,456,5330,36949
48465,539,8355,48458
48467,713,6194,29523
48469,1770,23875,138869
48471,776,9251,40334
48473,637,7745,43161
48475,249,3251,39934
48477,727,7808,38359
48479,3265,49007,240744
48481,745,7228,31887
48483,114,891,6309
48485,2344,31601,226484
48487,209,2906,37008
48489,137,1915,14611
48491,10362,139751,988971
48493,612,4954,25199
48495,123,2423,67157
48497,1037,12694,96453
48499,630,5629,26937
48501,131,1585,20318
48503,447,3596,19085
48505,94,1163,6078
48507,66,1077,7107
49001,131,1052,6196
49003,879,7716,45882
49005,2890,26770,138091
49007,346,3747,23159
49009,7,60,2071
49011,6539,62986,327785
49013,459,4061,37982
49015,128,1654,21300
49017,152,1418,13387
49019,395,3749,27082
49021,1265,11541,50371
49023,177,1882,10296
49025,220,2938,31799
49027,176,1808,16106
49029,280,1292,15875
49031,4,11,162
49033,80,606,5860
49035,27995,482687,2499304
49037,184,2405,23546
49039,326,2639,12525
49041,392,4201,22301
49043,2176,25145,121535
49045,792,7095,31791
49047,774,6349,29695
49049,12458,191798,991898
49051,948,5760,44134
49053,4929,40725,242911
49055,69,365,5585
49057,4640,58254,274840
50001,888,9666,71508
50003,958,10344,75593
50005,674,5711,40795
50007,4488,64390,403371
50009,73,281,1652
50011,752,7941,70233
50013,142,386,2455
50015,748,8713,59297
50017,528,4676,46403
50019,556,5316,35651
50021,1489,16186,93861
50023,1664,18588,116776
50025,1308,15236,73162
50027,1509,14951,117756
51001,521,4412,20139
51003,2355,32442,283403
51005,186,1851,17197
51007,203,1384,10347
51009,403,3361,13149
51011,199,1506,7517
51013,5765,139101,2833442
51015,1093,11398,104197
51017,93,1698,22169
51019,1374,9988,46055
51021,37,550,8466
51023,601,5934,40529
51025,171,1465,9603
51027,223,3337,47575
51029,176,1213,6088
51031,876,10189,46919
51033,296,2726,10914
51035,277,2357,11773
51036,106,894,11559
51037,127,843,4565
51041,6301,82718,415075
51043,299,2176,12804
51045,44,206,981
51047,802,9502,52637
51049,91,420,1815
51051,122,1414,8867
51053,261,3027,31528
51057,206,1892,10834
51059,28405,603903,11533693
51061,1580,14658,99272
51063,243,1830,11317
51065,346,2148,14442
51067,892,7739,31249
51069,1171,15313,82397
51071,202,1920,10777
51073,679,5061,25859
51075,594,19210,738380
51077,104,579,2791
51079,285,1749,9242
51081,43,244,1375
51083,474,5271,30723
51085,2725,36791,184505
51087,7874,151452,1051354
51089,534,5442,18590
51091,55,238,1285
51093,590,5078,20953
51095,1413,20168,86440
51097,84,418,2759
51099,392,4233,107991
51101,269,2388,21606
51103,343,3157,22984
51105,158,1426,9896
51107,9774,128629,1137380
51109,478,3820,36910
51111,102,767,5651
51113,216,1356,7669
51115,148,822,3193
51117,562,5650,32820
51119,232,1685,6966
51121,1599,19401,110676
51125,268,2340,11933
51127,333,3249,17352
51131,232,2125,14583
51133,222,1036,3607
51135,208,2010,20405
51137,487,3442,14132
51139,312,2618,12243
51141,170,2009,8140
51143,643,5489,25057
51145,575,4362,39225
51147,395,5751,37924
51149,373,4766,24123
51153,7201,81655,556464
51155,447,4272,29607
51157,167,823,4657
51159,135,1584,8512
51161,1670,21592,114058
51163,318,2487,10855
51165,1169,16909,100406
51167,308,4167,30243
51169,164,2087,11509
51171,651,6748,29103
51173,328,4466,36189
51175,152,991,4970
51177,1968,22295,110684
51179,2004,28635,176393
51181,48,1061,92625
51183,117,1183,7581
51185,676,7530,44453
51187,644,6847,33452
51191,845,9726,55470
51193,239,1229,4474
51195,442,5508,29214
51197,470,5121,24156
51199,1260,16065,81688
51510,4067,71299,755593
51520,381,4849,22480
51530,66,1084,6386
51540,1673,31215,396347
51550,4530,73429,359114
51570,475,6192,33836
51580,144,1331,9505
51590,882,14618,104381
51595,162,2142,14730
51600,1732,22907,234841
51610,751,8832,82467
51620,194,2438,21054
51630,1072,17129,166838
51640,208,3205,32486
51650,1886,31167,231836
51660,1229,16921,67990
51670,309,3549,27078
51678,200,3446,43480
51680,1803,43089,314027
51683,1263,13415,89440
51685,287,2629,44406
51690,387,5610,51100
51700,2948,53205,396345
51710,4258,81502,582934
51720,151,1971,30293
51730,509,7947,92115
51735,189,1048,4425
51740,1252,19956,191736
51750,234,2167,11545
51760,5237,108603,850494
51770,2409,50323,424406
51775,764,14111,180939
51790,592,7742,42137
51800,1338,16653,105157
51810,9538,129553,641205
51820,441,5378,20356
51830,398,7574,45557
51840,1054,18974,213697
53001,249,2631,23352
53003,358,3501,33368
53005,3896,58227,521781
53007,2099,25507,193740
53009,1657,12890,93922
53011,9642,113877,741444
53013,91,604,4608
53015,1675,19414,131903
53017,643,5113,24295
53019,98,405,3180
53021,1345,14127,88843
53023,28,242,3144
53025,1426,14516,81732
53027,1169,10351,63483
53029,1527,9648,61271
53031,793,5099,34017
53033,60151,1057885,11015883
53035,5070,47951,319917
53037,1049,9548,43154
53039,437,3014,16483
53041,1431,13456,90192
53043,204,1451,13313
53045,830,6571,49314
53047,863,5987,36569
53049,456,2948,18523
53051,196,1211,11687
53053,15273,206036,1602383
53055,818,3921,21505
53057,2752,29328,218656
53059,148,1335,8847
53061,15997,162816,1067078
53063,11073,150822,1048544
53065,703,5084,38394
53067,5399,58388,385029
53069,64,307,2208
53071,1069,14142,118165
53073,5488,53814,301299
53075,693,6739,46702
53077,3572,48376,317314
54001,146,2126,23557
54003,1303,16559,206188
54005,163,2950,46377
54007,170,1853,12220
54009,278,3763,60982
54011,1834,35088,387989
54013,59,534,8804
54015,43,551,5966
54017,55,597,10521
54019,531,5473,36027
54021,65,515,3387
54023,163,2042,21127
54025,691,8168,55213
54027,235,1920,16298
54029,428,4876,22401
54031,192,1574,9183
54033,1378,22377,185954
54035,348,3778,20109
54037,736,10127,66454
54039,3702,61416,454529
54041,258,2586,15597
54043,113,1288,13334
54045,400,6031,57004
54047,130,1150,9066
54049,878,11040,52828
54051,379,6993,55109
54053,235,2552,20654
54055,895,12701,84834
54057,331,3662,26778
54059,239,2391,15667
54061,1871,38592,552707
54063,125,620,3246
54065,170,1350,12514
54067,413,3513,22806
54069,1073,21768,134312
54071,91,628,5182
54073,87,1209,7860
54075,157,2156,14107
54077,367,3589,27326
54079,937,11769,74610
54081,1252,19099,136511
54083,463,6108,45504
54085,131,1423,13842
54087,157,1129,12545
54089,124,1080,11107
54091,161,1299,14019
54093,100,1119,5680
54095,90,603,6435
54097,381,3783,28195
54099,338,4091,70945
54101,68,567,11381
54103,234,2163,12933
54105,30,162,2494
54107,1477,20051,132007
54109,177,1763,13151
55001,261,1988,11395
55003,354,4221,35210
55005,950,8518,64909
55007,305,1390,7187
55009,5008,91290,524270
55011,217,1506,8462
55013,288,1843,10924
55015,685,6612,25167
55017,1169,11161,61974
55019,514,3565,22557
55021,1028,12002,64087
55023,252,2180,17980
55025,11923,235117,1703880
55027,1242,16276,176194
55029,931,5971,36354
55031,775,8573,40918
55033,669,7938,45997
55035,2088,36647,285072
55037,65,295,1092
55039,1685,27292,168098
55041,140,840,4988
55043,857,7500,41732
55045,706,6408,41977
55047,315,2734,17270
55049,395,3514,28324
55051,141,1025,5710
55053,286,3005,27473
55055,1497,16501,72682
55057,358,3210,28801
55059,2437,36265,204107
55061,327,2305,10148
55063,2433,45848,279728
55065,235,1497,9315
55067,360,3115,22392
55069,492,4590,31399
55071,1228,15237,77835
55073,2523,35971,269487
55075,743,6775,48482
55077,201,1134,4029
55078,13,474,10881
55079,15825,345125,2373038
55081,687,8782,89884
55083,560,3307,25408
55085,1055,8321,71021
55087,3931,65947,351110
55089,2274,25927,147490
55091,162,1244,9131
55093,597,4130,16181
55095,820,7170,58809
55097,1328,18870,153171
55099,256,1822,14743
55101,3028,40313,244066
55103,256,2177,21895
55105,2454,36243,212279
55107,210,1769,13234
55109,1807,19291,102697
55111,1323,20899,123840
55113,461,3597,22147
55115,654,6266,30750
55117,1978,26953,137693
55119,315,2776,22609
55121,449,3968,24875
55123,457,4294,35082
55125,752,4320,27496
55127,2085,21122,94682
55129,374,2322,15559
55131,2447,29159,149229
55133,10186,169783,987379
55135,885,6851,37839
55137,344,2581,10772
55139,2807,55534,336302
55141,1311,23339,405880
56001,876,7721,44887
56003,240,1781,14085
56005,1165,15688,175672
56007,383,2608,15661
56009,323,3764,27830
56011,192,1075,9052
56013,1018,7560,37253
56015,256,2101,14024
56017,136,1200,10019
56019,425,1902,9455
56021,2795,24783,173309
56023,668,3992,29179
56025,2357,24328,153019
56027,51,194,1113
56029,1004,7337,50530
56031,198,1514,13984
56033,1307,8804,82376
56035,331,2047,30309
56037,897,10093,100988
56039,1934,15802,95764
56041,416,5642,71435
56043,251,1671,11334
56045,163,1045,7780
