Fips,Establishments,Employees,Payroll
48133,295,3638,27475
48135,3533,57157,81207
48137,7,111,1201
48139,3009,38452,27721
48141,14818,239542,111817
48143,775,7670,7806
48145,116,807,1659
48147,321,2681,4769
48149,521,4513,4455
48151,11,27,271
48153,68,353,1111
48157,15091,181564,103227
48159,66,4542,25799
48161,198,1776,4475
48163,203,3716,20407
48165,310,2775,6261
48167,5854,80203,53314
48169,51,618,5653
48171,826,7252,9122
48173,10,172,10454
48175,50,319,1445
48177,255,2350,6044
48179,337,3184,6333
48181,2316,29664,35640
48183,3725,56316,38010
48185,270,2404,6031
48187,2025,24906,19586
48189,495,5774,12645
48191,14,62,719
48193,101,838,1867
48195,91,520,1660
48197,19,82,805
48199,647,6847,8984
48201,105313,2106659,1856445
48203,1031,12572,14869
48205,39,342,2160
48207,47,171,502
48209,4500,58884,31604
48211,54,774,11565
48213,1089,9199,11681
48215,12175,207237,151770
48217,428,4611,6106
48219,311,4397,36341
48221,1143,10832,8605
48223,485,5248,7340
48225,198,1422,2126
48227,543,5548,8754
48229,7,41,431
48231,1341,13720,10329
48233,237,2336,3513
48235,21,304,8204
48237,89,609,2918
48239,196,2258,5809
48241,409,5111,7051
48243,11,81,837
48245,5354,95945,74931
48247,25,194,750
48249,613,11531,29000
48251,2721,34018,23298
48253,124,718,1728
48255,202,4470,29395
48257,1883,21607,17842
48259,1225,11264,10235
48261,4,72,6336
48265,1231,11903,9848
48267,56,441,1283
48273,348,4713,12335
48275,23,106,746
48277,970,11655,13972
48279,133,1126,3418
48281,248,2089,3970
48283,79,1174,4861
48285,287,3523,10672
48287,250,2660,6065
48289,229,2522,6192
48291,892,10855,14465
48293,243,2206,3331
48295,33,187,1694
48297,146,1604,5689
48299,318,2904,7265
48303,7175,111160,84050
48305,23,126,1173
48307,90,489,1042
48309,5102,83718,36533
48311,3,34,2977
48313,143,1666,4610
48315,60,636,3162
48317,38,420,3320
48319,48,322,1081
48321,532,4292,5130
48323,616,8856,9723
48325,586,5917,7254
48327,6,10,46
48329,5500,95976,376953
48331,238,2102,4983
48333,28,191,704
48335,50,473,1678
48337,246,1811,4698
48339,12490,174390,216331
48341,278,2482,4595
48343,112,961,2958
48347,1033,11359,8545
48349,682,7818,7013
48351,50,260,1583
48353,179,1658,3293
48355,7759,135831,93033
48357,230,2317,16947
48359,12,75,1411
48361,1045,14205,15754
48363,397,3029,4301
48365,288,4143,13439
48367,2780,27003,18983
48369,100,754,2566
48371,203,2283,6684
48373,563,5900,7980
48375,3147,52159,63632
48377,59,549,1303
48379,75,440,1549
48381,2434,26372,15260
48383,75,973,14210
48385,31,374,1256
48387,74,479,1601
48389,225,3963,23061
48391,65,908,6179
48395,128,1225,2791
48397,2348,26192,23275
48399,106,755,1669
48401,567,6074,11088
48403,66,719,13380
48405,53,510,2707
48407,95,479,1203
48409,846,9933,12483
48411,55,257,713
48413,10,122,3175
48415,242,2959,12939
48417,51,654,14333
48419,349,2981,3916
48421,16,75,1301
48423,5674,88420,73441
48425,106,729,1847
48427,449,7753,19351
48429,118,856,5317
48431,9,22,96
48433,11,82,2314
48435,40,511,3126
48437,31,168,995
48439,44018,815986,438537
48441,3316,47165,30699
48445,115,992,1994
48447,9,37,415
48449,451,10282,49849
48451,2518,31524,17746
48453,38238,645838,489798
48455,86,744,2336
48457,165,1161,2407
48459,306,3145,5977
48461,42,883,10760
48463,390,4038,5479
48465,550,8068,7800
48467,705,5838,6843
48469,1990,25557,16282
48471,799,9095,7188
48473,592,9604,15623
48475,209,3059,18062
48477,689,7310,6387
48479,5263,73693,65428
48481,788,7619,8502
48483,74,591,1588
48485,2708,36457,32381
48487,129,987,1844
48489,96,1517,9918
48491,12185,174017,193180
48493,568,5378,8630
48495,122,2099,20954
48497,1117,12376,23764
48499,576,5134,7490
48501,108,1228,10906
48503,383,2685,4201
48505,63,938,2096
48507,45,408,1195
49001,106,906,2102
49003,970,11418,23153
49005,3349,39233,27559
49007,282,3234,8819
49009,5,60,2045
49011,7759,85134,39986
49013,443,3467,13455
49015,93,989,17066
49017,112,1009,9837
49019,323,3265,9982
49021,1387,12065,8021
49023,110,1240,5459
49025,164,1825,14744
49027,137,1145,2044
49029,194,971,3217
49033,53,253,1015
49035,33517,633734,343929
49037,126,1562,6488
49039,294,2167,2388
49041,375,3678,5661
49043,2348,26717,43848
49045,788,7956,11271
49047,827,6429,8532
49049,15216,234272,223252
49051,871,5214,14053
49053,5703,51927,25437
49055,46,330,2660
49057,5501,71328,37235
50001,911,6918,5405
50003,1023,10314,9893
50005,688,6371,7084
50007,5258,76830,46207
50009,38,154,1039
50011,791,6266,5756
50013,99,316,784
50015,740,8842,23675
50017,483,3778,7987
50019,546,5155,6597
50021,1675,15063,9506
50023,1884,20794,20780
50025,1387,15105,13821
50027,1643,16705,29125
51001,513,4215,4087
51003,2546,35055,26202
51005,108,1094,3607
51007,159,846,1407
51009,352,2662,3267
51011,153,1073,1547
51013,6205,146777,568078
51015,1148,12371,17584
51017,54,1257,22893
51019,1428,10709,7624
51021,17,314,9137
51023,541,5022,11409
51025,130,931,3978
51027,234,2839,31410
51029,148,815,1640
51031,902,10366,12990
51033,245,2263,4261
51035,253,2040,2291
51036,59,538,4339
51037,118,840,4355
51041,7357,109217,61176
51043,200,1101,1754
51045,6,11,84
51047,785,7585,12629
51049,71,357,685
51051,115,946,1834
51053,225,3189,21238
51057,145,1199,1791
51059,31490,666124,1527549
51061,1607,14935,14942
51063,181,1032,1621
51065,243,1583,3711
51067,906,7508,5161
51069,1297,21918,33493
51071,164,1446,2949
51073,647,4936,3950
51075,493,12342,365835
51077,72,420,2040
51079,225,1403,1778
51081,36,261,1574
51083,466,4649,5492
51085,3021,39772,28070
51087,9304,175982,144634
51089,562,5616,6025
51091,18,68,469
51093,528,4444,6072
51095,1486,19419,16591
51097,48,231,1554
51099,340,4002,26014
51101,209,1822,17545
51103,256,1783,3048
51105,139,1205,2804
51107,11102,161327,163337
51109,405,4163,29033
51111,62,475,1807
51113,132,798,1589
51115,92,468,780
51117,561,5297,4128
51119,166,1308,2088
51121,1713,19632,18269
51125,216,2530,4812
51127,253,2121,2738
51131,156,1500,3243
51133,172,1003,2663
51135,157,1139,1898
51137,462,3405,3779
51139,261,1750,2166
51141,138,915,1361
51143,624,4776,3844
51145,524,3915,3812
51147,325,3548,5178
51149,284,3643,6807
51153,8518,104749,59787
51155,382,3956,6050
51157,103,522,1109
51159,64,339,1371
51161,1768,22876,27142
51163,271,2604,4389
51165,1284,20327,42577
51167,306,3685,11765
51169,157,1751,2791
51171,651,6431,7339
51173,290,2934,4064
51175,111,766,3234
51177,2310,28260,16958
51179,2151,26115,22034
51181,24,941,104082
51183,77,628,1331
51185,715,8036,9315
51187,602,6898,12616
51191,867,10588,14529
51193,183,1157,2634
51195,473,4821,5249
51197,457,5211,5771
51199,1264,16513,13783
51510,4365,74098,90066
51520,341,4793,7173
51530,23,221,1092
51540,1749,23972,17944
51550,5351,89354,55304
51570,506,7610,9399
51580,85,807,3550
51590,996,14746,13040
51595,122,1530,2543
51600,1767,24587,35853
51610,669,7731,19760
51620,133,1710,3205
51630,1106,14688,35080
51640,167,1839,3912
51650,2137,34819,51984
51660,1395,18119,12474
51670,264,2391,2646
51678,126,1043,2534
51680,1958,43393,127695
51683,1262,12314,11115
51685,198,1768,7994
51690,337,4123,6372
51700,3453,85832,647398
51710,5085,101790,103359
51720,95,1058,5282
51730,487,7128,16110
51735,116,660,1475
51740,1394,18781,14566
51750,165,1631,2442
51760,6077,121009,208367
51770,2825,52402,63052
51775,724,8962,15419
51790,516,5526,6073
51800,1444,19020,25611
51810,11141,154527,79771
51820,383,4728,6517
51830,351,6152,14678
51840,1163,16828,32987
53001,252,2229,4717
53003,275,2669,4208
53005,4469,61595,85524
53007,2370,27063,47978
53009,1803,13973,8551
53011,11244,138332,90436
53013,45,126,784
53015,1917,23765,15047
53017,544,4888,7987
53019,56,244,1932
53021,1515,17889,23395
53023,10,66,1610
53025,1657,19108,23860
53027,1322,11377,8684
53029,1589,9728,7073
53031,762,4816,4404
53033,69942,1302017,3541196
53035,5774,56009,30380
53037,1094,8934,7546
53039,356,2269,4804
53041,1621,15869,13442
53043,149,832,3070
53045,803,6104,5663
53047,903,6434,8653
53049,411,3009,3926
53051,126,703,1599
53053,18511,269036,211606
53055,800,4123,5011
53057,3244,38310,30776
53059,83,1018,6376
53061,19055,259270,583057
53063,13191,190813,106391
53065,682,4864,6034
53067,6217,68629,39335
53069,30,117,2537
53071,1134,13125,30403
53073,6514,66403,26356
53075,621,5434,5317
53077,4468,62633,40880
54001,99,798,2140
54003,1391,23975,70786
54005,143,2655,18803
54007,132,975,1420
54009,240,2368,5219
54011,2065,31679,32973
54013,38,257,7321
54015,28,142,643
54017,16,58,278
54019,512,4227,4492
54021,34,205,1643
54023,135,1328,5787
54025,649,6269,6804
54027,183,1332,2135
54029,391,3665,4396
54031,161,1516,3398
54033,1495,23632,46509
54035,288,2673,3724
54037,685,6326,5682
54039,4319,70532,100033
54041,211,1956,4495
54043,81,1157,4096
54045,399,5509,18672
54047,124,1120,3749
54049,879,10681,14044
54051,319,5196,34377
54053,196,1786,8148
54055,925,11268,10857
54057,290,2794,3107
54059,217,2045,9316
54061,2083,41116,155259
54063,86,363,634
54065,120,845,1527
54067,377,2853,3027
54069,1057,18794,33762
54071,56,357,1394
54073,42,369,3057
54075,122,1826,10017
54077,355,3197,11149
54079,927,11326,10784
54081,1381,21474,28889
54083,434,4673,5015
54085,82,1748,16949
54087,111,623,1852
54089,68,437,1055
54091,105,632,1307
54093,66,677,1363
54095,52,274,586
54097,329,2764,3092
54099,320,3214,3695
54101,56,258,1168
54103,196,1788,2525
54105,7,10,70
54107,1652,22674,14696
54109,156,1466,3184
55001,202,1881,4485
55003,305,3127,7715
55005,1056,10706,13879
55007,287,1292,1857
55009,6239,133419,100550
55011,174,1808,20855
55013,228,1630,2401
55015,680,9544,21035
55017,1317,15384,11807
55019,553,4942,8771
55021,1141,13648,14949
55023,203,2046,4880
55025,14073,289201,254944
55027,1451,25506,91935
55029,1018,6207,7102
55031,757,8649,9692
55033,681,10545,15160
55035,2347,44968,56432
55037,50,330,1741
55039,1938,29960,24782
55041,114,409,856
55043,945,8711,7675
55045,742,8248,18610
55047,262,2274,4025
55049,362,3050,4268
55051,83,341,928
55053,229,2912,13541
55055,1698,17629,10780
55057,331,3689,6821
55059,2961,52497,64701
55061,309,2118,2285
55063,2795,54089,49857
55065,208,2121,19389
55067,357,3355,4665
55069,474,4350,4513
55071,1398,18053,12070
55073,3108,52950,48933
55075,824,8524,8607
55077,144,1015,1304
55078,3,16,355
55079,19591,432451,397947
55081,715,11094,30047
55083,611,5102,8204
55085,1106,10147,14834
55087,4821,87471,57344
55089,2523,31249,20075
55091,101,918,4423
55093,578,4539,3564
55095,850,8477,14409
55097,1417,21485,47544
55099,246,1767,3476
55101,3707,53967,35662
55103,213,1541,1818
55105,3002,49376,45624
55107,155,1333,4047
55109,1995,24134,14945
55111,1504,21637,24431
55113,417,2794,2607
55115,632,5612,4442
55117,2340,38396,44123
55119,306,3642,12553
55121,445,5437,24489
55123,426,4473,8023
55125,776,4168,4424
55127,2410,26880,15380
55129,346,2136,1941
55131,2924,41364,20829
55133,12307,232969,157438
55135,939,9554,9089
55137,315,2393,2843
55139,3338,73914,83390
55141,1493,26864,109366
56001,807,6248,5335
56003,167,1225,4997
56005,1213,16436,78009
56007,352,2240,4177
56009,268,3006,11873
56011,139,773,2102
56013,1023,7318,4721
56015,183,1101,1522
56017,72,621,2983
56019,319,1433,1920
56021,3071,31861,31746
56023,632,2998,2910
56025,2655,29623,23819
56027,16,56,493
56029,997,6573,8410
56031,149,953,1766
56033,1310,7864,5057
56035,283,1720,4833
56037,960,9727,26195
56039,2007,15581,25259
56041,389,4758,36728
56043,156,1029,2017
56045,106,692,1528
