Fips,Establishments,Employees,Payroll
48073,654,8068,9306
48075,110,1158,4050
48077,81,285,967
48079,9,23,219
48081,19,63,198
48083,106,539,1502
48085,26382,461109,739876
48087,22,83,397
48089,459,5050,8075
48091,4046,54531,42494
48093,171,1279,2893
48095,15,94,859
48097,813,11181,17504
48099,667,6639,10024
48101,3,6,46
48103,54,642,12117
48105,65,663,2131
48107,36,198,2613
48109,24,349,2916
48111,134,1147,3703
48113,68063,1563614,1604254
48115,196,1680,4830
48117,297,4029,10612
48119,13,55,326
48121,16622,235011,189134
48123,360,3602,6650
48125,13,66,1604
48127,155,3451,30019
48129,21,129,727
48131,97,1251,5213
48133,371,4571,25568
48135,3741,60538,104853
48137,7,111,1201
48139,3239,42716,44130
48141,15016,244124,166963
48143,926,9860,11816
48145,149,1092,2257
48147,419,3723,5910
48149,654,5562,6081
48151,23,89,399
48153,84,451,1785
48157,15296,186330,152165
48159,92,4726,24917
48161,247,1953,5300
48163,233,4023,21293
48165,394,3644,7753
48167,6044,82633,80325
48169,57,635,5633
48171,993,8851,11674
48173,14,224,9430
48175,71,556,3450
48177,326,3612,11198
48179,437,4308,7244
48181,2541,33556,40729
48183,3933,61759,49170
48185,346,4641,16407
48187,2216,28349,28141
48189,573,6408,14985
48191,20,122,973
48193,143,1220,2460
48195,104,578,1796
48197,34,182,937
48199,750,8092,13436
48201,105477,2113229,2460870
48203,1204,14622,17030
48205,69,510,2380
48207,61,278,744
48209,4705,61383,50647
48211,73,862,11516
48213,1244,12196,16875
48215,12355,210247,182917
48217,535,6644,8699
48219,399,5470,38488
48221,1322,12868,11525
48223,650,8103,10495
48225,251,2026,2925
48227,656,7057,10927
48229,7,41,431
48231,1495,16125,15085
48233,315,3728,11617
48235,21,304,8204
48237,123,823,4317
48239,270,2713,6473
48241,518,6358,8391
48243,16,103,797
48245,5529,99103,107020
48247,34,240,798
48249,705,12570,33243
48251,2934,37316,32063
48253,160,973,2043
48255,259,5230,32763
48257,2090,25796,28877
48259,1402,14593,14971
48261,9,108,5479
48265,1390,14036,13687
48267,67,476,2014
48271,3,19,248
48273,446,6157,12482
48275,37,199,1987
48277,1112,13123,19716
48279,175,1332,4177
48281,326,2888,5446
48283,87,1209,5905
48285,367,4285,10334
48287,316,4907,51963
48289,279,2763,6466
48291,1026,12552,16726
48293,317,3473,5445
48295,42,289,2774
48297,188,2189,6792
48299,397,3235,7334
48301,3,189,5615
48303,7370,115331,110094
48305,32,173,1127
48307,122,758,1914
48309,5336,92494,59917
48311,6,89,2162
48313,183,1963,4958
48315,83,882,4820
48317,60,778,3861
48319,66,371,1145
48321,641,6480,38864
48323,718,10152,10863
48325,675,6687,9415
48327,13,37,481
48329,5681,99016,506328
48331,313,2893,5124
48333,38,257,977
48335,69,582,2449
48337,319,2359,5901
48339,12710,178563,269416
48341,368,3542,6019
48343,142,1110,3189
48347,1179,14728,13059
48349,845,10460,9828
48351,76,364,1399
48353,245,3251,17001
48355,7923,139851,124976
48357,283,2725,18170
48359,16,110,1281
48361,1223,17702,40436
48363,501,3971,6171
48365,382,5094,12909
48367,2975,29939,28177
48369,131,951,2527
48371,254,2813,7907
48373,692,7203,9365
48375,3366,58413,83300
48377,72,631,1467
48379,109,904,2542
48381,2614,32455,54311
48383,91,1228,15698
48385,36,389,1383
48387,103,689,3150
48389,297,4924,23010
48391,86,1233,5739
48395,187,2221,6889
48397,2533,28617,33246
48399,141,954,2003
48401,681,7611,12069
48403,117,1046,9647
48405,82,790,2284
48407,144,683,1407
48409,973,11881,20862
48411,81,346,1066
48413,16,238,3341
48415,310,3718,13028
48417,69,722,15234
48419,424,4092,6602
48421,26,196,2203
48423,5848,94111,91790
48425,143,1566,47502
48427,510,8366,19022
48429,154,1217,4995
48431,16,105,3060
48433,17,119,1696
48435,54,553,3451
48437,45,277,1031
48439,44229,823301,626179
48441,3506,51716,41522
48445,146,1109,2478
48447,13,55,533
48449,547,11704,46822
48451,2717,36150,26143
48453,38431,650635,738099
48455,104,819,2354
48457,192,1437,3330
48459,416,4026,6893
48461,54,957,12029
48463,505,5574,6724
48465,673,9718,10153
48467,827,7124,10361
48469,2186,28752,23815
48471,923,10821,10867
48473,749,11435,17654
48475,247,3488,21998
48477,837,9267,8266
48479,5455,76114,84829
48481,912,9700,10387
48483,96,689,2039
48485,2910,41644,40816
48487,189,1485,3268
48489,126,1827,8759
48491,12393,179345,258506
48493,665,6185,9886
48495,145,3054,24611
48497,1260,14075,25827
48499,688,6393,9013
48501,122,1372,10181
48503,457,3572,5452
48505,80,1083,2411
48507,48,848,2683
49001,133,1062,3481
49003,1135,14904,27170
49005,3586,45385,42604
49007,377,4362,8650
49009,6,60,2056
49011,7952,92805,63892
49013,545,4257,13590
49015,126,1693,18022
49017,119,1029,10351
49019,413,3729,11439
49021,1546,13898,12167
49023,163,1599,5234
49025,218,2192,13256
49027,185,1961,12592
49029,262,1430,4438
49031,3,8,180
49033,60,279,1389
49035,33709,642115,485525
49037,173,2133,5530
49039,376,3472,5602
49041,485,5021,7893
49043,2534,29233,51433
49045,906,9758,12872
49047,944,7978,12341
49049,15423,239396,264058
49051,1025,6302,15714
49053,5895,54330,40138
49055,54,352,2806
49057,5728,80638,57153
50001,1052,7791,6866
50003,1197,11960,11602
50005,797,7183,8266
50007,5486,81298,60457
50009,57,250,972
50011,910,8759,12371
50013,118,383,895
50015,864,9462,23730
50017,568,4444,8819
50019,667,6299,7255
50021,1878,18838,14268
50023,2078,23647,32649
50025,1576,17857,15907
50027,1814,18868,29631
51001,624,7939,40145
51003,2765,40288,41499
51005,168,1551,3220
51007,188,1125,2704
51009,462,3935,5218
51011,192,1524,2453
51013,6331,149703,771323
51015,1324,14520,21620
51017,62,1375,22235
51019,1613,14335,14033
51021,19,383,7949
51023,652,6725,13256
51025,182,1202,3602
51027,284,3353,33032
51029,189,1145,1748
51031,1067,12962,16795
51033,306,2700,5296
51035,303,2389,3189
51036,92,1084,7187
51037,146,1112,4172
51041,7538,115888,90876
51043,266,1656,3265
51045,14,111,860
51047,930,10231,14658
51049,90,469,953
51051,133,1032,2056
51053,274,3453,20647
51057,207,1951,3410
51059,31646,670644,3206569
51061,1818,17273,21944
51063,243,1812,3690
51065,315,1980,4166
51067,1092,11408,15194
51069,1461,25645,40718
51071,218,1901,3534
51073,762,6304,6595
51075,611,19630,594642
51077,93,507,1880
51079,278,2037,3584
51081,43,760,5965
51083,573,7385,10598
51085,3211,44166,38322
51087,9441,180423,213746
51089,671,7977,13367
51091,28,89,419
51093,642,5828,11396
51095,1655,21656,21841
51097,70,399,2014
51099,387,4569,34936
51101,270,2116,15891
51103,330,2620,4926
51105,171,1703,3571
51107,11263,164702,293577
51109,514,5398,25403
51111,89,660,1969
51113,184,1096,2241
51115,127,641,1059
51117,674,6410,5686
51119,219,1610,2284
51121,1895,24695,29243
51125,286,3129,5578
51127,338,2514,3717
51131,220,1828,3927
51133,235,1307,2616
51135,220,1793,3062
51137,572,5028,6890
51139,323,2888,4888
51141,175,1443,3345
51143,736,5786,5308
51145,616,4984,7788
51147,433,4917,6165
51149,383,5517,9702
51153,8638,106486,112789
51155,510,6145,8888
51157,139,742,2505
51159,97,1251,3577
51161,1932,26095,32961
51163,336,3553,5818
51165,1448,24329,45733
51167,366,4808,11213
51169,191,1971,3143
51171,788,9433,11984
51173,393,4574,9032
51175,135,877,3211
51177,2483,30508,26602
51179,2313,28822,35811
51181,40,993,98665
51183,110,980,2236
51185,815,8993,11759
51187,749,9288,14059
51191,1019,12120,15084
51193,232,1359,2840
51195,533,6136,8476
51197,551,7320,11553
51199,1407,18343,20661
51510,4539,78594,158181
51520,431,5670,11097
51530,29,250,1473
51540,1932,26443,27940
51550,5559,93989,79364
51570,597,8596,14252
51580,118,1323,6026
51590,1157,17210,17539
51595,158,2015,3864
51600,1915,26413,56929
51610,789,9330,25340
51620,195,2653,4239
51630,1291,17642,38377
51640,237,3095,5678
51650,2304,37340,60518
51660,1553,21737,21781
51670,322,3832,27415
51678,177,1461,3359
51680,2161,47949,122712
51683,1412,13989,16891
51685,248,2266,12587
51690,419,5668,7654
51700,3646,89932,628503
51710,5280,105363,120946
51720,132,1667,6061
51730,597,8697,16650
51735,159,945,2371
51740,1565,21768,20744
51750,206,1796,3530
51760,6266,126252,221907
51770,3007,55146,71350
51775,877,12015,19229
51790,655,7377,7673
51800,1596,22089,30656
51810,11305,157307,137694
51820,498,6675,10746
51830,446,7106,18690
51840,1306,20452,36135
53001,300,3353,18594
53003,349,3707,7790
53005,4660,70357,119460
53007,2545,30320,56829
53009,1971,15316,12589
53011,11468,144281,135332
53013,56,175,975
53015,2124,29948,33297
53017,685,6446,9663
53019,81,316,1664
53021,1673,20593,31738
53023,14,85,1324
53025,1826,21678,28139
53027,1453,13348,13325
53029,1723,10924,12443
53031,902,5496,5696
53033,70152,1309377,3919385
53035,5951,60106,51169
53037,1223,10828,11720
53039,444,2690,5156
53041,1817,19381,18632
53043,194,1004,2963
53045,929,8084,9912
53047,1018,7511,10297
53049,498,3467,5068
53051,170,881,1878
53053,18692,276143,275390
53055,911,4536,6950
53057,3453,42419,39375
53059,121,1276,5739
53061,19244,266050,712122
53063,13427,196928,148192
53065,805,5985,7059
53067,6402,72592,60348
53069,34,133,2303
53071,1303,14818,31608
53073,6771,73525,48586
53075,734,9259,58305
53077,4679,69268,56197
54001,134,1426,4131
54003,1549,27051,69272
54005,180,2876,32740
54007,168,1813,3239
54009,289,3329,7728
54011,2262,37457,42316
54013,53,331,5813
54015,34,178,592
54017,30,419,12394
54019,610,5852,9218
54021,48,336,1461
54023,161,1504,5566
54025,781,9121,13892
54027,236,1779,2481
54029,452,4733,7699
54031,201,3780,31777
54033,1690,27602,47426
54035,371,5241,24074
54037,803,9225,16385
54039,4492,75091,108746
54041,275,2803,5801
54043,108,1307,5109
54045,461,6349,30525
54047,153,1417,4108
54049,1020,12654,16210
54051,394,6007,31316
54053,239,2295,8624
54055,1085,13941,12619
54057,359,3709,4063
54059,258,2286,12674
54061,2278,44784,153272
54063,109,488,733
54065,166,1111,1895
54067,473,4089,4942
54069,1251,23820,32289
54071,76,445,1560
54073,49,451,3089
54075,146,2111,9183
54077,434,3870,10927
54079,1090,15349,24878
54081,1571,23896,31036
54083,543,6417,8957
54085,108,1946,15535
54087,143,998,2401
54089,85,549,1280
54091,144,1015,2177
54093,83,926,1839
54095,64,383,788
54097,429,3754,4611
54099,392,4057,6054
54101,62,384,1587
54103,233,3033,22498
54105,13,55,520
54107,1828,25270,19766
54109,207,2095,6181
55001,255,2069,4756
55003,389,3900,7563
55005,1213,13314,15600
55007,336,1454,2255
55009,6478,141387,129089
55011,206,1937,19598
55013,316,2137,3059
55015,778,11152,22858
55017,1493,18888,16046
55019,656,6679,16898
55021,1294,17322,19235
55023,281,3207,6398
55025,14271,296628,365167
55027,1612,29011,86125
55029,1169,7933,10589
55031,912,11743,13351
55033,803,12396,17843
55035,2557,48998,59584
55037,71,402,1561
55039,2165,36839,32151
55041,143,777,2915
55043,1062,10857,10443
55045,897,9401,18032
55047,334,2956,4364
55049,443,4044,6694
55051,109,544,1308
55053,305,3753,12377
55055,1895,24363,20204
55057,425,4685,7339
55059,3193,58219,70683
55061,364,3117,4956
55063,3019,59359,61157
55065,258,2432,17557
55067,450,4528,5590
55069,589,5431,5685
55071,1626,25589,20069
55073,3316,58799,65091
55075,962,10853,11769
55077,186,1218,1726
55078,3,16,355
55079,19833,444656,475943
55081,841,13875,29671
55083,678,5693,8521
55085,1261,11801,15883
55087,5070,98072,79478
55089,2735,36805,27923
55091,132,1036,4564
55093,681,5281,5088
55095,1012,11096,14390
55097,1624,26553,57953
55099,293,2322,3907
55101,3954,64025,47425
55103,276,2763,9383
55105,3265,56901,52915
55107,230,2755,9341
55109,2215,29320,21775
55111,1709,28360,36222
55113,512,3729,4633
55115,774,8004,7248
55117,2566,46851,54734
55119,382,5057,14860
55121,526,6657,23924
55123,505,5500,9094
55125,871,5075,8201
55127,2659,33313,25027
55129,417,2504,2443
55131,3193,49556,33453
55133,12559,243980,210279
55135,1077,12377,21038
55137,390,3057,3205
55139,3589,83068,104622
55141,1672,31646,101496
56001,965,7841,8497
56003,231,1741,4887
56005,1365,18027,77249
56007,424,2865,4835
56009,333,3556,13266
56011,184,985,2834
56013,1148,8599,7776
56015,239,1612,2615
56017,110,816,3062
56019,420,1822,2283
56021,3301,33940,37948
56023,715,3419,4768
56025,2826,31250,35815
56027,27,97,587
56029,1121,7581,9626
56031,196,1613,9750
56033,1505,9531,8657
56035,341,2190,12517
56037,1102,13133,41291
56039,2171,17140,32820
56041,474,5625,32594
56043,235,1597,2401
56045,150,923,1786
