Fips,Naics,Establishments,Employees,Payroll,Population
19000,56,43,86,1303631,3163561
19000,61,1470,101200,1077183962,3163561
19000,62,167,18063,242138242,3163561
19000,71,20,368,2868955,3163561
19000,72,7,740,6456048,3163561
19000,81,36,454,3536284,3163561
19000,92,1334,42047,511393626,3163561
19000,10,98770,1236768,16066807233,3163561
19000,11,2691,19267,209051458,3163561
19000,21,210,2013,23944551,3163561
19000,22,441,5873,150329654,3163561
19000,23,9376,68307,940626267,3163561
19000,42,7578,63742,1138255675,3163561
19000,51,1907,18565,338013204,3163561
19000,52,6802,94457,2457496172,3163561
19000,53,3719,14047,194285889,3163561
19000,54,10272,53266,986412035,3163561
19000,55,1236,21407,555620587,3163561
19000,56,5477,62155,583084922,3163561
19000,61,1263,26020,255592262,3163561
19000,62,12040,184985,2081432111,3163561
19000,71,1493,14378,72887057,3163561
19000,72,7161,103212,440200326,3163561
19000,81,7597,37002,359846060,3163561
19000,10,6342,236810,3077408348,3163561
20000,10,90409,1335429,17009999229,2913805
20000,10,1217,25644,435526768,2913805
20000,51,3,67,820664,2913805
20000,52,8,99,2231933,2913805
20000,54,28,254,4958798,2913805
20000,56,4,4,22524,2913805
20000,61,7,150,2435254,2913805
20000,62,21,5690,98760608,2913805
20000,71,15,181,1390787,2913805
20000,72,3,11,123699,2913805
20000,81,2,22,309108,2913805
20000,92,528,12482,234098416,2913805
20000,10,951,39865,504131633,2913805
20000,11,1,7,37818,2913805
20000,51,2,98,83008,2913805
20000,52,1,7,27955,2913805
20000,54,108,566,7004986,2913805
20000,61,22,15592,237024822,2913805
20000,62,23,6463,75077825,2913805
20000,71,3,18,113571,2913805
20000,92,791,17191,184470873,2913805
20000,10,2726,176095,1695755480,2913805
20000,22,218,1905,27461509,2913805
20000,23,383,672,2933628,2913805
20000,51,220,1543,9412702,2913805
20000,52,1,13,47461,2913805
20000,53,37,259,1597660,2913805
20000,54,3,15,129153,2913805
20000,56,15,84,910605,2913805
20000,61,426,105827,954965967,2913805
20000,62,108,12419,158562877,2913805
20000,71,85,1530,3143725,2913805
20000,72,2,36,57322,2913805
20000,81,73,143,563288,2913805
20000,92,1139,49278,513726637,2913805
20000,10,85515,1093825,14374585348,2913805
20000,11,1714,12452,130873612,2913805
20000,21,908,5710,77869082,2913805
20000,22,243,6117,166231505,2913805
20000,23,7600,61940,832025493,2913805
20000,42,7694,54960,1068882094,2913805
20000,51,1769,16163,346894997,2913805
20000,52,5934,58160,1441480653,2913805
20000,53,3057,14793,171753522,2913805
20000,54,11280,71680,1358311884,2913805
20000,55,661,20992,669269511,2913805
20000,56,6052,75283,815565001,2913805
20000,61,984,14232,132819903,2913805
20000,62,9541,180564,2108063882,2913805
20000,71,917,12626,68427611,2913805
20000,72,6044,100580,446657702,2913805
20000,81,6047,31821,296750409,2913805
20000,10,4894,241604,2635413881,2913805
21000,10,130713,1835209,22821623888,4477251
21000,10,1306,34870,591103924,4477251
21000,11,2,16,320824,4477251
21000,22,11,466,14897067,4477251
21000,51,2,19,185716,4477251
21000,52,17,155,3622374,4477251
21000,54,40,1289,24044553,4477251
21000,56,3,24,193152,4477251
21000,61,5,710,9789429,4477251
21000,62,32,6394,113736040,4477251
21000,71,17,497,4193727,4477251
21000,72,7,49,265495,4477251
21000,81,3,20,264523,4477251
21000,92,531,17286,306591213,4477251
21000,99,1,19,54788,4477251
21000,10,2512,81031,1060253727,4477251
21000,51,11,125,1531951,4477251
21000,52,1,61,22984,4477251
21000,54,1,18,28883,4477251
21000,56,1,10,31579,4477251
21000,61,159,36046,527745112,4477251
21000,62,353,16951,210247596,4477251
21000,71,92,906,9710769,4477251
21000,81,4,116,1571277,4477251
21000,92,1888,25987,299384883,4477251
21000,99,1,4,54645,4477251
21000,10,1967,168423,1723226466,4477251
21000,22,235,5279,71831114,4477251
21000,23,8,132,1288146,4477251
21000,51,133,2385,17612846,4477251
21000,52,1,10,48639,4477251
21000,53,122,1586,5863930,4477251
21000,54,12,73,781472,4477251
21000,56,18,205,1883714,4477251
21000,61,174,106276,1051964988,4477251
21000,62,136,6616,73566847,4477251
21000,71,22,379,1506738,4477251
21000,81,9,122,1005877,4477251
21000,92,1068,43672,455958245,4477251
21000,10,124928,1550885,19447039771,4477251
21000,11,1218,8984,86641092,4477251
21000,21,454,7353,122243845,4477251
21000,22,331,6893,174282098,4477251
21000,23,10042,76010,999382685,4477251
21000,42,8361,73190,1306940239,4477251
21000,51,2357,20591,342053470,4477251
21000,52,7353,73923,1768042057,4477251
21000,53,4718,19439,225062548,4477251
21000,54,15446,79870,1343671923,4477251
21000,55,763,20447,602091796,4477251
21000,56,7442,115197,1007595077,4477251
21000,61,1380,19370,171182372,4477251
21000,62,19829,252743,3177817794,4477251
21000,71,1629,17220,142410566,4477251
21000,72,8810,152990,668956624,4477251
21000,81,9296,41528,376053513,4477251
21000,99,469,319,5933758,4477251
21000,10,5785,284324,3374584117,4477251
22000,10,141486,1787606,22582448415,4645318
22000,10,1063,31449,571121418,4645318
22000,51,2,13,97201,4645318
22000,52,16,150,3163198,4645318
22000,54,38,1410,28665775,4645318
22000,56,3,3,22968,4645318
22000,61,4,33,363647,4645318
22000,62,17,6377,126835164,4645318
22000,71,11,212,1772135,4645318
22000,72,6,48,235177,4645318
22000,81,1,1,13955,4645318
22000,92,476,14586,288967359,4645318
22000,10,1335,74852,1040674552,4645318
22000,23,64,3940,51966624,4645318
22000,51,7,104,1378342,4645318
22000,52,3,62,916148,4645318
22000,53,5,13,161025,4645318
22000,54,6,12,296022,4645318
22000,56,2,8,105268,4645318
22000,61,146,32559,455625806,4645318
22000,62,227,11985,175793670,4645318
22000,71,32,416,1382816,4645318
22000,72,1,18,59175,4645318
22000,81,4,28,184592,4645318
22000,92,834,24047,325025291,4645318
22000,10,3459,191827,1996944442,4645318
22000,11,1,10,51490,4645318
22000,22,280,4515,54351741,4645318
22000,23,181,2353,9369646,4645318
22000,51,76,3024,23384578,4645318
22000,52,6,34,796658,4645318
22000,53,102,907,9302340,4645318
22000,54,44,832,10221898,4645318
22000,56,228,2100,17073580,4645318
22000,61,75,98745,966667871,4645318
22000,62,143,16050,217414046,4645318
22000,71,126,4644,32279596,4645318
22000,72,4,44,153778,4645318
22000,81,87,691,6648435,4645318
22000,92,2064,54591,608318123,4645318
22000,99,1,1,1663,4645318
22000,10,135629,1489478,18973708003,4645318
22000,11,1500,8528,81513148,4645318
22000,21,1622,26928,657328726,4645318
22000,22,521,8545,247036294,4645318
22000,23,11686,124444,1884013341,4645318
22000,42,8107,64559,1157418748,4645318
22000,51,2072,19023,323354071,4645318
22000,52,8646,52850,1114405016,4645318
22000,53,5900,27542,337579475,4645318
22000,54,17944,88355,1456277553,4645318
22000,55,1290,21204,583738276,4645318
22000,56,7995,99330,1011420215,4645318
22000,61,1666,32103,366081205,4645318
22000,62,15638,267558,3074395528,4645318
22000,71,2005,20890,219583307,4645318
22000,72,11611,171051,796281140,4645318
22000,81,9650,42661,425233617,4645318
22000,99,189,48,383174,4645318
22000,10,5857,298128,3608740412,4645318
23000,10,56171,584998,7561028634,1350141
23000,10,677,16409,308776572,1350141
23000,52,8,53,1069891,1350141
23000,54,10,340,7248805,1350141
23000,62,6,1489,33238856,1350141
23000,71,4,122,1804789,1350141
23000,92,218,4460,87764015,1350141
23000,10,237,21538,285331672,1350141
23000,23,6,822,9020016,1350141
23000,51,1,8,60373,1350141
23000,52,3,25,428744,1350141
23000,54,2,20,41762,1350141
23000,56,1,12,46816,1350141
23000,61,33,7791,96134185,1350141
23000,62,21,1834,20205843,1350141
23000,71,3,126,142209,1350141
23000,81,2,32,58332,1350141
23000,92,162,10415,149277798,1350141
23000,10,2133,57739,598669265,1350141
23000,11,1,3,64564,1350141
23000,22,165,1238,16789831,1350141
23000,23,119,595,7416437,1350141
23000,51,67,437,2828861,1350141
23000,53,20,448,5141968,1350141
23000,54,4,51,603929,1350141
23000,56,107,420,4264334,1350141
23000,61,620,37703,383147555,1350141
23000,62,79,1477,13539556,1350141
23000,71,95,1027,6321293,1350141
23000,72,5,84,367181,1350141
23000,81,6,112,1044515,1350141
23000,92,786,11984,134460040,1350141
23000,10,53124,489312,6368251125,1350141
23000,11,1586,7044,68266985,1350141
23000,21,38,202,2625344,1350141
23000,22,111,1651,40123579,1350141
23000,23,5757,29151,378818043,1350141
23000,42,3024,18441,380662333,1350141
23000,51,921,6325,111599030,1350141
23000,52,2116,23271,610692686,1350141
23000,53,1846,6360,71027802,1350141
23000,54,6533,28862,551720075,1350141
23000,55,1403,14511,342688380,1350141
23000,56,3459,26073,268474402,1350141
23000,61,697,12571,148971853,1350141
23000,62,4903,103882,1289431840,1350141
23000,71,937,6632,46808254,1350141
23000,72,4199,40714,227423309,1350141
23000,81,3868,15834,149185511,1350141
23000,99,2612,3116,48151061,1350141
23000,10,3047,95686,1192777509,1350141
24000,10,174334,2522069,45092453192,6055802
24000,10,1012,152216,4038025717,6055802
24000,51,2,7,39250,6055802
24000,52,3,73,2115576,6055802
24000,54,43,5408,151896546,6055802
24000,56,4,5,33890,6055802
24000,61,11,2063,51483571,6055802
24000,62,32,8369,182217486,6055802
24000,71,31,1005,17341693,6055802
24000,72,8,126,1198973,6055802
24000,81,3,31,428931,6055802
24000,92,427,121830,3426785763,6055802
24000,10,445,98435,1664372067,6055802
24000,51,2,36,85394,6055802
24000,52,1,6,29713,6055802
24000,54,4,38,743374,6055802
24000,61,27,40475,642004320,6055802
24000,62,20,5134,90308580,6055802
24000,71,2,38,81752,6055802
24000,81,2,106,106790,6055802
24000,92,386,49535,870840722,6055802
24000,10,2089,233816,3649729491,6055802
24000,22,7,229,4087741,6055802
24000,23,1,11,52353,6055802
24000,51,80,3340,31244498,6055802
24000,52,1,12,37715,6055802
24000,53,3,36,106809,6055802
24000,54,8,68,778689,6055802
24000,56,15,1377,33851378,6055802
24000,61,1630,145361,2226041451,6055802
24000,62,8,325,3489712,6055802
24000,71,6,577,5679172,6055802
24000,81,13,436,9092112,6055802
24000,92,301,75050,1202407010,6055802
24000,99,1,20,48001,6055802
24000,10,170788,2037602,35740325917,6055802
24000,11,647,6168,55910439,6055802
24000,21,81,1134,18749867,6055802
24000,22,240,9485,424478005,6055802
24000,23,16037,157695,2623517012,6055802
24000,42,9168,79779,1808662093,6055802
24000,51,3001,32094,2075081130,6055802
24000,52,8509,87974,3433987754,6055802
24000,53,7326,40596,774392842,6055802
24000,54,31280,261960,7067770714,6055802
24000,55,812,27263,1003542398,6055802
24000,56,12070,158646,1969260145,6055802
24000,61,3114,64868,1034134355,6055802
24000,62,18385,358118,5071912910,6055802
24000,71,2482,27816,267942222,6055802
24000,72,12009,176078,995186482,6055802
24000,81,19201,78818,910154725,6055802
24000,99,675,790,11467154,6055802
24000,10,3546,484467,9352127275,6055802
25000,10,271165,3334946,74567896788,6893574
25000,10,972,45722,935063723,6893574
25000,51,3,34,681559,6893574
25000,52,11,218,7727771,6893574
25000,54,29,2400,58221503,6893574
25000,56,1,1,10204,6893574
25000,62,22,7735,168245489,6893574
25000,71,28,494,7885126,6893574
25000,72,7,54,388387,6893574
25000,81,3,35,450734,6893574
25000,92,329,18038,414575032,6893574
25000,10,2189,108225,1940429168,6893574
25000,22,3,69,1074453,6893574
25000,23,8,1323,31395422,6893574
25000,51,1,12,48318,6893574
25000,52,7,520,14078287,6893574
25000,56,30,437,6951518,6893574
25000,61,109,35834,522558930,6893574
25000,62,397,11018,178765081,6893574
25000,71,1,11,31884,6893574
25000,81,1,64,40123,6893574
25000,92,1602,52296,1038940416,6893574
25000,10,4315,264745,4229297118,6893574
25000,11,1,12,37338,6893574
25000,22,189,3719,73348013,6893574
25000,23,344,6536,19782408,6893574
25000,51,286,5406,56138995,6893574
25000,52,4,44,145664,6893574
25000,53,2,24,125272,6893574
25000,54,28,224,1346212,6893574
25000,56,91,1274,2675673,6893574
25000,61,722,172336,2570321019,6893574
25000,62,39,1368,21903834,6893574
25000,71,233,3281,32635274,6893574
25000,72,3,34,244616,6893574
25000,81,46,658,8868135,6893574
25000,92,2308,65685,1243333149,6893574
25000,10,263689,2916254,67463106779,6893574
25000,11,925,10109,241557986,6893574
25000,21,88,765,12882079,6893574
25000,22,354,11906,440107572,6893574
25000,23,21608,152413,3100004779,6893574
25000,42,13889,116003,3836759590,6893574
25000,51,6584,90240,3621144633,6893574
25000,52,10940,167746,10332222590,6893574
25000,53,7842,43829,1063298704,6893574
25000,54,35659,351924,14881032470,6893574
25000,55,1508,68109,2813057807,6893574
25000,56,13141,164029,2318557182,6893574
25000,61,4353,149189,2572129574,6893574
25000,62,69745,610664,8867416921,6893574
25000,71,3792,34947,413580155,6893574
25000,72,16477,208299,1305354686,6893574
25000,81,23162,99886,1086328782,6893574
25000,99,1,18,49302,6893574
25000,10,7476,418692,7104790009,6893574
26000,10,267549,4026562,59851717311,9966555
26000,10,1567,52308,1027372278,9966555
26000,51,3,19,328170,9966555
26000,52,20,172,4182738,9966555
26000,54,14,424,8693393,9966555
26000,56,2,2,19163,9966555
26000,61,3,7,116546,9966555
26000,62,22,8307,164756510,9966555
26000,71,15,146,2176754,9966555
26000,72,1,13,63971,9966555
26000,81,2,44,619155,9966555
26000,92,608,22681,521320293,9966555
26000,10,1152,148646,2510003994,9966555
26000,11,1,6,49056,9966555
26000,54,68,204,2462552,9966555
26000,56,6,18,368442,9966555
26000,61,18,82698,1446900953,9966555
26000,62,99,29940,466737516,9966555
26000,71,40,204,3571774,9966555
26000,92,919,34005,557665308,9966555
26000,10,4959,337866,4152038320,9966555
26000,11,3,27,145116,9966555
26000,22,26,2169,39777197,9966555
26000,23,82,4514,65359688,9966555
26000,42,2,30,42164,9966555
26000,51,168,3933,25446855,9966555
26000,52,6,13,213933,9966555
26000,53,15,107,1102779,9966555
26000,54,21,73,1166852,9966555
26000,56,40,346,3597276,9966555
26000,61,2394,182683,2236223403,9966555
26000,62,148,21201,271010899,9966555
26000,71,25,1850,15348272,9966555
26000,72,24,9477,90090681,9966555
26000,81,26,131,870914,9966555
26000,92,1890,107420,1357257778,9966555
26000,99,8,27,333563,9966555
26000,10,259871,3487742,52162302719,9966555
26000,11,3182,27519,247137831,9966555
26000,21,418,4495,97846395,9966555
26000,22,467,20425,788769361,9966555
26000,23,21619,158228,2509310401,9966555
26000,42,13160,163129,3378479314,9966555
26000,51,7741,49999,1182373767,9966555
26000,52,12917,162119,4037278140,9966555
26000,53,8225,50983,743677539,9966555
26000,54,31875,294605,6997624921,9966555
26000,55,1466,69899,2899774367,9966555
26000,56,14414,246520,2547972238,9966555
26000,61,3599,60472,581472908,9966555
26000,62,29351,572648,7439445764,9966555
26000,71,3717,30862,288631701,9966555
26000,72,18909,289982,1281980755,9966555
26000,81,25675,117523,1099202199,9966555
26000,99,5054,10991,140554840,9966555
26000,10,7678,538820,7689414592,9966555
27000,10,189680,2695423,44973172448,5657342
27000,10,1407,32517,597190019,5657342
27000,52,25,235,6143394,5657342
27000,54,17,448,9104922,5657342
27000,61,1,1,31604,5657342
27000,62,21,6863,140294851,5657342
27000,71,8,113,1670871,5657342
27000,72,2,5,39302,5657342
27000,81,1,54,752831,5657342
27000,92,542,11890,231264911,5657342
27000,10,1445,79437,1282149868,5657342
27000,11,4,116,1990854,5657342
27000,23,130,3694,57613779,5657342
27000,51,1,6,49121,5657342
27000,52,5,670,11143016,5657342
27000,56,41,364,5278456,5657342
27000,61,116,39317,628508228,5657342
27000,62,65,4138,61315506,5657342
27000,71,24,319,3595307,5657342
27000,81,14,30,513193,5657342
27000,92,1044,30781,512099896,5657342
27000,10,4016,257408,3461020504,5657342
27000,22,51,1355,25414961,5657342
27000,23,73,3130,53849831,5657342
27000,42,1,7,42124,5657342
27000,51,81,3471,46310772,5657342
27000,52,4,219,3686854,5657342
27000,53,29,169,1682455,5657342
27000,54,11,302,5981361,5657342
27000,56,31,697,11424180,5657342
27000,61,1660,139191,1794640921,5657342
27000,62,67,9971,130407317,5657342
27000,71,41,4031,36529985,5657342
27000,72,24,5249,52880126,5657342
27000,81,9,78,925268,5657342
27000,92,1815,84450,1225631147,5657342
27000,10,182812,2326061,39632812057,5657342
27000,11,3041,20501,207533911,5657342
27000,21,229,5455,139542578,5657342
27000,22,436,11848,424903770,5657342
27000,23,17498,111286,2100318139,5657342
27000,42,14064,124114,2954960676,5657342
27000,51,4704,42049,1058309548,5657342
27000,52,10031,145013,5464803802,5657342
27000,53,6704,32847,529927655,5657342
27000,54,24582,156090,4148835113,5657342
27000,55,1792,87318,3430973951,5657342
27000,56,9134,119786,1404949309,5657342
27000,61,2858,49521,548596914,5657342
27000,62,21424,470701,6365566295,5657342
27000,71,3570,29107,313905561,5657342
27000,72,12122,170844,790772857,5657342
27000,81,18496,80049,739947753,5657342
27000,99,1,1,26538,5657342
27000,10,6868,369362,5340360391,5657342
28000,10,75270,1098390,11545585595,2966786
28000,10,1051,25738,447966879,2966786
28000,22,13,260,9216265,2966786
28000,51,1,4,17915,2966786
28000,52,28,180,3542824,2966786
28000,53,1,8,27167,2966786
28000,54,25,2976,62093013,2966786
28000,56,4,37,242535,2966786
28000,61,2,1,1977,2966786
28000,62,13,4090,77537950,2966786
28000,71,17,225,2491358,2966786
28000,72,4,118,562578,2966786
28000,81,2,20,262946,2966786
28000,92,505,11952,212037750,2966786
28000,10,1115,53337,681602581,2966786
28000,22,3,36,124431,2966786
28000,23,7,84,312613,2966786
28000,51,13,174,1910619,2966786
28000,54,19,439,5297718,2966786
28000,56,40,271,2075653,2966786
28000,61,34,18036,306197047,2966786
28000,62,449,15858,159956914,2966786
28000,71,17,174,1169449,2966786
28000,81,1,35,41819,2966786
28000,92,525,15144,173647394,2966786
28000,10,1784,147416,1414986074,2966786
28000,22,66,1200,14989341,2966786
28000,23,8,67,607121,2966786
28000,51,185,937,5378363,2966786
28000,53,74,675,6855515,2966786
28000,54,6,66,869947,2966786
28000,56,15,132,1426743,2966786
28000,61,674,76995,724477344,2966786
28000,62,220,26473,331055453,2966786
28000,71,13,325,2093122,2966786
28000,72,8,1760,11421495,2966786
28000,81,11,141,963658,2966786
28000,92,473,37806,308375358,2966786
28000,10,71320,871899,9001030061,2966786
28000,11,1628,10870,100559982,2966786
28000,21,413,2927,56458853,2966786
28000,22,534,7752,192027011,2966786
28000,23,5843,43292,536215025,2966786
28000,42,4726,33473,526967409,2966786
28000,51,994,9317,129023961,2966786
28000,52,5149,30747,558192765,2966786
28000,53,2912,10987,116654871,2966786
28000,54,8007,33257,477370366,2966786
28000,55,609,11172,270532015,2966786
28000,56,4510,68463,473237200,2966786
28000,61,774,10721,98101780,2966786
28000,62,7030,127632,1387838961,2966786
28000,71,771,7945,37233996,2966786
28000,72,5928,113923,509583390,2966786
28000,81,4738,20486,185140765,2966786
28000,10,3950,226491,2544555534,2966786
29000,10,221799,2705507,36802678822,6151548
29000,10,1741,57211,991778300,6151548
29000,51,6,779,9036780,6151548
29000,52,32,1265,27261907,6151548
29000,54,37,1597,31944498,6151548
29000,56,3,5,37065,6151548
29000,61,2,7,91324,6151548
29000,62,27,9729,189157269,6151548
29000,71,18,533,7604485,6151548
29000,72,6,41,156112,6151548
29000,81,4,92,1444384,6151548
29000,92,726,28183,502528120,6151548
29000,10,1221,81688,988556943,6151548
29000,23,102,2810,30946758,6151548
29000,51,1,16,57789,6151548
29000,52,2,38,112312,6151548
29000,54,1,8,23871,6151548
29000,56,1,45,25668,6151548
29000,61,63,25696,372183924,6151548
29000,62,74,14699,166191265,6151548
29000,71,43,551,4815571,6151548
29000,92,934,37518,407951521,6151548
29000,10,6594,269797,2870034891,6151548
29000,22,421,6556,88796203,6151548
29000,23,345,2760,12061545,6151548
29000,51,274,4120,29574640,6151548
29000,52,8,75,1546886,6151548
29000,53,27,178,1567556,6151548
29000,54,27,264,3401830,6151548
29000,56,98,2239,19906788,6151548
29000,61,2250,151926,1549175612,6151548
29000,62,461,30578,357026121,6151548
29000,71,158,7304,45686506,6151548
29000,72,9,62,453471,6151548
29000,81,106,1718,16433632,6151548
29000,92,2294,52597,626662383,6151548
29000,10,212243,2296811,31952308688,6151548
29000,11,1842,12868,109644178,6151548
29000,21,307,4033,66971883,6151548
29000,22,440,11562,305792757,6151548
29000,23,15996,126488,1907201559,6151548
29000,42,13275,119811,2405314710,6151548
29000,51,3826,45029,1174163653,6151548
29000,52,12247,130096,3536210167,6151548
29000,53,6986,36741,464877245,6151548
29000,54,24281,165548,3418608593,6151548
29000,55,1779,59738,1898635471,6151548
29000,56,11078,143549,1553872444,6151548
29000,61,2116,44910,543524863,6151548
29000,62,56085,404823,4885027957,6151548
29000,71,2476,30869,267409601,6151548
29000,72,12978,223995,1059155034,6151548
29000,81,13465,69527,639659418,6151548
29000,10,9556,408696,4850370134,6151548
30000,10,53171,465244,5479772041,1080577
30000,10,848,12672,217012403,1080577
30000,22,7,100,2430995,1080577
30000,51,1,7,38552,1080577
30000,52,15,107,2193980,1080577
30000,54,13,194,4419174,1080577
30000,61,1,1,3948,1080577
30000,62,16,1858,36172800,1080577
30000,71,14,224,3298402,1080577
30000,72,2,7,34153,1080577
30000,81,3,5,19430,1080577
30000,92,457,8104,140932685,1080577
30000,99,1,1,23131,1080577
30000,10,371,22286,299521095,1080577
30000,22,2,26,114592,1080577
30000,23,48,1948,29033149,1080577
30000,52,2,22,113204,1080577
30000,54,3,123,92556,1080577
30000,56,2,38,92348,1080577
30000,61,28,8577,117044472,1080577
30000,62,5,1023,11755097,1080577
30000,92,280,10705,141230029,1080577
30000,10,1029,49602,527511056,1080577
30000,11,2,8,62828,1080577
30000,21,1,3,64032,1080577
30000,22,71,342,4117092,1080577
30000,23,4,25,352574,1080577
30000,51,15,107,682587,1080577
30000,52,4,132,2539802,1080577
30000,53,6,253,2769418,1080577
30000,54,14,51,741376,1080577
30000,56,14,161,1385595,1080577
30000,61,504,28651,285115171,1080577
30000,62,20,864,9870613,1080577
30000,71,15,287,1741918,1080577
30000,72,5,124,987359,1080577
30000,81,33,51,197180,1080577
30000,92,291,17808,210387665,1080577
30000,10,50923,380684,4435727487,1080577
30000,11,1317,5900,56278795,1080577
30000,21,512,6124,141625774,1080577
30000,22,232,2766,69600249,1080577
30000,23,6814,29637,378291457,1080577
30000,42,2911,16972,284818509,1080577
30000,51,894,5505,111630811,1080577
30000,52,2401,16260,357583757,1080577
30000,53,2322,6029,60036324,1080577
30000,54,7242,24447,419064840,1080577
30000,55,246,2234,57643365,1080577
30000,56,3235,17989,174637568,1080577
30000,61,737,5095,40261682,1080577
30000,62,4416,70239,890598587,1080577
30000,71,1450,10871,66780166,1080577
30000,72,3659,50172,244422129,1080577
30000,81,4127,17258,143313459,1080577
30000,99,587,747,16684036,1080577
30000,10,2248,84560,1044044554,1080577
31000,10,73388,944684,12101301354,1937552
31000,10,970,16868,293673068,1937552
31000,52,11,99,2392689,1937552
31000,54,6,847,17911764,1937552
31000,56,3,25,195303,1937552
31000,61,1,1,42090,1937552
31000,62,12,2721,50546680,1937552
31000,71,14,273,4824620,1937552
31000,72,4,15,73648,1937552
31000,81,1,7,77998,1937552
31000,92,425,8362,154686614,1937552
31000,10,833,33966,452302842,1937552
31000,51,3,171,69423,1937552
31000,61,124,16372,251066930,1937552
31000,62,98,3752,38871178,1937552
31000,71,7,89,1001612,1937552
31000,81,5,28,420269,1937552
31000,92,592,13632,159809372,1937552
31000,10,1919,108057,1242187657,1937552
31000,22,158,6447,146599379,1937552
31000,23,13,83,797116,1937552
31000,42,2,30,102550,1937552
31000,51,15,68,372448,1937552
31000,53,10,114,1074756,1937552
31000,54,3,228,4384443,1937552
31000,56,6,99,790221,1937552
31000,61,557,63170,670782795,1937552
31000,62,166,8970,94030307,1937552
31000,71,5,135,136290,1937552
31000,72,2,6,45968,1937552
31000,81,12,103,996102,1937552
31000,92,946,28144,315436121,1937552
31000,10,69666,785793,10113137787,1937552
31000,11,2391,13972,148708312,1937552
31000,21,143,941,13319601,1937552
31000,22,115,990,36910436,1937552
31000,23,7293,52078,673757221,1937552
31000,42,5448,38988,679925156,1937552
31000,51,1196,18152,368798851,1937552
31000,52,4616,54378,1355474077,1937552
31000,53,2574,10059,112692652,1937552
31000,54,7726,47253,839887975,1937552
31000,55,849,25465,584933327,1937552
31000,56,4264,48138,510216664,1937552
31000,61,708,10322,109038027,1937552
31000,62,10361,127351,1563339256,1937552
31000,71,948,11488,54306839,1937552
31000,72,4694,68586,290906929,1937552
31000,81,4764,24461,216288354,1937552
31000,10,3722,158891,1988163567,1937552
32000,10,92839,1291464,17942458095,3138259
32000,10,367,20338,368488245,3138259
32000,51,1,2,2494,3138259
32000,52,4,22,468102,3138259
32000,54,6,151,3320892,3138259
32000,56,3,402,4812525,3138259
32000,61,1,1,52670,3138259
32000,62,11,5128,108286163,3138259
32000,71,9,288,4360669,3138259
32000,72,4,121,747633,3138259
32000,81,2,3,23317,3138259
32000,92,209,9019,172222014,3138259
32000,10,628,33741,490100256,3138259
32000,11,3,11,133005,3138259
32000,51,8,190,2472949,3138259
32000,52,4,54,759666,3138259
32000,54,5,75,251425,3138259
32000,56,1,7,41717,3138259
32000,61,23,14327,211327685,3138259
32000,62,43,2073,29409950,3138259
32000,71,32,160,1924753,3138259
32000,81,1,18,47006,3138259
32000,92,506,16536,237782519,3138259
32000,99,2,6,63706,3138259
32000,10,399,98695,1418303956,3138259
32000,11,2,16,70430,3138259
32000,22,32,1147,23588225,3138259
32000,23,4,164,162224,3138259
32000,51,32,803,8183321,3138259
32000,52,2,32,109882,3138259
32000,53,9,180,338526,3138259
32000,54,5,5,119205,3138259
32000,56,1,11,20765,3138259
32000,61,99,53903,649572087,3138259
32000,62,44,5105,90070427,3138259
32000,71,13,195,578071,3138259
32000,72,2,20,109042,3138259
32000,81,2,6,69542,3138259
32000,92,121,35669,630216302,3138259
32000,99,6,10,214557,3138259
32000,10,91445,1138690,15665565638,3138259
32000,11,366,4816,46494808,3138259
32000,21,221,14691,403073254,3138259
32000,22,122,3938,116494390,3138259
32000,23,5658,94151,1475982826,3138259
32000,42,4759,36234,771981267,3138259
32000,51,1629,13428,535223648,3138259
32000,52,4600,38593,1036063544,3138259
32000,53,4732,24485,338432171,3138259
32000,54,11914,61698,1254039822,3138259
32000,55,2117,24233,938874724,3138259
32000,56,6250,90572,872896951,3138259
32000,61,1088,12083,138129804,3138259
32000,62,8181,131788,1839337596,3138259
32000,71,1910,26654,286080375,3138259
32000,72,6647,227626,1629198896,3138259
32000,81,5061,30701,308447140,3138259
32000,99,13935,23606,478152899,3138259
32000,10,1394,152774,2276892457,3138259
33000,10,56765,631814,10304626526,1366275
33000,10,421,7911,157655345,1366275
33000,51,2,12,372276,1366275
33000,52,8,53,1613554,1366275
33000,54,8,248,5098451,1366275
33000,61,1,4,55528,1366275
33000,62,5,983,21225953,1366275
33000,71,2,13,201713,1366275
33000,92,160,3260,78532723,1366275
33000,10,1355,19811,270504160,1366275
33000,11,1,16,50548,1366275
33000,23,173,836,11885577,1366275
33000,51,1,10,42406,1366275
33000,54,34,336,6434096,1366275
33000,56,14,220,3669717,1366275
33000,61,25,7341,103405817,1366275
33000,62,38,968,13549240,1366275
33000,71,2,16,63888,1366275
33000,72,1,8,46548,1366275
33000,81,18,94,1160681,1366275
33000,92,918,8689,121363772,1366275
33000,10,797,56433,658481251,1366275
33000,11,1,17,25749,1366275
33000,22,26,182,1130038,1366275
33000,51,15,98,527166,1366275
33000,52,2,8,76730,1366275
33000,54,3,15,197295,1366275
33000,56,10,86,1037627,1366275
33000,61,394,34541,395694896,1366275
33000,62,18,2586,28980861,1366275
33000,71,2,36,88488,1366275
33000,81,7,125,832129,1366275
33000,92,317,18195,225255474,1366275
33000,10,54192,547659,9217985770,1366275
