FIPS,NAICS,Establishments,Employees,Payroll,Population
08000,517311,497,20115,842005044,5807719
08000,517312,78,1725,69435619,5807719
08000,517410,11,616,14460020,5807719
08000,517911,65,421,13542931,5807719
08000,517919,76,2591,82966249,5807719
08000,518210,1432,14886,595001394,5807719
08000,519110,9,72,286560,5807719
08000,519120,8,80,436312,5807719
08000,519130,528,2941,110127373,5807719
08000,519190,36,156,3493319,5807719
08000,521110,2,32,124280,5807719
08000,522110,1452,18974,534822461,5807719
08000,522120,46,324,5012425,5807719
08000,522130,309,5510,108101685,5807719
08000,522190,5,35,509778,5807719
08000,522210,22,1681,40475194,5807719
08000,522220,123,2038,47735622,5807719
08000,522291,92,336,10507866,5807719
08000,522292,505,7823,376525514,5807719
08000,522294,10,43,1928351,5807719
08000,522298,179,1982,109046994,5807719
08000,522310,644,3914,142648900,5807719
08000,522320,191,4162,174066509,5807719
08000,522390,163,2089,49557576,5807719
08000,523110,108,925,85446446,5807719
08000,523120,767,7379,382941868,5807719
08000,523130,39,45,1612196,5807719
08000,523140,32,93,15077440,5807719
08000,523210,7,9,735916,5807719
08000,523910,388,877,37353385,5807719
08000,523920,673,5359,487000804,5807719
08000,523930,1516,6641,233968555,5807719
08000,523991,53,532,17056781,5807719
08000,523999,94,652,24752196,5807719
08000,524113,56,3827,162687683,5807719
08000,524114,95,6848,209056576,5807719
08000,524126,165,10550,247204013,5807719
08000,524127,134,1838,54016829,5807719
08000,524128,39,518,11743223,5807719
08000,524130,18,186,7992268,5807719
08000,524210,3749,15636,388471188,5807719
08000,524291,182,1763,32665926,5807719
08000,524292,143,2087,46756531,5807719
08000,524298,156,766,18871739,5807719
08000,525110,9,41,1136939,5807719
08000,525120,3,15,93894,5807719
08000,525190,4,8,339798,5807719
08000,525910,15,56,4020625,5807719
08000,525920,64,48,1286680,5807719
08000,525990,35,121,9836577,5807719
08000,531110,949,7369,106713194,5807719
08000,531120,582,2806,109305366,5807719
08000,531130,458,1495,13195549,5807719
08000,531190,251,1094,19506254,5807719
08000,531210,6895,10576,188865632,5807719
08000,531311,1807,13124,170466128,5807719
08000,531312,536,3134,66677270,5807719
08000,531320,516,1117,17651981,5807719
08000,531390,690,1505,40328489,5807719
08000,532111,209,2399,25917212,5807719
08000,532112,14,94,5453210,5807719
08000,532120,132,1046,15430730,5807719
08000,532210,11,32,232359,5807719
08000,532281,6,31,240788,5807719
08000,532282,10,80,6491008,5807719
08000,532283,98,1533,23128618,5807719
08000,532284,134,1196,9609015,5807719
08000,532289,120,673,7151660,5807719
08000,532310,70,542,8632209,5807719
08000,532411,14,89,849372,5807719
08000,532412,158,1801,33519383,5807719
08000,532420,20,42,1918863,5807719
08000,532490,170,893,13943839,5807719
08000,533110,104,716,24270945,5807719
08000,541110,3946,17475,434747918,5807719
08000,541191,215,1952,42006726,5807719
08000,541199,228,514,10521370,5807719
08000,541211,1610,11868,246436566,5807719
08000,541213,734,2548,18375033,5807719
08000,541214,216,2566,47564094,5807719
08000,541219,1871,6185,98356418,5807719
08000,541310,921,4956,95719742,5807719
08000,541320,264,1076,17518611,5807719
08000,541330,3209,39144,1032709603,5807719
08000,541340,122,354,6261655,5807719
08000,541350,253,712,10854427,5807719
08000,541360,105,1457,61310278,5807719
08000,541370,276,1521,25861775,5807719
08000,541380,236,2329,35508839,5807719
08000,541410,567,1594,22537666,5807719
08000,541420,58,214,5205493,5807719
08000,541430,600,1284,19870399,5807719
08000,541490,91,275,5195564,5807719
08000,541511,5509,31599,1106637218,5807719
08000,541512,5292,34869,1275323489,5807719
08000,541513,87,772,16156521,5807719
08000,541519,288,2463,87164868,5807719
08000,541611,4808,12875,373699067,5807719
08000,541612,443,2298,68353229,5807719
08000,541613,2924,7792,191169102,5807719
08000,541614,358,2291,83470148,5807719
08000,541618,422,2646,78865971,5807719
08000,541620,620,3419,72011057,5807719
08000,541690,1453,5832,159208805,5807719
08000,541713,26,88,5512593,5807719
08000,541714,214,1909,92138870,5807719
08000,541715,520,12143,366999193,5807719
08000,541720,95,793,17026657,5807719
08000,541810,706,3408,84101619,5807719
08000,541820,389,959,20682157,5807719
08000,541830,28,105,2885300,5807719
08000,541840,55,358,8727729,5807719
08000,541850,77,1351,15779059,5807719
08000,541860,55,331,5126940,5807719
08000,541870,30,656,3524515,5807719
08000,541890,178,478,6669044,5807719
08000,541910,236,1563,34579937,5807719
08000,541921,284,665,4904569,5807719
08000,541922,142,253,3510134,5807719
08000,541930,149,1240,12787426,5807719
08000,541940,871,10893,124512780,5807719
08000,541990,1929,5490,152735727,5807719
08000,551111,6,72,261282,5807719
08000,551112,168,2856,6770064,5807719
08000,551114,3987,40354,1865723474,5807719
08000,561110,648,3033,88856012,5807719
08000,561210,110,3127,48931684,5807719
08000,561311,457,2394,47676453,5807719
08000,561312,251,796,19156934,5807719
08000,561320,1377,38186,434528922,5807719
08000,561330,78,1214,50204478,5807719
08000,561410,852,1632,29360434,5807719
08000,561421,35,290,3407815,5807719
08000,561422,518,9634,129943434,5807719
08000,561431,144,728,4520145,5807719
08000,561439,131,644,6209535,5807719
08000,561440,124,1869,21933531,5807719
08000,561450,22,514,12692739,5807719
08000,561491,16,94,857992,5807719
08000,561492,57,121,1953556,5807719
08000,561499,326,2388,36393681,5807719
08000,561510,285,905,16088496,5807719
08000,561520,77,563,8168346,5807719
08000,561591,11,79,909254,5807719
08000,561599,80,1194,27711881,5807719
08000,561611,143,852,13578034,5807719
08000,561612,259,10668,93292770,5807719
08000,561613,18,461,6085728,5807719
08000,561621,210,2844,48801772,5807719
08000,561622,98,397,4742365,5807719
08000,561710,175,1075,12335303,5807719
08000,561720,1672,21632,138556774,5807719
08000,561730,2305,16753,150230065,5807719
08000,561740,285,1324,12526533,5807719
08000,561790,320,1945,18947074,5807719
08000,561910,33,183,2593436,5807719
08000,561920,206,475,7206861,5807719
08000,561990,879,8271,163899542,5807719
08000,562111,232,4758,65098626,5807719
08000,562112,14,80,1315973,5807719
08000,562119,43,379,4600687,5807719
08000,562211,19,519,10169342,5807719
08000,562212,16,407,4077868,5807719
08000,562219,8,83,1117584,5807719
08000,562910,229,1886,29259759,5807719
08000,562920,22,310,3959565,5807719
08000,562991,75,636,8497574,5807719
08000,562998,63,571,7712519,5807719
08000,611110,185,6260,65745796,5807719
08000,611210,20,199,1557766,5807719
08000,611310,271,10167,139100333,5807719
08000,611410,3,21,168837,5807719
08000,611420,131,2620,2691526,5807719
08000,611430,639,1765,35164249,5807719
08000,611511,26,254,2111552,5807719
08000,611512,40,574,9022929,5807719
08000,611513,24,156,1339019,5807719
08000,611519,184,1433,16036590,5807719
08000,611610,351,2081,9841603,5807719
08000,611620,499,3607,19921127,5807719
08000,611630,53,596,2997803,5807719
08000,611691,199,1215,6941209,5807719
08000,611692,57,482,2605827,5807719
08000,611699,304,2195,16888892,5807719
08000,611710,614,3846,65876639,5807719
08000,621111,3007,38475,887540384,5807719
08000,621112,266,956,13033790,5807719
08000,621210,2950,20146,269365782,5807719
08000,621310,1106,3535,31693637,5807719
08000,621320,434,3034,35426014,5807719
08000,621330,1143,4086,39447559,5807719
08000,621340,906,7677,82942174,5807719
08000,621391,77,451,5641500,5807719
08000,621399,1514,11469,107607686,5807719
08000,621410,45,386,4364607,5807719
08000,621420,231,6187,83267257,5807719
08000,621491,40,6371,189276854,5807719
08000,621492,90,1219,18914750,5807719
08000,621493,109,3643,63224083,5807719
08000,621498,206,3730,55360109,5807719
08000,621511,440,3930,67850939,5807719
08000,621512,119,1399,22825183,5807719
08000,621610,525,22430,220558734,5807719
08000,621910,74,2511,43981074,5807719
08000,621991,41,1827,23457384,5807719
08000,621999,196,941,17892627,5807719
08000,622110,94,46824,769923354,5807719
08000,622210,11,1531,19567632,5807719
08000,622310,36,10896,170135541,5807719
08000,623110,244,18704,191029323,5807719
08000,623210,86,1516,13683978,5807719
08000,623220,127,3307,35324118,5807719
08000,623311,136,9529,82525357,5807719
08000,623312,345,7708,63204955,5807719
08000,623990,57,1100,10538587,5807719
08000,624110,243,3276,33394225,5807719
08000,624120,3480,27961,167419045,5807719
08000,624190,841,6530,65834312,5807719
08000,624210,55,874,8349910,5807719
08000,624221,57,1146,10247639,5807719
08000,624229,66,1628,19506366,5807719
08000,624230,30,363,5409112,5807719
08000,624310,105,3621,30885488,5807719
08000,624410,971,13762,98126658,5807719
08000,711110,47,420,3768326,5807719
08000,711120,20,254,1745891,5807719
08000,711130,95,413,3753286,5807719
08000,711190,9,9,121908,5807719
08000,711211,39,652,129008579,5807719
08000,711212,10,81,570628,5807719
08000,711219,79,123,2249918,5807719
08000,711310,75,1229,16058777,5807719
08000,711320,169,617,10290855,5807719
08000,711410,96,128,1856347,5807719
08000,711510,796,1095,15204487,5807719
08000,712110,75,1432,15181382,5807719
08000,712120,5,16,85128,5807719
08000,712130,10,978,8853231,5807719
08000,712190,10,282,2358014,5807719
08000,713110,15,285,1752224,5807719
08000,713120,52,395,1490671,5807719
08000,713210,21,1919,17711049,5807719
08000,713290,29,189,4493624,5807719
08000,713910,137,3952,34733802,5807719
08000,713920,32,15262,103779699,5807719
08000,713930,22,51,595641,5807719
08000,713940,925,11589,53507845,5807719
08000,713950,64,972,5386448,5807719
08000,713990,781,5300,33907322,5807719
08000,721110,1362,29365,236423271,5807719
08000,721120,12,2163,22809363,5807719
08000,721191,69,200,1128858,5807719
08000,721199,93,415,3633065,5807719
08000,721211,116,399,2620804,5807719
08000,721214,105,1052,8879698,5807719
08000,721310,25,139,1064074,5807719
08000,722310,401,4752,33904950,5807719
08000,722320,252,1246,7992556,5807719
08000,722330,263,614,3482654,5807719
08000,722410,801,6296,33784026,5807719
08000,722511,4921,86865,567491630,5807719
08000,722513,4377,81108,408347069,5807719
08000,722514,55,576,2660211,5807719
08000,722515,1398,17032,75364643,5807719
08000,811111,1462,7472,94990187,5807719
08000,811112,25,90,1031542,5807719
08000,811113,90,364,4760790,5807719
08000,811118,171,1013,11965340,5807719
08000,811121,806,5234,71252896,5807719
08000,811122,197,1047,11520501,5807719
08000,811191,171,1417,11870109,5807719
08000,811192,352,2712,17145457,5807719
08000,811198,126,593,5015690,5807719
08000,811211,57,238,4191454,5807719
08000,811212,161,603,9437167,5807719
08000,811213,45,477,5251622,5807719
08000,811219,146,597,12705300,5807719
08000,811310,549,2812,43503607,5807719
08000,811411,28,47,334448,5807719
08000,811412,128,590,6145742,5807719
08000,811420,84,248,2239766,5807719
08000,811430,15,44,244470,5807719
08000,811490,215,459,3643231,5807719
08000,812111,164,1152,9242499,5807719
08000,812112,1748,7109,51977962,5807719
08000,812113,591,3526,23043944,5807719
08000,812191,51,241,2262125,5807719
08000,812199,537,2907,19360041,5807719
08000,812210,113,933,9553150,5807719
08000,812220,59,471,5024372,5807719
08000,812310,144,510,2385049,5807719
08000,812320,295,1225,7475214,5807719
08000,812331,33,1480,13644024,5807719
08000,812332,14,792,10524902,5807719
08000,812910,618,4276,31718388,5807719
08000,812921,5,60,275880,5807719
08000,812922,2,40,44878,5807719
08000,812930,164,1642,12984525,5807719
08000,812990,630,937,9884250,5807719
08000,813110,150,2912,32108975,5807719
08000,813211,145,1156,25943379,5807719
08000,813212,56,610,11228390,5807719
08000,813219,50,510,7733529,5807719
08000,813311,128,738,10858733,5807719
08000,813312,204,1968,28943566,5807719
08000,813319,332,2148,33325291,5807719
08000,813410,340,2153,20486027,5807719
08000,813910,374,1957,37885781,5807719
08000,813920,211,1705,35379844,5807719
08000,813930,146,890,9983128,5807719
08000,813940,81,209,3908533,5807719
08000,813990,371,2751,43455086,5807719
08000,814110,4996,5275,43411267,5807719
08000,999999,2356,3884,67860067,5807719
09000,336611,2,369,9338506,3557006
09000,445110,1,48,496784,3557006
09000,447110,2,13,90093,3557006
09000,452210,3,143,1003563,3557006
09000,491110,311,8108,125630713,3557006
09000,522294,2,11,195286,3557006
09000,522298,5,17,555013,3557006
09000,524128,1,21,741272,3557006
09000,531110,1,11,65905,3557006
09000,541330,6,240,4538671,3557006
09000,541715,1,3,104078,3557006
09000,541990,1,25,633409,3557006
09000,611310,1,326,7267777,3557006
09000,621111,5,45,1291071,3557006
09000,621493,2,150,2917977,3557006
09000,622110,3,3418,81897063,3557006
09000,712190,4,7,146704,3557006
09000,713990,2,273,1765382,3557006
09000,811111,1,4,32222,3557006
09000,921120,1,12,64660,3557006
09000,921130,9,364,10808900,3557006
09000,921190,6,14,345487,3557006
09000,922110,5,276,6967151,3557006
09000,922120,16,459,13206891,3557006
09000,922130,4,148,4186754,3557006
09000,922140,1,276,5652710,3557006
09000,922190,6,39,744593,3557006
09000,923110,1,1,37221,3557006
09000,923120,5,23,526930,3557006
09000,923130,18,329,7027519,3557006
09000,923140,2,248,4945856,3557006
09000,924110,4,9,160906,3557006
09000,924120,16,110,2199377,3557006
09000,925110,2,46,1300936,3557006
09000,926110,43,144,2099857,3557006
09000,926120,11,505,9567348,3557006
09000,926130,5,6,224239,3557006
09000,926140,16,64,1408018,3557006
09000,926150,8,97,2768459,3557006
09000,927110,1,3,88501,3557006
09000,928110,32,1734,34967590,3557006
09000,928120,9,118,2574687,3557006
09000,112511,2,12,99058,3557006
09000,488119,4,40,235836,3557006
09000,519120,4,92,1238332,3557006
09000,541512,1,2,50886,3557006
09000,611110,18,1861,16458595,3557006
09000,611210,12,4749,51527973,3557006
09000,611310,15,16915,284274147,3557006
09000,611519,2,32,90996,3557006
09000,611699,1,6,41014,3557006
09000,621111,14,673,14603792,3557006
09000,621420,9,252,439353,3557006
09000,621498,2,92,129616,3557006
09000,622110,4,48,95132,3557006
09000,622210,3,51,142224,3557006
09000,623210,56,728,1716456,3557006
09000,623990,1,16,57840,3557006
09000,624110,15,2518,51963133,3557006
09000,624190,14,1445,29522341,3557006
09000,624310,13,245,4714490,3557006
09000,712190,21,420,568449,3557006
09000,713290,2,8,46678,3557006
09000,713990,1,5,60731,3557006
09000,811111,1,12,37948,3557006
09000,921110,3,33,135483,3557006
09000,921120,1,18,61258,3557006
09000,921130,8,1136,28218414,3557006
09000,921190,19,623,12680879,3557006
09000,922110,72,3955,76168405,3557006
09000,922120,16,1559,37053568,3557006
09000,922130,66,924,1339404,3557006
09000,922140,19,5709,108513641,3557006
09000,922160,1,18,59369,3557006
09000,923110,7,414,5682389,3557006
09000,923120,9,1550,30122431,3557006
09000,923130,27,1633,31387770,3557006
09000,923140,3,8,114495,3557006
09000,924110,9,839,11333005,3557006
09000,925110,1,9,32244,3557006
09000,926110,8,460,6526225,3557006
09000,926120,94,3741,79513085,3557006
09000,926130,2,24,65336,3557006
09000,926140,11,649,304931,3557006
09000,926150,6,443,8096925,3557006
09000,928110,16,832,435648,3557006
09000,221122,8,289,7719766,3557006
09000,221310,36,1222,28978408,3557006
09000,221320,50,514,9905927,3557006
09000,237310,171,3717,64881617,3557006
09000,485111,1,11,54840,3557006
09000,485113,2,20,120894,3557006
09000,485410,1,8,40660,3557006
09000,485991,2,26,74536,3557006
09000,488119,2,10,74522,3557006
09000,488330,1,13,41611,3557006
09000,515112,1,7,48963,3557006
09000,517312,1,14,63748,3557006
09000,518210,1,24,26526,3557006
09000,519120,121,2278,20355326,3557006
09000,531110,24,385,5474866,3557006
09000,531210,1,10,51011,3557006
09000,531311,3,30,106425,3557006
09000,541330,29,211,4288906,3557006
09000,541519,1,17,53963,3557006
09000,541715,1,11,52012,3557006
09000,561421,4,71,1233845,3557006
09000,561720,54,491,6939581,3557006
09000,561730,2,40,92134,3557006
09000,561790,6,54,314898,3557006
09000,562111,3,42,68196,3557006
09000,562112,1,8,21676,3557006
09000,562211,1,20,41159,3557006
09000,562212,21,130,2001211,3557006
09000,562213,1,58,48510,3557006
09000,562219,12,74,1141798,3557006
09000,562920,25,925,660750,3557006
09000,562991,1,18,54003,3557006
09000,611110,193,3281,12082186,3557006
09000,611610,1,5,54333,3557006
09000,611620,1,14,32203,3557006
09000,621910,7,126,338338,3557006
09000,623110,1,14,42853,3557006
09000,624110,5,29,320684,3557006
09000,624120,36,239,2161856,3557006
09000,624190,73,1049,11642208,3557006
09000,624210,11,74,742736,3557006
09000,624310,1,26,58465,3557006
09000,624410,3,27,165180,3557006
09000,711211,1,16,37199,3557006
09000,712110,1,65,22732,3557006
09000,713910,12,171,1326718,3557006
09000,713940,8,46,191358,3557006
09000,713990,138,2834,26890942,3557006
09000,721120,2,14,44972,3557006
09000,722310,1,7,20478,3557006
09000,722514,8,96,412600,3557006
09000,811111,3,54,84792,3557006
09000,812220,5,16,161098,3557006
09000,812930,6,19,135569,3557006
09000,813930,1,9,24346,3557006
09000,921110,1,4,62256,3557006
09000,921130,147,1583,26814157,3557006
09000,921140,4,44,391473,3557006
09000,921150,2,38,79638,3557006
09000,921190,229,4491,57893068,3557006
09000,922110,60,2160,1592940,3557006
09000,922120,159,8864,195690551,3557006
09000,922160,149,4594,98641408,3557006
09000,922190,2,46,102544,3557006
09000,923120,64,320,3206784,3557006
09000,923130,2,12,63366,3557006
09000,924110,17,123,2396764,3557006
09000,924120,9,46,791660,3557006
09000,925110,54,697,10223625,3557006
09000,925120,47,312,5219094,3557006
09000,926110,6,72,182796,3557006
09000,926120,12,313,3627919,3557006
09000,926130,3,67,502882,3557006
09000,926140,1,18,35898,3557006
09000,926150,120,882,12856676,3557006
09000,111150,1,4,54745,3557006
09000,111199,1,27,53214,3557006
09000,111219,55,251,1900255,3557006
09000,111331,20,306,2611496,3557006
09000,111332,1,16,37330,3557006
09000,111333,1,16,36982,3557006
09000,111334,3,57,67371,3557006
09000,111336,4,11,39291,3557006
09000,111411,1,12,45343,3557006
09000,111419,9,126,217215,3557006
09000,111421,36,922,7445743,3557006
09000,111422,27,569,4680522,3557006
09000,111910,20,110,1201868,3557006
09000,111940,8,24,317904,3557006
09000,111998,15,76,536978,3557006
09000,112111,7,36,497028,3557006
09000,112120,48,492,4311173,3557006
09000,112310,16,224,430208,3557006
09000,112330,1,58,28561,3557006
09000,112340,3,30,102732,3557006
09000,112410,1,9,23550,3557006
09000,112511,1,7,35454,3557006
09000,112512,9,153,572787,3557006
09000,112920,13,86,999000,3557006
09000,112990,10,28,243023,3557006
09000,113310,4,68,154768,3557006
09000,114112,4,20,359674,3557006
09000,114119,1,18,39054,3557006
09000,115112,2,4,105726,3557006
09000,115114,1,23,60205,3557006
09000,115115,1,15,37939,3557006
09000,115116,1,5,34302,3557006
09000,115210,71,241,1724317,3557006
09000,115310,2,16,113108,3557006
09000,212311,6,31,297728,3557006
09000,212312,1,10,48365,3557006
09000,212313,2,28,53200,3557006
09000,212319,5,23,298012,3557006
09000,212321,58,311,4457409,3557006
09000,212393,1,5,58394,3557006
09000,213112,5,6,128409,3557006
09000,213114,2,18,102068,3557006
09000,213115,2,20,103122,3557006
09000,221111,7,52,1824286,3557006
09000,221112,17,372,16785737,3557006
09000,221113,2,40,129382,3557006
09000,221114,7,66,1867937,3557006
09000,221117,4,180,146788,3557006
09000,221121,1,12,32856,3557006
09000,221122,46,552,2675774,3557006
09000,221210,23,767,23049994,3557006
09000,221310,42,566,14450210,3557006
09000,221320,5,25,286350,3557006
09000,221330,1,9,61492,3557006
09000,236115,506,1628,26932301,3557006
09000,236116,25,71,1239297,3557006
09000,236117,55,178,3105800,3557006
09000,236118,1345,3837,50077520,3557006
09000,236210,22,195,3680027,3557006
09000,236220,472,4301,105715485,3557006
09000,237110,96,971,18612968,3557006
09000,237120,18,438,7193093,3557006
09000,237130,91,2135,52917815,3557006
09000,237210,32,111,2586674,3557006
09000,237310,127,2188,43207631,3557006
09000,237990,73,684,14766120,3557006
09000,238111,129,411,4417111,3557006
09000,238112,72,608,8524590,3557006
09000,238121,9,53,757589,3557006
09000,238122,60,693,15063970,3557006
09000,238131,58,200,2408559,3557006
09000,238132,14,133,1431733,3557006
09000,238141,257,577,6169124,3557006
09000,238142,55,662,13798766,3557006
09000,238151,36,164,2187662,3557006
09000,238152,41,522,10086852,3557006
09000,238161,126,507,6442541,3557006
09000,238162,74,842,15240925,3557006
09000,238171,80,308,3823282,3557006
09000,238172,7,20,314722,3557006
09000,238191,26,46,462433,3557006
09000,238192,42,174,2602751,3557006
09000,238211,909,3699,48226417,3557006
09000,238212,485,5380,99409201,3557006
09000,238221,1054,5442,82902921,3557006
09000,238222,385,5424,109360663,3557006
09000,238291,21,141,2349874,3557006
09000,238292,100,880,25868166,3557006
09000,238311,141,631,7613024,3557006
09000,238312,84,1546,26138259,3557006
09000,238321,413,851,9000851,3557006
09000,238322,83,496,6552832,3557006
09000,238331,125,248,2742945,3557006
09000,238332,42,261,4050967,3557006
09000,238341,71,160,1848985,3557006
09000,238342,11,48,953368,3557006
09000,238351,315,881,10560862,3557006
09000,238352,43,176,2797762,3557006
09000,238391,48,196,2385046,3557006
09000,238392,59,232,3069852,3557006
09000,238911,320,1157,16159040,3557006
09000,238912,243,2194,37271979,3557006
09000,238991,311,1181,15042605,3557006
09000,238992,132,758,11968742,3557006
09000,311111,4,56,619109,3557006
09000,311119,1,40,63956,3557006
09000,311225,2,22,127022,3557006
09000,311230,2,28,123730,3557006
09000,311340,2,38,60922,3557006
09000,311352,12,204,322452,3557006
09000,311412,8,533,6554408,3557006
09000,311421,8,152,292192,3557006
09000,311422,1,9,20940,3557006
09000,311511,5,371,5754119,3557006
09000,311512,1,11,41845,3557006
09000,311513,5,80,275710,3557006
09000,311520,18,483,5617340,3557006
09000,311611,2,6,109442,3557006
09000,311612,15,248,2474303,3557006
09000,311615,2,6,61492,3557006
09000,311710,4,76,993520,3557006
09000,311811,167,1441,8259458,3557006
09000,311812,51,1571,20677425,3557006
09000,311813,2,26,71450,3557006
09000,311821,4,15,26625,3557006
09000,311824,2,12,83320,3557006
09000,311911,1,4,27872,3557006
09000,311919,8,80,406440,3557006
09000,311920,11,301,4752569,3557006
09000,311930,3,24,107436,3557006
09000,311941,3,12,128967,3557006
09000,311942,2,16,99766,3557006
09000,311991,13,173,1180389,3557006
09000,311999,12,110,1168171,3557006
09000,312111,9,581,9268144,3557006
09000,312112,4,201,3608072,3557006
09000,312113,5,18,124184,3557006
09000,312120,91,1028,7670360,3557006
09000,312130,37,247,1405565,3557006
09000,312140,12,156,500436,3557006
09000,312230,2,32,50752,3557006
09000,313110,2,6,103336,3557006
09000,313210,1,2,22527,3557006
09000,313220,2,14,41352,3557006
09000,313230,1,10,59979,3557006
09000,313310,9,150,2220721,3557006
09000,313320,5,283,4696107,3557006
09000,314110,1,2,22401,3557006
09000,314120,21,273,1248072,3557006
09000,314910,28,654,7652356,3557006
09000,314994,3,42,589041,3557006
09000,314999,19,43,343475,3557006
09000,315210,4,21,156048,3557006
09000,315220,3,6,40566,3557006
09000,315240,5,15,99174,3557006
09000,315990,1,8,42861,3557006
09000,316992,4,8,140852,3557006
09000,316998,1,8,52829,3557006
09000,321113,13,221,616265,3557006
09000,321214,2,40,98624,3557006
09000,321911,6,90,320736,3557006
09000,321912,2,112,43644,3557006
09000,321918,33,309,4649049,3557006
09000,321920,16,296,2755029,3557006
09000,321992,5,55,644724,3557006
09000,321999,17,140,1682646,3557006
09000,322121,4,40,153728,3557006
09000,322130,1,4,35081,3557006
09000,322211,19,821,14573650,3557006
09000,322212,8,96,199184,3557006
09000,322219,1,20,24147,3557006
09000,322220,21,756,12239045,3557006
09000,322230,4,30,277110,3557006
09000,322291,1,11,42619,3557006
09000,322299,6,48,261030,3557006
09000,323111,237,3455,58852420,3557006
09000,323113,74,639,5592982,3557006
09000,323120,15,150,2165018,3557006
09000,324110,1,18,56790,3557006
09000,324121,16,112,398096,3557006
09000,324122,1,3,24940,3557006
09000,324191,3,123,124662,3557006
09000,325120,4,16,157864,3557006
09000,325130,2,6,86936,3557006
09000,325180,5,87,2115613,3557006
09000,325193,1,18,38828,3557006
09000,325199,11,143,453222,3557006
09000,325211,19,439,11167360,3557006
09000,325212,1,4,25109,3557006
09000,325220,2,36,110724,3557006
09000,325314,2,38,81220,3557006
09000,325320,4,28,245548,3557006
09000,325411,8,128,172912,3557006
09000,325412,15,981,17232032,3557006
09000,325413,2,14,122960,3557006
09000,325414,4,48,156124,3557006
09000,325510,9,295,7767632,3557006
09000,325520,14,1040,32497090,3557006
09000,325611,7,70,307202,3557006
09000,325612,8,117,2441827,3557006
09000,325613,3,60,104994,3557006
09000,325620,19,347,10684707,3557006
09000,325910,4,20,153480,3557006
09000,325920,2,22,86266,3557006
09000,325991,8,112,196376,3557006
09000,325992,4,68,145768,3557006
09000,325998,13,444,12197158,3557006
09000,326111,1,12,61282,3557006
09000,326112,5,374,7226566,3557006
09000,326113,6,102,143748,3557006
09000,326121,6,48,277404,3557006
09000,326122,1,14,49560,3557006
09000,326130,10,218,2805980,3557006
09000,326140,6,193,2430740,3557006
09000,326150,13,519,8853754,3557006
09000,326160,3,173,2133336,3557006
09000,326191,4,81,971396,3557006
09000,326199,81,2494,39870979,3557006
09000,326211,1,3,28039,3557006
09000,326212,4,32,121304,3557006
09000,326220,3,18,224288,3557006
09000,326291,5,274,4589730,3557006
09000,326299,8,203,2796198,3557006
09000,327110,5,75,264845,3557006
09000,327120,4,41,428744,3557006
09000,327211,1,7,59063,3557006
09000,327212,5,50,202700,3557006
09000,327215,11,122,2003233,3557006
09000,327320,20,383,5548125,3557006
09000,327331,4,83,1311321,3557006
09000,327390,23,759,13453667,3557006
09000,327410,1,20,22095,3557006
09000,327910,7,181,3160044,3557006
09000,327991,59,540,6344219,3557006
09000,327993,2,60,101484,3557006
09000,327999,1,8,43285,3557006
09000,331110,2,94,115204,3557006
09000,331221,13,330,5459936,3557006
09000,331222,5,342,5040925,3557006
09000,331315,2,68,61552,3557006
09000,331318,6,229,3551985,3557006
09000,331420,20,803,14779634,3557006
09000,331491,14,42,368158,3557006
09000,331492,1,12,59692,3557006
09000,331511,1,20,41406,3557006
09000,331512,2,4,102402,3557006
09000,331524,5,35,214510,3557006
09000,331529,2,32,79586,3557006
09000,332111,6,366,271236,3557006
09000,332114,2,10,61272,3557006
09000,332117,8,415,8354352,3557006
09000,332119,80,3106,48034468,3557006
09000,332215,2,24,74524,3557006
09000,332216,29,464,1176298,3557006
09000,332311,7,83,1289535,3557006
09000,332312,21,565,10096962,3557006
09000,332313,22,378,4854098,3557006
09000,332321,15,366,6391257,3557006
09000,332322,64,1000,15817968,3557006
09000,332323,55,733,14390181,3557006
09000,332410,3,58,916456,3557006
09000,332420,3,20,224134,3557006
09000,332439,6,413,7262208,3557006
09000,332510,27,1793,64641345,3557006
09000,332613,28,756,11512584,3557006
09000,332618,9,150,2315318,3557006
09000,332710,373,4982,80549502,3557006
09000,332721,77,2218,32779906,3557006
09000,332722,20,680,12345906,3557006
09000,332811,24,445,6462131,3557006
09000,332812,57,1327,17474926,3557006
09000,332813,79,1597,20681506,3557006
09000,332911,4,157,2736668,3557006
09000,332912,13,1575,27965385,3557006
09000,332913,4,83,1335315,3557006
09000,332919,4,80,1082404,3557006
09000,332991,17,1071,16555932,3557006
09000,332993,1,13,56573,3557006
09000,332994,13,1055,27495564,3557006
09000,332996,8,48,385640,3557006
09000,332999,24,417,6471724,3557006
09000,333112,2,26,91576,3557006
09000,333120,3,75,1446883,3557006
09000,333132,1,11,55261,3557006
09000,333241,3,141,82050,3557006
09000,333242,4,64,189420,3557006
09000,333243,3,51,83583,3557006
09000,333244,5,225,208755,3557006
09000,333249,22,678,12775392,3557006
09000,333314,11,1044,33464761,3557006
09000,333318,23,1515,62254892,3557006
09000,333413,10,455,8585702,3557006
09000,333414,5,153,2682077,3557006
09000,333415,6,30,440420,3557006
09000,333511,31,625,9385582,3557006
09000,333514,71,1181,20484287,3557006
09000,333515,28,348,5289105,3557006
09000,333517,52,1152,20606047,3557006
09000,333519,9,608,11645316,3557006
09000,333611,12,481,14863896,3557006
