Fips,Naics,Establishments,Employees,Payroll,Population
21000,5191,2,19,185716,4477251
21000,5222,14,88,1775761,4477251
21000,5241,3,67,1846613,4477251
21000,5412,3,13,166665,4477251
21000,5413,27,1162,21546989,4477251
21000,5415,2,5,114033,4477251
21000,5417,3,39,547925,4477251
21000,5418,2,11,152821,4477251
21000,5419,3,59,1516120,4477251
21000,5615,1,4,26553,4477251
21000,5621,2,20,166599,4477251
21000,6111,2,635,9002415,4477251
21000,6113,1,1,51025,4477251
21000,6116,2,74,735989,4477251
21000,6211,13,352,7044425,4477251
21000,6221,9,5347,99986318,4477251
21000,6231,1,114,2243820,4477251
21000,6241,4,115,920767,4477251
21000,6242,2,40,292315,4477251
21000,6243,1,1,17153,4477251
21000,6244,2,425,3231242,4477251
21000,7121,5,174,2148509,4477251
21000,7139,12,323,2045218,4477251
21000,7211,1,1,6208,4477251
21000,7212,2,2,9790,4477251
21000,7213,1,6,38619,4477251
21000,7225,3,40,210878,4477251
21000,8122,3,20,264523,4477251
21000,9211,20,3100,48393193,4477251
21000,9221,64,3180,66909121,4477251
21000,9231,49,1536,29712828,4477251
21000,9241,133,968,12932901,4477251
21000,9251,2,31,772202,4477251
21000,9261,232,1667,31204570,4477251
21000,9271,1,1,18432,4477251
21000,9281,30,6803,116647966,4477251
21000,9999,1,49,47634,4477251
21000,1021,1,4,62492,4477251
21000,1022,11,125,1531951,4477251
21000,1023,1,10,22056,4477251
21000,1024,2,18,126588,4477251
21000,1025,512,52997,737992708,4477251
21000,1026,92,906,9710769,4477251
21000,1027,4,116,1571277,4477251
21000,1028,1888,25987,299384883,4477251
21000,1029,1,4,54645,4477251
21000,4532,1,3,23045,4477251
21000,5151,11,125,1531951,4477251
21000,5222,1,2,59944,4477251
21000,5415,1,48,35657,4477251
21000,5617,1,16,43278,4477251
21000,6111,8,210,2611932,4477251
21000,6112,34,5277,38397956,4477251
21000,6113,11,27919,465293003,4477251
21000,6114,1,4,44010,4477251
21000,6115,95,2380,18107309,4477251
21000,6117,10,40,576080,4477251
21000,6214,1,20,23758,4477251
21000,6215,1,23,26864,4477251
21000,6221,1,54,27235,4477251
21000,6222,3,48,62658,4477251
21000,6231,11,440,504570,4477251
21000,6232,3,15,110868,4477251
21000,6239,79,893,8993990,4477251
21000,6241,221,4484,42303190,4477251
21000,6243,33,265,2819266,4477251
21000,7121,87,744,6451725,4477251
21000,7132,5,162,3259044,4477251
21000,8139,4,116,1571277,4477251
21000,9211,277,3474,43354629,4477251
21000,9221,515,10382,108899881,4477251
21000,9231,309,3753,45097209,4477251
21000,9241,223,1710,19640442,4477251
21000,9251,125,199,2141309,4477251
21000,9261,425,5972,75431963,4477251
21000,9281,14,497,4819450,4477251
21000,9999,1,4,54645,4477251
21000,1012,8,132,1288146,4477251
21000,1021,264,7203,99720902,4477251
21000,1022,133,2385,17612846,4477251
21000,1023,123,1360,17936691,4477251
21000,1024,30,278,2665186,4477251
21000,1025,310,112892,1125531835,4477251
21000,1026,22,379,1506738,4477251
21000,1027,9,122,1005877,4477251
21000,1028,1068,43672,455958245,4477251
21000,2211,23,901,15131192,4477251
21000,2212,12,204,2064475,4477251
21000,2213,200,4174,54635447,4477251
21000,2371,3,70,753284,4477251
21000,2373,5,62,534862,4477251
21000,4851,6,1058,14397397,4477251
21000,4853,1,2,20855,4477251
21000,4859,2,8,79110,4477251
21000,4881,14,715,11901267,4477251
21000,4883,5,80,130430,4477251
21000,4931,1,2,36031,4477251
21000,5152,1,19,35798,4477251
21000,5173,3,46,602282,4477251
21000,5182,1,19,57453,4477251
21000,5191,128,2261,15934233,4477251
21000,5241,1,5,52282,4477251
21000,5311,69,799,10062681,4477251
21000,5312,1,11,39842,4477251
21000,5313,52,348,3127191,4477251
21000,5411,3,42,95751,4477251
21000,5412,5,51,542759,4477251
21000,5413,2,32,73224,4477251
21000,5418,2,22,83968,4477251
21000,5614,2,16,91486,4477251
21000,5615,6,21,177117,4477251
21000,5619,1,18,35377,4477251
21000,5621,4,98,925060,4477251
21000,5622,5,54,506827,4477251
21000,6111,171,106247,1051684367,4477251
21000,6116,1,17,38655,4477251
21000,6117,2,26,72788,4477251
21000,6211,16,538,7174366,4477251
21000,6214,63,884,8768022,4477251
21000,6215,2,20,56180,4477251
21000,6216,1,11,41359,4477251
21000,6219,26,779,6435807,4477251
21000,6221,6,3800,46830904,4477251
21000,6231,2,34,71388,4477251
21000,6241,16,291,1542786,4477251
21000,6242,3,15,139719,4477251
21000,6244,1,8,22255,4477251
21000,7113,1,3,47286,4477251
21000,7121,6,30,294234,4477251
21000,7139,15,271,919638,4477251
21000,8111,2,116,113820,4477251
21000,8113,2,14,53334,4477251
21000,8123,1,19,52037,4477251
21000,8139,4,31,141253,4477251
21000,9211,473,33056,352937428,4477251
21000,9221,290,6735,63632412,4477251
21000,9231,77,1934,20126035,4477251
21000,9241,130,340,2124539,4477251
21000,9251,49,1325,13909872,4477251
21000,9261,49,282,3227959,4477251
21000,1011,1672,16337,208884937,4477251
21000,1012,10042,76010,999382685,4477251
21000,1013,5235,243601,3700239821,4477251
21000,1021,28487,401300,4707660830,4477251
21000,1022,2357,20591,342053470,4477251
21000,1023,12071,93362,1993104605,4477251
21000,1024,23651,215514,2953358796,4477251
21000,1025,21209,272113,3349000166,4477251
21000,1026,10439,170210,811367190,4477251
21000,1027,9296,41528,376053513,4477251
21000,1029,469,319,5933758,4477251
21000,1111,227,1146,9693280,4477251
21000,1112,16,73,667342,4477251
21000,1113,6,39,109629,4477251
21000,1114,69,403,2851037,4477251
21000,1119,115,442,4442979,4477251
21000,1121,113,466,3710993,4477251
21000,1122,12,269,2341531,4477251
21000,1123,27,630,6032305,4477251
21000,1124,3,3,8359,4477251
21000,1125,7,36,251256,4477251
21000,1129,179,1441,14455589,4477251
21000,1131,2,22,47666,4477251
21000,1132,1,9,24613,4477251
21000,1133,69,250,1745374,4477251
21000,1141,3,165,160134,4477251
21000,1142,3,123,103818,4477251
21000,1151,56,767,8974183,4477251
21000,1152,298,2970,30913773,4477251
21000,1153,12,19,154041,4477251
21000,2111,77,415,6530007,4477251
21000,2121,141,3468,62478327,4477251
21000,2122,1,18,50959,4477251
21000,2123,92,920,2914744,4477251
21000,2131,143,1344,19650355,4477251
21000,2211,205,5546,149251596,4477251
21000,2212,66,730,17066449,4477251
21000,2213,60,617,7964053,4477251
21000,2361,1874,6868,86752521,4477251
21000,2362,891,8906,135190133,4477251
21000,2371,474,6675,94806992,4477251
21000,2372,49,139,2043192,4477251
21000,2373,170,3233,43676269,4477251
21000,2379,125,1241,30159537,4477251
21000,2381,1268,7799,84720409,4477251
21000,2382,2858,28066,378455557,4477251
21000,2383,1223,6146,67706869,4477251
21000,2389,1110,6937,75871206,4477251
21000,3111,45,1479,26431398,4477251
21000,3112,17,591,8646676,4477251
21000,3113,18,892,14452610,4477251
21000,3114,27,2941,40403500,4477251
21000,3115,30,1611,21314891,4477251
21000,3116,68,10370,112642483,4477251
21000,3117,5,14,128194,4477251
21000,3118,93,6373,83844708,4477251
21000,3119,81,4530,93751139,4477251
21000,3121,185,8103,144306350,4477251
21000,3122,14,924,20975255,4477251
21000,3131,2,8,53672,4477251
21000,3132,8,444,5575780,4477251
21000,3133,11,66,679712,4477251
21000,3141,16,117,2623958,4477251
21000,3149,64,1242,9411437,4477251
21000,3151,1,10,49318,4477251
21000,3152,35,1072,12697966,4477251
21000,3159,8,160,300064,4477251
21000,3161,3,45,129684,4477251
21000,3162,1,5,46926,4477251
21000,3169,8,81,593308,4477251
21000,3211,153,2670,22362960,4477251
21000,3212,41,1030,11290702,4477251
21000,3219,194,6503,63185894,4477251
21000,3221,21,1675,33530960,4477251
21000,3222,92,7108,112005793,4477251
21000,3231,360,6107,68782548,4477251
21000,3241,61,1091,39550845,4477251
21000,3251,61,2369,54069370,4477251
21000,3252,64,3014,64836049,4477251
21000,3253,25,157,2652182,4477251
21000,3254,108,1808,39365101,4477251
21000,3255,43,1636,29809959,4477251
21000,3256,32,1525,28356375,4477251
21000,3259,73,1699,30497235,4477251
21000,3261,179,14389,190584262,4477251
21000,3262,45,2838,33425340,4477251
21000,3271,19,535,5925297,4477251
21000,3272,21,1971,36677513,4477251
21000,3273,172,2405,28607270,4477251
21000,3274,7,204,4169081,4477251
21000,3279,59,1561,15900629,4477251
21000,3311,32,1690,33175040,4477251
21000,3312,29,740,10340040,4477251
21000,3313,36,6225,125635048,4477251
21000,3314,17,1619,27656081,4477251
21000,3315,24,1824,24545488,4477251
21000,3321,46,3450,43497146,4477251
21000,3322,18,241,2713783,4477251
21000,3323,245,4668,57185943,4477251
21000,3324,39,1050,16598397,4477251
21000,3325,12,470,7395592,4477251
21000,3326,27,2553,34897426,4477251
21000,3327,221,3714,45217718,4477251
21000,3328,65,2844,51164706,4477251
21000,3329,97,2607,42395316,4477251
21000,3331,70,3102,42008805,4477251
21000,3332,76,1760,25621014,4477251
21000,3333,24,675,8587474,4477251
21000,3334,50,2621,39419230,4477251
21000,3335,142,3338,42420022,4477251
21000,3336,18,394,8123846,4477251
21000,3339,143,6914,114872539,4477251
21000,3341,16,160,538064,4477251
21000,3342,28,411,7410660,4477251
21000,3343,7,152,2162030,4477251
21000,3344,55,745,12926460,4477251
21000,3345,97,903,15447040,4477251
21000,3346,1,37,51316,4477251
21000,3351,25,250,522650,4477251
21000,3352,14,364,534030,4477251
21000,3353,47,1678,28971223,4477251
21000,3359,38,1465,24760602,4477251
21000,3361,16,22101,398488299,4477251
21000,3362,46,4083,57223159,4477251
21000,3363,206,33032,413509630,4477251
21000,3364,38,2962,54648446,4477251
21000,3365,2,4,86442,4477251
21000,3366,13,483,7527102,4477251
21000,3369,6,72,248106,4477251
21000,3371,137,1979,21809244,4477251
21000,3372,50,1285,12812354,4477251
21000,3379,12,718,8251546,4477251
21000,3391,166,1668,24966893,4477251
21000,3399,214,3754,39993439,4477251
21000,4231,367,5652,76573077,4477251
21000,4232,118,1432,39819875,4477251
21000,4233,301,3605,55162646,4477251
21000,4234,961,7023,185779491,4477251
21000,4235,190,1753,28254606,4477251
21000,4236,381,3293,69721804,4477251
21000,4237,357,3131,53094717,4477251
21000,4238,1261,11223,185800511,4477251
21000,4239,429,3377,42852955,4477251
21000,4241,133,1564,26620162,4477251
21000,4242,353,3388,109654744,4477251
21000,4243,112,2282,22825058,4477251
21000,4244,525,9401,133122096,4477251
21000,4245,106,1110,9490738,4477251
21000,4246,296,1825,36541846,4477251
21000,4247,212,1810,30461474,4477251
21000,4248,113,2421,44997663,4477251
21000,4249,502,4569,59581696,4477251
21000,4251,1644,4331,96585080,4477251
21000,4411,797,15045,214067793,4477251
21000,4412,221,2539,24094914,4477251
21000,4413,1027,8092,62424044,4477251
21000,4421,326,2567,26905802,4477251
21000,4422,321,2605,19659296,4477251
21000,4431,529,3960,50894592,4477251
21000,4441,925,17702,151413734,4477251
21000,4442,348,3332,26433913,4477251
21000,4451,946,29575,168363817,4477251
21000,4452,178,1334,7522758,4477251
21000,4453,588,2858,13424687,4477251
21000,4461,1774,16199,155783525,4477251
21000,4471,2160,16198,88528584,4477251
21000,4481,994,7441,34337642,4477251
21000,4482,226,1808,8474045,4477251
21000,4483,213,987,9001132,4477251
21000,4511,587,5532,29891131,4477251
21000,4512,101,634,3013640,4477251
21000,4522,108,7770,43601930,4477251
21000,4523,1282,40515,280272022,4477251
21000,4531,223,828,3828345,4477251
21000,4532,363,1963,10959447,4477251
21000,4533,258,2774,12294181,4477251
21000,4539,853,5657,45280759,4477251
21000,4541,287,3793,40284520,4477251
21000,4542,56,516,4779233,4477251
21000,4543,266,906,11862233,4477251
21000,4811,34,2146,44611022,4477251
21000,4812,35,185,2895041,4477251
21000,4821,5,75,216180,4477251
21000,4831,1,62,49433,4477251
21000,4832,32,576,1135072,4477251
21000,4841,1205,15653,208334736,4477251
21000,4842,951,6459,75033231,4477251
21000,4851,10,137,1018244,4477251
21000,4852,2,36,66712,4477251
21000,4853,50,468,2020408,4477251
21000,4854,8,56,391448,4477251
21000,4855,8,87,503058,4477251
21000,4859,78,939,6409252,4477251
21000,4861,6,24,192942,4477251
21000,4862,41,778,28874046,4477251
21000,4869,1,14,34477,4477251
21000,4871,10,23,59987,4477251
21000,4872,3,6,108381,4477251
21000,4879,1,9,44771,4477251
21000,4881,106,3874,86094073,4477251
21000,4882,43,1263,17675184,4477251
21000,4883,38,915,15229094,4477251
21000,4884,147,893,9498871,4477251
21000,4885,243,3853,56749151,4477251
21000,4889,29,282,3089962,4477251
21000,4911,20,393,3607646,4477251
21000,4921,252,36705,657197902,4477251
21000,4922,101,1288,11864153,4477251
21000,4931,378,37762,385181609,4477251
21000,5111,312,2393,29847751,4477251
21000,5112,495,1298,30173658,4477251
21000,5121,232,1042,6584255,4477251
21000,5122,29,57,394036,4477251
21000,5151,165,2199,29038979,4477251
21000,5152,7,14,312178,4477251
21000,5173,410,7671,133352840,4477251
21000,5174,9,9,286537,4477251
21000,5179,130,576,8660652,4477251
21000,5182,304,4603,86931864,4477251
21000,5191,264,729,16470720,4477251
21000,5211,8,20,670497,4477251
21000,5221,1859,24884,448570907,4477251
21000,5222,842,6262,150195142,4477251
21000,5223,557,2586,45355198,4477251
21000,5231,471,4780,190021441,4477251
21000,5232,4,7,127253,4477251
21000,5239,678,2924,82882248,4477251
21000,5241,355,15724,543912410,4477251
21000,5242,2516,16584,303068429,4477251
21000,5251,29,108,1283528,4477251
21000,5259,34,44,1955004,4477251
21000,5311,1295,5481,62007804,4477251
21000,5312,1420,2758,31308551,4477251
21000,5313,1167,4703,55685553,4477251
21000,5321,229,2487,28324977,4477251
21000,5322,346,2226,22146483,4477251
21000,5323,52,290,2818671,4477251
21000,5324,186,1448,21835790,4477251
21000,5331,23,46,934719,4477251
21000,5411,2383,10411,155107916,4477251
21000,5412,1984,12272,190573479,4477251
21000,5413,1578,12659,241357143,4477251
21000,5414,315,895,10920398,4477251
21000,5415,3886,15296,320593903,4477251
21000,5416,3042,14002,221267468,4477251
21000,5417,375,2374,67699111,4477251
21000,5418,624,3180,45227927,4477251
21000,5419,1259,8781,90924578,4477251
21000,5511,763,20447,602091796,4477251
21000,5611,783,5688,98554401,4477251
21000,5612,169,1967,15559613,4477251
21000,5613,1883,51385,412925384,4477251
21000,5614,590,13165,116539415,4477251
21000,5615,195,910,11110965,4477251
21000,5616,415,9320,66557585,4477251
21000,5617,2647,23075,167552020,4477251
21000,5619,305,4253,43039951,4477251
21000,5621,156,1996,23678980,4477251
21000,5622,72,1784,29858283,4477251
21000,5629,227,1654,22218480,4477251
21000,6111,105,2824,24011735,4477251
21000,6112,17,182,1718065,4477251
21000,6113,205,10511,100686521,4477251
21000,6114,138,469,7478914,4477251
21000,6115,166,1246,13975309,4477251
21000,6116,499,2729,15592161,4477251
21000,6117,250,1409,7719667,4477251
21000,6211,2932,38475,797408080,4477251
21000,6212,1533,10489,123475174,4477251
21000,6213,2164,13359,152813986,4477251
21000,6214,676,13380,186920519,4477251
21000,6215,289,3684,52726204,4477251
21000,6216,348,8541,103864377,4477251
21000,6219,330,3523,43086247,4477251
21000,6221,165,73741,1028930054,4477251
21000,6222,33,3605,42296112,4477251
21000,6223,25,5033,78518182,4477251
21000,6231,346,23632,205123427,4477251
21000,6232,197,6379,57840675,4477251
21000,6233,203,5879,39389376,4477251
21000,6239,61,2431,21544829,4477251
21000,6241,9270,24527,146918531,4477251
21000,6242,142,2065,17432561,4477251
21000,6243,124,3641,29404725,4477251
21000,6244,991,10359,50124735,4477251
21000,7111,79,403,2624996,4477251
21000,7112,273,3251,71780007,4477251
21000,7113,94,584,5183884,4477251
21000,7114,26,23,822903,4477251
21000,7115,115,156,1326042,4477251
21000,7121,81,1886,13890348,4477251
21000,7131,53,529,2170449,4477251
21000,7132,18,439,4423381,4477251
21000,7139,890,9949,40188556,4477251
21000,7211,857,10300,52938626,4477251
21000,7212,69,325,1579942,4477251
21000,7213,13,39,191689,4477251
21000,7223,403,5509,32427396,4477251
21000,7224,359,1958,8322672,4477251
21000,7225,7109,134859,573496299,4477251
21000,8111,2085,10843,101796555,4477251
21000,8112,230,1953,23667043,4477251
21000,8113,569,3672,47435945,4477251
21000,8114,210,755,7271361,4477251
21000,8121,1174,5431,30539740,4477251
21000,8122,432,2705,24669384,4477251
21000,8123,288,2786,22908450,4477251
21000,8129,441,2262,11675594,4477251
21000,8131,98,393,3745450,4477251
21000,8132,238,785,11569012,4477251
21000,8133,336,2562,24835634,4477251
21000,8134,262,1355,8356041,4477251
21000,8139,713,3652,45556259,4477251
21000,8141,2220,2374,12027045,4477251
21000,9999,469,319,5933758,4477251
22000,1013,1,18,427251,4645318
22000,1021,488,8598,120557588,4645318
22000,1022,2,13,97201,4645318
22000,1023,16,150,3163198,4645318
22000,1024,41,1413,28688743,4645318
22000,1025,21,6410,127198811,4645318
22000,1026,17,260,2007312,4645318
22000,1027,1,1,13955,4645318
22000,1028,476,14586,288967359,4645318
22000,3366,1,18,427251,4645318
22000,4413,1,5,27093,4645318
22000,4422,1,6,40052,4645318
22000,4451,3,141,1177837,4645318
22000,4511,2,5,10501,4645318
22000,4522,5,417,2145070,4645318
22000,4881,3,92,1957651,4645318
22000,4911,473,7932,115199384,4645318
22000,5191,2,13,97201,4645318
22000,5222,13,89,1709113,4645318
22000,5241,2,60,1421585,4645318
22000,5242,1,1,32500,4645318
22000,5412,1,6,100545,4645318
22000,5413,26,1292,25835719,4645318
22000,5415,1,3,42297,4645318
22000,5417,1,4,64169,4645318
22000,5418,1,4,53267,4645318
22000,5419,8,101,2569778,4645318
22000,5615,2,2,13317,4645318
22000,5617,1,1,9651,4645318
22000,6111,1,2,22904,4645318
22000,6116,3,31,340743,4645318
22000,6211,4,308,6800348,4645318
22000,6214,1,7,156728,4645318
22000,6221,6,5788,117561272,4645318
22000,6223,2,34,658354,4645318
22000,6241,1,27,183709,4645318
22000,6243,1,22,234589,4645318
22000,6244,2,191,1240164,4645318
22000,7121,3,77,852945,4645318
22000,7139,8,135,919190,4645318
22000,7211,2,34,161767,4645318
22000,7212,1,3,14041,4645318
22000,7225,3,11,59369,4645318
22000,8111,1,1,13955,4645318
22000,9211,21,317,7690507,4645318
22000,9221,72,3822,84019846,4645318
22000,9231,45,1437,28636321,4645318
22000,9241,88,1342,28583659,4645318
22000,9251,4,55,1419563,4645318
22000,9261,211,3187,58626472,4645318
22000,9271,2,39,1111624,4645318
22000,9281,33,4387,78879367,4645318
22000,1012,64,3940,51966624,4645318
22000,1021,4,56,247604,4645318
22000,1022,7,104,1378342,4645318
22000,1023,8,75,1077173,4645318
22000,1024,8,56,211320,4645318
22000,1025,373,44544,631419476,4645318
22000,1026,33,433,3593051,4645318
22000,1027,4,68,231740,4645318
22000,1028,834,24047,325025291,4645318
22000,2373,64,3940,51966624,4645318
22000,4851,1,7,27828,4645318
22000,4881,3,33,183528,4645318
22000,5151,6,84,319896,4645318
22000,5191,1,16,48604,4645318
22000,5239,2,16,71812,4645318
22000,5241,1,32,34555,4645318
22000,5311,3,42,62625,4645318
22000,5313,2,38,61896,4645318
22000,5413,1,14,61046,4645318
22000,5415,3,51,128874,4645318
22000,5417,1,4,28133,4645318
22000,5419,1,27,40770,4645318
22000,5611,1,2,26039,4645318
22000,5617,1,17,53356,4645318
22000,6111,5,85,107755,4645318
22000,6112,29,2965,29236460,4645318
22000,6113,56,27395,403652166,4645318
22000,6115,54,1627,16639865,4645318
22000,6116,2,12,79912,4645318
22000,6214,92,1982,27897438,4645318
22000,6221,9,126,389655,4645318
22000,6222,15,1860,24561497,4645318
22000,6223,2,72,78674,4645318
22000,6231,2,26,51152,4645318
22000,6232,18,342,1047456,4645318
22000,6241,87,609,3625638,4645318
22000,6243,2,24,67086,4645318
22000,7113,1,10,30289,4645318
22000,7121,31,433,3593051,4645318
22000,7225,1,17,46490,4645318
22000,8123,1,3,35757,4645318
22000,8134,3,54,175848,4645318
22000,9211,176,4306,57084360,4645318
22000,9221,155,9268,130492915,4645318
22000,9231,159,4692,62958120,4645318
22000,9241,155,2328,31561284,4645318
22000,9251,5,100,130765,4645318
22000,9261,173,2462,32147834,4645318
22000,9281,11,165,599379,4645318
22000,1011,1,14,54218,4645318
22000,1012,181,3439,11238109,4645318
22000,1021,321,5249,61946439,4645318
22000,1022,76,3024,23384578,4645318
22000,1023,108,941,10098998,4645318
22000,1024,272,2932,27295478,4645318
22000,1025,218,114795,1184081917,4645318
22000,1026,130,4688,32433374,4645318
22000,1027,87,691,6648435,4645318
22000,1028,2064,54591,608318123,4645318
22000,1029,1,1,1663,4645318
22000,1114,1,10,23503,4645318
22000,2211,23,399,5211734,4645318
22000,2212,29,251,2316737,4645318
22000,2213,228,3865,46823270,4645318
22000,2361,1,14,63314,4645318
22000,2362,4,32,202384,4645318
22000,2371,8,160,301192,4645318
22000,2373,154,3909,32196500,4645318
22000,2379,7,56,258825,4645318
22000,2381,1,20,48803,4645318
22000,2382,3,9,94496,4645318
22000,2383,1,49,30243,4645318
22000,2389,2,38,96908,4645318
22000,4471,1,12,34342,4645318
22000,4812,2,12,92522,4645318
22000,4851,8,390,3903628,4645318
22000,4859,3,12,117332,4645318
22000,4862,4,25,267126,4645318
22000,4881,14,219,2543730,4645318
22000,4883,3,20,268670,4645318
22000,4884,5,46,372152,4645318
22000,4931,1,15,21219,4645318
22000,5151,1,11,21934,4645318
22000,5173,1,56,47056,4645318
22000,5179,1,8,45911,4645318
22000,5191,73,2944,22384330,4645318
22000,5222,1,63,59029,4645318
22000,5239,3,21,105117,4645318
22000,5242,1,5,25479,4645318
22000,5251,1,17,52326,4645318
22000,5311,51,433,4060767,4645318
22000,5312,11,176,250998,4645318
22000,5313,39,416,4685167,4645318
22000,5322,1,15,39232,4645318
22000,5411,1,42,26349,4645318
22000,5412,4,64,118068,4645318
22000,5413,26,530,6419312,4645318
22000,5414,1,8,28996,4645318
22000,5415,9,153,2128091,4645318
22000,5418,3,11,96617,4645318
22000,5611,10,115,1375956,4645318
22000,5612,1,6,51844,4645318
22000,5614,13,57,560876,4645318
22000,5615,7,14,267330,4645318
22000,5616,3,32,257989,4645318
22000,5617,134,929,7120372,4645318
22000,5619,17,207,1965600,4645318
22000,5621,10,80,427273,4645318
22000,5622,30,596,4650290,4645318
22000,5629,3,46,358765,4645318
22000,6111,69,98693,966062224,4645318
22000,6115,3,129,127419,4645318
22000,6116,1,44,63765,4645318
22000,6117,2,12,43710,4645318
22000,6211,24,158,2977767,4645318
22000,6213,4,35,365819,4645318
22000,6214,13,251,8950750,4645318
22000,6219,4,294,3825437,4645318
22000,6221,42,14559,195978543,4645318
22000,6222,1,16,40818,4645318
22000,6223,1,7,39676,4645318
22000,6231,1,2,38288,4645318
22000,6232,1,15,32816,4645318
22000,6241,26,162,1432433,4645318
22000,6242,10,30,392720,4645318
22000,6243,11,183,1014555,4645318
22000,6244,5,198,1128058,4645318
22000,7111,2,12,98028,4645318
22000,7112,4,45,146599,4645318
22000,7113,2,6,48640,4645318
22000,7121,32,660,4285109,4645318
22000,7131,1,15,40468,4645318
22000,7132,3,2382,18697280,4645318
22000,7139,82,1476,1915766,4645318
22000,7212,3,18,81495,4645318
22000,7225,1,13,63318,4645318
22000,8111,39,361,3739737,4645318
22000,8112,1,7,37266,4645318
22000,8113,1,11,46899,4645318
22000,8122,6,27,136982,4645318
22000,8129,32,167,1258164,4645318
22000,8132,1,13,30209,4645318
22000,8133,6,103,1172894,4645318
22000,8134,1,10,28246,4645318
22000,9211,710,11655,117355708,4645318
22000,9221,923,37273,431579946,4645318
22000,9231,63,819,2557611,4645318
22000,9241,111,2365,20028441,4645318
22000,9251,83,720,8336240,4645318
22000,9261,169,1984,24439020,4645318
22000,9281,5,80,116010,4645318
22000,9999,1,1,1663,4645318
22000,1011,3122,35456,738841874,4645318
22000,1012,11686,124444,1884013341,4645318
22000,1013,4595,127922,2538174801,4645318
22000,1021,31620,359041,4103945410,4645318
22000,1022,2072,19023,323354071,4645318
22000,1023,14546,80392,1451984491,4645318
22000,1024,27229,208889,3051436044,4645318
22000,1025,17304,299661,3440476733,4645318
22000,1026,13616,191941,1015864447,4645318
22000,1027,9650,42661,425233617,4645318
22000,1029,189,48,383174,4645318
22000,1111,173,706,5002970,4645318
22000,1112,20,328,2858951,4645318
22000,1113,8,38,349114,4645318
22000,1114,88,993,6937595,4645318
22000,1119,293,1498,15888964,4645318
22000,1121,51,129,1135020,4645318
22000,1122,1,20,43105,4645318
22000,1123,19,94,772136,4645318
22000,1124,1,15,59088,4645318
22000,1125,49,410,3370568,4645318
22000,1129,29,279,2200781,4645318
22000,1131,48,161,2429774,4645318
22000,1132,9,38,376070,4645318
22000,1133,317,2197,23468138,4645318
22000,1141,62,178,2159500,4645318
22000,1142,9,42,357448,4645318
22000,1151,191,934,8457725,4645318
22000,1152,53,179,1266412,4645318
22000,1153,79,323,4478569,4645318
22000,2111,354,5489,221265032,4645318
22000,2121,3,60,147333,4645318
22000,2122,1,6,45987,4645318
22000,2123,75,1004,16172181,4645318
22000,2131,1189,20210,402003439,4645318
22000,2211,234,6042,202150972,4645318
22000,2212,77,1082,29256463,4645318
22000,2213,210,1421,15628859,4645318
22000,2361,1940,6371,74746325,4645318
22000,2362,1283,17675,357605499,4645318
22000,2371,677,19760,353946406,4645318
22000,2372,56,173,1972165,4645318
22000,2373,259,6077,92668278,4645318
22000,2379,286,13052,224934292,4645318
22000,2381,1173,7683,95312341,4645318
22000,2382,3296,30956,410855417,4645318
22000,2383,1226,6828,73541018,4645318
22000,2389,1490,15869,198431600,4645318
22000,3111,25,581,8213510,4645318
22000,3112,19,856,11989171,4645318
22000,3113,34,2345,37314536,4645318
22000,3114,21,1307,13623975,4645318
22000,3115,13,381,4575621,4645318
22000,3116,55,4508,34967417,4645318
22000,3117,63,1433,9758286,4645318
22000,3118,145,2031,19460030,4645318
22000,3119,91,2492,36954103,4645318
22000,3121,81,972,4117797,4645318
22000,3122,3,42,165759,4645318
22000,3131,4,40,235816,4645318
22000,3132,14,373,4456019,4645318
22000,3133,2,22,55068,4645318
22000,3141,16,56,348776,4645318
22000,3149,69,719,6969908,4645318
22000,3152,32,161,1437782,4645318
22000,3159,12,40,308020,4645318
22000,3161,2,36,53836,4645318
22000,3169,3,177,176286,4645318
22000,3211,55,1935,24334864,4645318
22000,3212,21,3605,50482562,4645318
22000,3219,112,1657,18511429,4645318
22000,3221,12,3735,94500846,4645318
22000,3222,46,2438,39615317,4645318
22000,3231,362,2359,22328607,4645318
22000,3241,99,10836,372996886,4645318
22000,3251,214,15266,515767379,4645318
22000,3252,41,4869,152497346,4645318
22000,3253,24,2567,85202052,4645318
22000,3254,35,434,9276376,4645318
22000,3255,22,549,8263092,4645318
22000,3256,31,838,14486809,4645318
22000,3259,66,1887,40808699,4645318
22000,3261,95,2475,31084272,4645318
22000,3262,19,1488,37611051,4645318
22000,3271,20,166,2596118,4645318
22000,3272,16,438,9508058,4645318
22000,3273,169,3727,48087891,4645318
22000,3274,7,137,2932280,4645318
22000,3279,51,540,6344671,4645318
22000,3311,11,381,9316614,4645318
22000,3312,25,1124,19690397,4645318
22000,3313,10,965,17249535,4645318
22000,3314,3,165,156603,4645318
22000,3315,6,66,329046,4645318
22000,3321,6,83,1336201,4645318
22000,3322,8,20,261120,4645318
22000,3323,233,4301,58065306,4645318
22000,3324,46,1532,25338254,4645318
22000,3325,3,13,136016,4645318
22000,3326,23,218,2729500,4645318
22000,3327,317,3859,52634930,4645318
22000,3328,69,1128,15607427,4645318
22000,3329,202,4246,65470909,4645318
22000,3331,219,6303,111980450,4645318
22000,3332,40,825,14439449,4645318
22000,3333,25,1151,17035379,4645318
22000,3334,17,852,10357529,4645318
22000,3335,17,205,3263739,4645318
