fips,naics,employees,firms,wages
13000,522320,10717,334,870065900
13000,423830,11836,847,886927850
13000,484121,19779,1464,896999182
13000,238222,16462,1213,938732989
13000,491110,16859,682,975592426
13000,561330,28579,1133,998942028
13000,311615,31819,65,1020339963
13000,518210,9703,652,1024197488
13000,515120,9339,101,1026296968
13000,721110,41331,2050,1043027900
13000,623110,35752,456,1049220262
13000,443142,18031,1337,1059720175
13000,314110,23301,178,1090860459
13000,561110,15923,1407,1094879957
13000,238212,19878,1765,1134890577
13000,923120,15455,166,1171916422
13000,492110,21790,364,1182181976
13000,999999,19560,21160,1218949987
13000,236220,17891,1968,1264690284
13000,493110,34194,572,1356039169
13000,621210,26490,3534,1379867657
13000,524126,20297,461,1393373219
13000,541211,16019,1844,1428024392
13000,423430,12049,591,1486767407
13000,336411,16431,115,1599242537
13000,445110,80885,1814,1728278996
13000,511210,15735,943,1754575963
13000,441110,32268,541,1860746589
13000,928110,26742,122,1883093635
13000,722513,158569,7921,2204622544
13000,541611,19863,3658,2301537390
13000,524210,30777,4699,2428114439
13000,541110,29493,6166,2521208034
13000,541511,26681,3710,2729966822
13000,541330,32111,2608,2764758939
13000,522110,36176,2556,2893536861
13000,517110,31817,739,2959482184
13000,541512,30734,5531,3098105160
13000,722511,169450,7599,3115963890
13000,561320,119651,3101,3679337743
13000,425120,48026,11831,4232445129
13000,481111,38210,42,4306763868
13000,921140,121322,680,4740274929
13000,611310,77763,259,5075318344
13000,551114,64025,1310,6607463874
13000,621111,84833,7083,6792606857
13000,622110,170185,337,9442366897
13000,611110,266758,3281,10647660781
