fips,naics,employees,firms,wages
13000,443142,16844,1209,998935773
13000,492110,22813,304,1023350409
13000,484121,20898,1315,1030440426
13000,522320,10770,288,1044512835
13000,238222,17248,1049,1047213408
13000,491110,17257,676,1051757536
13000,623110,33773,452,1082550667
13000,561330,27389,851,1088814576
13000,515120,9609,96,1099389579
13000,561110,15167,1282,1119331307
13000,311615,32701,69,1129595399
13000,314110,23933,184,1137036915
13000,721110,44107,2012,1178870447
13000,221122,12429,253,1220822443
13000,923120,15563,162,1247039623
13000,423430,10994,441,1383001679
13000,238212,22652,1583,1403145352
13000,524126,19980,501,1404651796
13000,236220,19190,1677,1480650173
13000,621210,27802,3492,1490255571
13000,518210,12664,761,1501431335
13000,541211,17200,1751,1658498052
13000,336411,15694,64,1703265205
13000,493110,44959,592,1825695211
13000,445110,80434,1580,1829067600
13000,441110,33011,522,1961079835
13000,928110,27057,83,1985176796
13000,511210,16931,945,2002186762
13000,722513,167444,8242,2460108346
13000,541611,21691,3330,2536288493
13000,541110,31486,5805,2747277550
13000,541330,31040,2404,2835698931
13000,524210,33777,4478,2847857772
13000,517311,29233,645,2919536490
13000,541511,29065,3393,3048020161
13000,522110,35699,2254,3172255111
13000,541512,31793,4837,3298186428
13000,722511,172597,7237,3412925904
13000,425120,35763,10081,3495331829
13000,561320,125177,2570,4051485848
13000,481111,40304,43,4624799897
13000,921140,122270,674,5107586205
13000,611310,83769,269,5672992426
13000,621111,88936,6800,7248572872
13000,551114,69270,1220,8215432220
13000,622110,177998,371,10419650513
13000,611110,272787,3253,11384809589
