ZIPCODE,Num Industries,Total Establishments,Total Employees,Total Payroll
87301,17,3136,13150,403939
87305,6,106,1557,9076
87311,1,3,1,10008
87312,1,8,221,561
87313,2,17,212,22563
87315,1,6,211,87
87316,1,4,1,3463
87317,2,19,422,2732
87319,1,4,1,1776
87321,3,52,853,3291
87322,1,5,1,3708
87323,5,86,1295,5079
87325,3,22,433,4605
87326,2,23,652,866
87327,5,59,896,27536
87328,2,13,212,1727
87347,1,5,1,2166
87357,1,5,1,10081
87375,2,9,2,709
87401,19,5407,17292,790278
87402,17,1659,9809,219085
87410,15,975,7300,89806
87412,3,25,423,878
87413,14,784,7791,104589
87415,7,150,1947,20827
87416,7,105,1328,96627
87417,11,298,3093,23233
87418,3,36,633,1102
87419,2,21,432,1247
87420,5,138,2259,91064
87421,2,46,872,68188
87499,8,185,2681,83932
87501,19,5081,13748,529913
87502,4,57,644,2896
87503,1,3,1,2641
87504,7,91,1098,10426
87505,17,6186,14470,707161
87506,16,729,5940,1115011
87507,17,4041,13087,340155
87508,18,1355,7064,89435
87510,3,54,423,4131
87511,4,57,854,5911
87513,2,45,642,2355
87514,7,121,1517,3388
87517,1,6,211,98
87520,7,216,2377,8300
87522,6,95,1286,3318
87524,1,6,211,180
87525,4,92,1555,13816
87527,1,13,211,944
87528,1,17,211,2157
87529,10,302,3041,13352
87530,1,12,211,4509
87531,2,31,652,1372
87532,16,1387,8518,153891
87533,2,23,432,3116
87535,2,20,422,2983
87537,2,26,422,6219
87540,3,51,423,2830
87544,14,1315,8733,234868
87545,1,3,1,120303
87547,3,57,873,5069
87548,1,8,211,165
87549,2,29,432,9813
87551,1,13,211,784
87552,5,130,1756,8144
87553,3,35,643,1508
87556,7,139,1937,8843
87557,10,268,2580,8737
87558,7,286,3319,12493
87560,2,26,422,1384
87562,2,12,212,1003
87564,1,9,211,458
87565,1,8,211,485
87566,1,29,431,9357
87567,1,27,661,4151
87571,17,2538,10290,187995
87574,2,26,422,317
87575,4,40,634,2524
87577,1,13,211,890
87578,2,14,212,312
87579,1,6,211,21
87580,1,4,1,688
87582,1,13,211,1406
87583,1,6,211,62
87592,2,25,652,1675
87594,2,15,212,2427
87701,15,1399,8077,150095
87710,10,368,3481,17611
87711,1,8,211,206
87714,5,92,1495,11010
87715,1,10,211,835
87718,2,24,432,1387
87728,1,12,211,535
87731,1,4,1,5075
87732,3,56,863,5823
87734,1,6,211,14
87740,15,777,6841,56626
87742,1,9,211,467
87743,2,21,212,702
87745,2,20,422,891
87747,7,112,1927,3788
87752,1,7,211,257
87801,12,738,6921,74370
87821,1,14,211,3423
87823,1,11,211,1385
87825,3,39,643,10376
87827,1,16,211,795
87829,3,38,433,1361
87830,3,37,423,2497
87832,2,19,432,736
87901,11,488,4897,45888
87930,1,18,431,1104
87931,1,7,211,5979
87933,1,3,1,1561
87935,8,120,1508,5304
87936,1,8,211,554
87937,7,133,1809,16772
87940,2,15,212,3976
87941,2,22,422,219
87942,2,15,212,450
87943,1,14,211,2659
88001,16,3682,12164,345597
88002,3,77,873,61174
88003,4,89,1347,14983
88004,6,119,1537,18259
88005,17,3090,13130,317886
88006,1,5,1,1979
88007,15,1044,7132,109806
88008,15,446,6212,105421
88011,16,2859,12257,523109
88012,13,802,5729,101133
88013,1,16,211,1211
88020,3,41,423,1618
88021,15,445,4449,32856
88022,2,38,642,1051
88023,7,88,1517,3558
88024,1,8,211,1992
88026,1,23,211,856
88027,1,12,211,936
88028,2,21,432,3116
88029,4,53,854,4508
88030,16,1343,7355,115822
88031,2,28,663,2474
88032,1,20,431,2353
88033,2,24,652,2506
88038,2,20,422,862
88039,3,31,653,2159
88041,2,18,422,58979
88043,1,10,211,12691
88044,3,63,853,4292
88045,7,292,3561,16898
88046,5,130,1557,8690
88047,8,128,1539,24783
88048,4,62,1115,9252
88049,2,20,212,877
88052,1,9,211,540
88053,1,4,1,333
88054,1,4,1,2429
88056,1,7,211,171
88058,1,3,1,1055
88061,18,1721,8438,140082
88062,6,78,1337,6164
88063,13,296,3296,42069
88072,3,33,653,4398
88081,10,279,3333,39254
88101,19,3598,14483,364778
88102,5,85,1065,4212
88103,4,96,1324,16056
88113,1,3,1,391
88116,2,25,432,1398
88118,1,8,211,313
88119,7,144,1727,6143
88120,1,6,211,126
88121,1,3,1,1298
88124,4,45,864,2014
88130,16,1150,7774,107513
88135,5,88,1065,2642
88201,19,3436,14021,425765
88202,7,152,1569,34212
88203,17,1316,9649,107227
88210,21,2018,13026,484304
88211,6,119,1557,32818
88220,19,3405,15447,756846
88221,4,59,1135,100219
88230,11,252,2852,16633
88231,12,339,3535,114302
88232,6,76,1086,7133
88240,19,4257,16423,901286
88241,10,197,1802,51235
88242,7,296,2859,45783
88250,1,3,1,381
88252,6,177,2751,37716
88253,1,7,211,744
88255,3,26,453,7236
88256,5,94,1326,31518
88260,16,1149,9124,211052
88263,2,7,2,5011
88264,2,7,2,8266
88265,1,11,211,2989
88267,5,77,855,20280
88301,3,35,423,6309
88310,16,2782,11735,286524
88311,2,32,642,3369
88312,9,209,1980,13837
88314,1,6,211,21
88316,4,94,1084,4553
88317,10,197,2590,10050
88318,1,14,211,1023
88321,1,3,1,1312
88324,1,10,211,531
88325,3,40,643,1517
88330,6,104,1117,14285
88336,1,7,221,367
88337,5,58,645,2419
88338,1,3,1,629
88339,1,28,431,1891
88340,2,17,212,40159
88341,2,14,212,861
88345,15,1652,8202,94461
88346,9,214,1760,24923
88348,1,8,211,441
88350,1,9,211,145
88352,5,129,1746,6424
88353,1,10,211,1377
88355,6,93,1066,2715
88401,14,639,6368,38882
88410,1,4,1,2215
88415,10,268,2851,24602
88416,1,10,211,323
88418,2,24,422,2449
88426,5,94,855,4364
88434,1,14,441,3658
88435,10,278,3532,25972
88901,1,12,211,558
89001,3,40,674,3628
89002,16,989,6339,69269
89003,3,65,1365,9695
89004,3,35,643,13511
89005,17,1454,9588,147877
89006,2,17,422,3512
89007,4,61,1074,2571
89008,5,73,895,6865
89009,1,20,431,1973
89010,1,18,431,1316
89011,18,2107,11726,473317
89012,15,2400,9628,264200
89013,1,8,211,950
89014,17,5536,16412,868372
89015,16,2512,11713,447789
89016,3,38,643,4008
89017,2,10,2,1563
89018,4,60,1358,24670
89019,6,336,3202,63329
89020,4,65,1115,7508
89021,6,96,1066,3671
89022,2,12,422,404
89023,1,3,1,106273
89024,5,64,895,14537
89025,1,27,431,7842
89027,16,1338,9895,175327
89028,2,15,222,22503
89029,13,583,5397,228745
89030,18,3721,16561,1217889
89031,16,1574,8225,149362
89032,17,2243,14361,501017
89033,2,21,432,809
89034,1,11,211,1443
89036,2,7,2,1384
89039,1,3,1,221
89040,9,165,2180,12947
89041,5,83,1526,11315
89042,2,22,212,2485
89043,5,56,875,2917
89044,15,916,4536,87626
89045,2,30,642,96298
89046,3,34,674,4921
89047,1,5,1,7261
89048,16,1568,9136,147240
89049,6,191,1978,10939
89052,18,6456,14053,803234
89053,1,31,431,2934
89054,2,16,243,9759
89060,12,440,4135,42340
89061,6,103,1076,9406
89074,17,5247,15758,824699
89077,1,6,211,349
89081,15,1092,9680,225612
89084,14,734,7071,100749
89085,3,41,853,1287
89086,7,102,1329,279535
89101,17,5144,15964,1022101
89102,17,7937,18383,1493855
89103,18,6177,18096,1204149
89104,17,4366,13588,675251
89105,2,33,432,2733
89106,16,2927,11840,861043
89107,17,2877,11934,263523
89108,17,2675,11275,333766
89109,18,9414,18489,6249899
89110,15,1868,9459,140792
89111,4,124,1094,140065
89112,1,12,211,1018
89113,17,3453,15247,794442
89114,2,27,716,111249
89115,17,3246,15396,828699
89116,2,15,212,16374
89117,18,7241,15196,705684
89118,18,9404,23294,2998180
89119,19,9302,23743,4075657
89120,17,4550,15706,609147
89121,17,4380,12647,444035
89122,15,1129,8275,190213
89123,16,5633,13817,537986
89124,6,92,1590,39793
89125,3,20,213,3152
89126,3,44,853,2361
89127,1,3,1,659
89128,17,4562,12942,861941
89129,16,2946,11041,259542
89130,17,2828,11925,322227
89131,16,2320,9146,146225
89132,1,3,1,2057
89133,1,11,211,860
89134,17,2239,9820,482902
89135,18,3651,13581,737429
89136,2,20,212,1302
89137,1,6,211,922
89138,15,955,4086,40236
89139,17,2693,12460,460036
89140,1,4,1,605
89141,15,1510,7040,91963
89142,13,543,5224,25531
89143,12,287,3264,19843
89144,17,1606,7053,402453
89145,17,2534,11475,369074
89146,18,5386,15068,677975
89147,18,4167,12848,356599
89148,17,4057,12418,608389
89149,16,2566,10822,303353
89154,2,19,243,6642
89156,11,440,3955,29205
89158,9,266,2651,396036
89161,2,24,442,5733
89165,2,29,915,20781
89166,13,316,3413,12621
89169,15,2957,11557,767111
89173,1,8,211,1817
89177,1,3,1,96823
89178,15,976,6097,43792
89179,7,171,1487,4407
89180,2,23,422,3735
89183,16,1461,8466,207356
89191,10,213,2191,44353
89193,2,29,422,8721
89199,1,6,221,2010
89301,15,569,5278,111768
89310,2,27,432,1379
89311,2,22,422,896
89315,1,10,221,4288
89316,5,65,865,8110
89317,1,9,211,1264
89318,1,11,211,409
89402,5,72,1085,10636
89403,13,579,6179,43566
89404,1,7,211,941
89406,16,1770,10067,186893
89407,2,14,222,6985
89408,15,1064,8066,224544
89409,1,4,1,10229
89410,15,1606,8873,122617
89411,6,134,1936,8417
89412,2,12,212,869
89413,4,66,634,3517
89414,1,9,211,12028
89415,9,181,1970,48476
89418,1,5,1,15769
89419,9,207,2851,44551
89421,1,5,1,1102
89423,18,1663,10208,256670
89425,2,14,212,1075
89428,1,3,1,1797
89429,11,237,2602,27388
89430,2,22,432,1067
89431,17,6627,17908,1332334
89432,3,48,884,7639
89433,13,410,4155,18392
89434,16,1930,13297,1024466
89435,2,20,432,1437
89436,16,1926,9555,157328
89437,2,7,2,17293
89438,1,6,1,59656
89439,8,186,2504,48113
89440,7,221,1957,9603
89441,14,588,5277,52901
89442,1,7,211,1001
89444,7,142,1297,9350
89445,16,1396,8622,198257
89446,1,16,211,4170
89447,15,583,5489,49621
89448,15,673,4756,48167
89449,18,1129,7703,194061
89450,10,290,2821,23020
89451,17,2117,9314,229364
89452,2,23,422,2128
89460,11,510,4152,24448
89496,3,46,643,27320
89501,18,2722,10587,486585
89502,19,9787,21244,2189320
89503,17,2297,10079,384244
89504,2,28,422,8175
89505,2,17,212,5029
89506,15,1815,12006,344656
89507,1,20,431,8178
89508,9,236,2620,19822
89509,18,4595,13351,505875
89510,9,160,2170,73397
89511,18,5669,16446,1086441
89512,16,1733,11544,276407
89513,3,25,423,3408
89515,1,10,211,1555
89519,14,871,5309,99266
89520,2,14,212,48534
89521,17,3629,13809,931935
89523,17,1964,9808,227232
89533,1,13,211,2588
89557,5,83,1148,9742
89595,2,21,453,10942
89701,17,3662,13810,391522
89702,6,106,1988,28543
89703,16,1640,8214,233944
89704,11,264,2382,15423
89705,12,413,4417,60846
89706,18,2589,12375,394854
89721,1,10,211,1339
89801,17,3176,14020,754448
89802,1,3,1,1273
89803,3,35,653,5587
89815,10,448,4204,28443
89820,12,290,3514,39901
89821,1,5,1,9174
89822,9,123,1360,473517
89823,1,3,1,216
89825,2,25,432,25848
89826,1,3,1,437
89828,3,38,863,2815
89832,1,5,1,4251
89835,5,153,2226,19282
89883,5,107,1625,79332
90001,16,2343,10171,255119
90002,14,743,5927,67063
90003,15,1722,8518,239148
90004,18,4883,12060,392074
90005,16,2939,8886,221579
90006,17,4679,12355,301320
90007,17,3706,13592,1537007
90008,14,1376,7363,115845
90010,17,10289,18384,1565309
90011,17,3232,10597,300438
90012,17,5334,15080,1323165
90013,19,5909,12880,890379
90014,17,7311,13309,583877
90015,18,10795,18342,2292920
90016,16,2895,13369,584380
90017,19,7878,19685,4370955
90018,16,1665,9553,183363
90019,16,4634,12382,292021
90020,17,3551,10301,248479
90021,17,8164,15122,1202998
90022,17,3476,13211,490516
90023,17,3523,13950,774182
90024,18,9493,16725,2949661
90025,18,15207,18347,3170904
90026,17,5436,12450,436895
90027,18,6444,14133,1864965
90028,18,6666,17244,2068469
90029,16,2364,9378,183265
90031,17,1979,11031,448244
90032,16,1427,9148,407847
90033,16,2167,11323,1566854
90034,18,5294,14692,570972
90035,16,4941,13341,743611
90036,18,9370,18350,1796301
90037,16,1747,9690,158781
90038,16,3993,13568,1085415
90039,17,4454,13998,522341
90040,17,5294,16352,2149398
90041,17,3147,10990,264062
90042,16,3142,9798,154831
90043,16,1529,8455,118394
90044,15,1521,7575,77704
90045,17,8536,20646,4495687
90046,18,9204,15477,750378
90047,16,1555,8926,131487
90048,17,10049,16034,2826578
90049,18,7422,15258,1219272
90050,1,7,1,5539
90051,2,16,212,9769
90052,1,7,221,780
90054,1,4,1,8302
90056,15,654,4841,249592
90057,16,2851,10760,383221
90058,15,5762,12863,2036980
90059,14,906,7677,204685
90060,1,5,1,2430
90061,14,1385,8819,246371
90062,14,769,6200,56663
90063,15,1384,9175,172282
90064,18,9966,18063,2953192
90065,17,3455,13096,370811
90066,17,6477,15256,1555348
90067,18,11131,17442,6077850
90068,15,3883,9837,356046
90069,18,10389,15533,1579110
90070,2,11,212,699
90071,16,4519,15294,6280779
90073,2,19,212,552793
90075,1,8,211,447
90077,17,1227,5880,115292
90078,2,20,422,282
90079,8,589,3100,81239
90086,1,17,441,47977
90089,4,74,1346,374222
90091,1,8,211,16512
90093,1,6,211,116
90094,15,1051,7199,817383
90095,5,99,876,28259
90201,17,3735,13370,534067
90202,1,5,1,1597
90209,2,22,212,2663
90210,18,9949,16185,2574345
90211,18,7332,14274,965685
90212,18,9297,15208,1594034
90213,3,30,423,41062
90220,17,2994,13258,1046688
90221,16,2414,12268,684343
90222,12,803,6028,105636
90224,2,9,2,24154
90230,17,5830,16703,1106276
90231,1,10,211,488
90232,17,5012,17204,2594730
90239,1,14,431,1112
90240,17,2164,10289,154976
90241,17,4788,15275,794998
90242,15,1884,10647,1019778
90245,18,8308,23282,8065218
90247,17,3220,14097,563423
90248,17,5764,17735,1607130
90249,17,2938,10886,455580
90250,18,5045,16423,1794421
90254,17,3854,11904,337982
90255,17,3859,12866,396349
90260,17,2194,10028,175614
90261,2,18,422,618
90262,16,2580,11967,423807
90263,3,39,653,4884
90264,1,11,211,961
90265,18,4072,12354,594771
90266,18,7421,15049,1384097
90267,3,31,213,4976
90270,14,1010,7792,106335
90272,16,3586,9554,321346
90274,18,3861,12122,304323
90275,17,2951,8446,259869
90277,18,5713,12364,450672
90278,17,4635,13330,2222227
90280,16,3813,14345,658124
90290,15,996,4547,45507
90291,15,6153,12423,1015467
90292,18,6072,14712,778969
90293,15,1359,5647,69308
90294,1,6,211,237
90295,2,34,422,939
90296,1,9,211,362
90301,17,3223,14586,507906
90302,16,1217,8937,215687
90303,14,1147,8788,163604
90304,14,1147,6892,84285
90305,12,383,4226,139801
90306,1,3,1,928
90401,18,7851,16267,2411757
90402,16,1744,6361,129958
90403,18,5855,12103,698333
90404,18,6484,18434,3418919
90405,18,7083,15165,2296689
90406,3,79,633,3585
90407,1,3,1,104714
90408,1,10,211,315
90409,1,12,211,120
90501,17,7102,17650,1795599
90502,15,2773,15392,962847
90503,17,8164,18400,1468031
90504,17,2533,12395,548857
90505,17,8613,17399,1603236
90506,1,3,1,630
90509,4,56,915,1071488
90510,1,8,211,1045
90601,17,2406,12426,520551
90602,15,2017,11009,475350
90603,16,1649,8970,248808
90604,15,906,6149,45735
90605,15,2154,9868,160698
90606,16,1518,9828,207296
90607,1,14,431,1426
90608,2,25,422,3378
90609,1,9,211,330
90610,1,3,1,1300
90620,17,3518,14422,1010730
90621,17,3864,13108,533502
90622,1,11,242,20085
90623,17,1389,9180,419427
90630,17,4623,18489,1563145
90631,16,5230,14520,538970
90632,1,4,1,1101
90633,1,9,211,1383
90637,2,27,422,928
90638,17,3950,14797,765854
90639,2,22,422,86305
90640,18,5197,14911,792268
90650,18,4394,14534,937101
90651,2,23,212,1106
90660,17,3310,14679,603080
90662,1,3,1,475
90670,19,8786,19631,3081918
90680,14,2036,11270,288299
90701,15,2522,9827,352234
90702,1,10,211,4637
90703,18,7375,19338,1815844
90704,14,798,5508,104394
90706,18,4380,13350,417271
90707,1,3,1,259
90710,16,1748,10340,514562
90712,17,2681,10542,358954
90713,15,1273,8004,84171
90714,3,36,715,8638
90715,12,601,4124,17544
90716,12,673,5516,103489
90717,16,2095,8927,118009
90720,16,4618,13808,747730
90721,1,5,1,2032
90723,17,4090,14099,775536
90731,18,3523,13096,589714
90732,16,1438,7973,181353
90733,1,9,211,1294
90734,1,3,1,876
90740,17,2812,11454,837484
90742,6,111,1788,11022
90743,3,29,423,2800
90744,15,2686,12476,627011
90745,17,3040,14198,769469
90746,18,2983,15134,793383
90747,2,15,232,23217
90748,1,12,221,10780
90749,2,24,422,78686
90755,18,2845,14285,665028
90801,6,87,1537,49826
90802,18,5143,15293,3134434
90803,16,4229,11944,345167
90804,16,2791,10980,341226
90805,17,3057,13161,578667
90806,19,3279,14871,1289217
90807,18,4104,13349,553200
90808,17,2750,11976,663898
90809,1,10,211,4517
90810,17,1867,13243,899396
90813,16,3071,12711,640824
90814,15,1226,7291,65682
90815,17,3412,12708,518825
90822,3,34,665,365167
90831,8,232,2619,66445
90840,2,14,212,9452
90846,1,6,211,207
90853,1,4,1,1686
91001,17,2361,9630,174610
91003,1,8,211,693
91006,17,6138,15182,514714
91007,17,5192,13590,492998
91008,3,55,633,3681
91009,1,3,1,420
91010,16,1944,12008,996068
91011,18,3066,10521,248879
91012,1,19,211,1236
91016,17,4787,16718,910483
91017,1,11,211,4131
91020,15,1255,7312,90524
91021,1,12,211,202
91023,1,3,1,7182
91024,16,1147,7751,74857
91025,1,10,211,593
91030,17,3483,11882,292506
91031,2,25,212,5639
91040,16,1256,6863,81420
91041,1,4,1,295
91042,16,1558,7732,83868
91043,1,5,1,1120
91046,2,23,212,887
91066,1,21,441,2565
91077,1,10,211,490
91101,18,8204,17941,2223752
91102,1,10,211,213
91103,17,2358,11539,790086
91104,16,2832,9829,157640
91105,17,5156,14627,1520798
91106,17,3347,9588,323885
91107,18,6382,16653,1173793
91108,16,2361,7700,142283
91109,7,113,1758,882702
91114,1,7,211,306
91116,1,3,1,455
91118,1,10,211,144
91124,1,14,453,71737
91125,1,5,1,296905
91188,1,4,1,239102
91201,18,2770,12164,893514
91202,17,2692,9347,172445
91203,17,5310,15812,1793075
91204,16,3697,14533,536470
91205,16,3041,9892,268991
91206,16,2640,10132,480561
91207,14,818,4777,37095
91208,16,2140,6998,169685
91209,3,31,443,2396
91210,10,1019,6194,191553
91214,17,3233,9734,136737
91221,2,15,212,44784
91222,3,35,633,589
91224,1,9,211,721
91225,1,3,1,80867
91226,1,6,211,126
91301,18,5796,15698,1185254
91302,19,8362,16594,1555819
91303,17,4379,14029,419741
91304,17,3567,12909,644999
91305,1,13,211,1696
91306,16,1972,8184,114370
91307,16,3032,10562,313852
91308,1,9,211,907
91309,1,14,211,4565
91310,1,10,211,291
91311,19,8128,20715,2238178
91313,2,23,212,29811
91316,16,5701,13377,478084
91319,1,10,211,600
91320,18,4945,15229,2642237
91321,18,3035,11894,264325
91322,2,26,422,1549
91324,17,5867,15235,643021
91325,17,2915,11933,741452
91326,17,2481,8855,138965
91327,1,6,211,270
91328,3,37,643,6108
91329,2,14,212,48905
91330,4,42,674,39844
91331,16,3651,13632,489668
91333,1,6,211,136
91335,16,4789,12175,395663
91340,17,2985,12949,517769
91341,1,9,221,2869
91342,18,4325,16037,1348686
91343,17,2868,10793,300481
91344,17,4538,12155,296538
91345,17,1662,8278,503419
91346,1,16,441,3059
91350,17,3319,13587,360866
91351,16,2659,10518,197576
91352,17,4983,16507,985407
91353,1,7,211,856
91354,15,1580,7030,75505
91355,19,9779,21793,3034208
91356,16,6959,12636,603963
91357,5,47,435,7679
91358,1,13,211,1041
91359,4,48,634,15413
91360,17,5799,13876,949563
91361,19,6124,15262,1171546
91362,17,7821,17430,1555255
91364,17,8256,13602,696147
91365,3,43,853,1804
91367,18,11029,22337,3971047
91372,1,15,211,1008
91376,2,25,422,982
91377,15,888,3866,35188
91380,2,19,212,7563
91381,16,1827,9598,161372
91384,17,1149,7232,57330
91386,2,14,212,1397
91387,16,1747,8153,95785
91390,17,1063,6089,67384
91392,1,17,441,99314
91394,1,3,1,147
91395,1,6,211,318
91401,16,3967,10770,356381
91402,16,3078,13469,714669
91403,18,8744,14502,1084111
91404,1,13,211,1182
91405,16,4098,13109,644407
91406,19,6577,17428,1463838
91408,1,6,211,82
91409,2,34,422,1203
91411,17,3263,12614,423198
91413,5,131,1055,10226
91416,1,15,211,891
91423,18,7207,13790,611657
91426,3,52,633,2151
91436,18,13554,16193,1902278
91501,16,1141,5198,54817
91502,17,4767,15960,829249
91503,2,18,422,2578
91504,17,3085,14810,1053647
91505,18,7831,19369,2715782
91506,17,3355,12846,677486
91507,1,3,1,1011
91508,1,3,1,156
91510,2,30,422,2209
91521,9,386,3963,1237925
91522,3,198,2546,1489677
91523,2,19,442,3625
91601,16,4205,13796,462455
91602,15,3331,10057,254596
91603,1,6,211,283
91604,18,7081,13120,697089
91605,17,5267,14084,645088
91606,17,2910,10979,241501
91607,17,3398,9798,262453
91608,11,817,6648,2012425
91610,2,21,432,7202
91614,2,27,422,4200
91617,1,7,211,5837
91701,16,2062,9324,91378
91702,17,3522,13665,954528
91706,19,6044,15834,1667501
91708,13,518,4941,173416
91709,18,5961,15181,571319
91710,17,10534,19085,1700377
91711,16,3807,13614,686181
91715,1,17,211,27922
91716,1,7,211,1170
91722,15,1989,10601,217982
91723,16,2783,10789,336624
91724,16,1982,10132,276637
91729,5,83,1338,15873
91730,19,11479,22236,2436763
91731,17,4437,14511,690358
91732,16,2418,9816,132511
91733,17,7168,12690,790139
91734,1,3,1,13370
91735,1,9,211,33739
91737,15,1340,7324,74213
91739,17,3014,13170,340853
91740,17,2812,12471,490316
91741,19,2433,10499,202031
91744,17,3689,13307,418197
91745,17,5727,13852,719155
91746,17,4006,13967,1114429
91747,1,6,1,2291
91748,18,10352,17373,1368092
91749,1,4,1,9738
91750,16,2999,12889,394001
91752,17,2763,14736,1009891
91754,18,5592,14304,708886
91755,15,1686,6820,346130
91758,1,3,1,3524
91759,2,29,422,1907
91761,19,10444,22141,3765052
91762,15,3636,13115,341793
91763,17,3683,12490,448062
91764,17,4535,17720,1071039
91765,17,5963,13360,748418
91766,17,3860,14106,862764
91767,16,3191,11913,645125
91768,18,2374,12543,687442
91769,3,39,433,55140
91770,18,5375,12806,952471
91773,18,4659,14075,843796
91775,15,1230,6841,122936
91776,18,6140,13557,443186
91778,1,16,211,388
91780,16,3604,10928,178224
91784,16,1585,9367,96920
91785,3,40,423,7239
91786,18,7418,15971,1011259
91788,3,40,423,6693
91789,18,8529,16409,1068863
91790,16,3630,12228,562839
91791,16,2635,10320,266472
91792,16,1404,8254,99216
91793,1,7,211,818
91801,17,5753,14249,531943
91802,2,38,673,23000
91803,17,3173,11923,367129
91901,15,1556,7825,202428
91902,15,1423,7994,101486
91903,2,24,422,1265
91905,3,42,853,1326
91906,7,108,1497,13682
91908,1,16,211,518
91909,1,8,211,69
91910,17,6211,15244,931553
91911,17,5735,14839,885794
91912,2,24,432,1197
91913,15,1258,8003,114957
91914,16,1839,10518,209258
91915,16,1724,8948,133331
91916,6,61,646,2922
91917,2,14,212,2025
91921,1,13,211,379
91931,2,25,422,2505
91932,14,1101,7059,67476
91933,1,3,1,309
91934,2,13,462,668
91935,15,543,4378,48213
91941,16,3035,10572,257257
91942,16,5397,14125,958980
91943,2,26,422,754
91944,3,31,633,1839
91945,15,1738,10108,225757
91946,1,7,211,747
91948,1,14,211,247
91950,18,5336,15509,823926
91951,2,14,422,660
91962,5,77,855,7451
91963,1,7,211,1525
91977,16,2807,10740,216743
91978,13,644,5936,67976
91979,1,11,211,404
91980,6,132,1746,8907
92003,15,646,5438,44783
92004,10,291,3514,30106
92007,14,1448,6851,201210
92008,19,8697,20281,2721814
92009,17,4931,12627,940430
92010,17,2263,12022,826938
92011,17,3799,15529,683446
92013,2,22,212,776
92014,17,3244,11211,347349
92018,5,52,645,6138
92019,16,2795,9597,232445
92020,19,7514,17220,1402818
92021,17,4643,12679,449923
92022,1,4,1,2921
92023,4,61,844,9209
92024,19,10128,15415,923719
92025,18,7044,16233,1089953
92026,16,2239,8916,197070
92027,17,2289,9157,177885
92028,17,3824,12102,254101
92029,18,4157,13405,1003040
92030,2,21,442,2035
92033,1,13,211,3587
92036,11,371,3303,17915
92037,18,10146,18163,2525041
92038,3,40,633,2625
92039,1,4,1,1518
92040,19,2913,11904,548235
92046,3,37,633,5629
92049,1,3,1,896
92051,1,6,211,153
92052,1,20,211,891
92054,16,4910,13892,508905
92055,10,484,4518,147370
92056,17,4318,14805,849838
92057,17,1758,9336,120302
92058,14,1290,8975,167736
92059,2,30,432,89297
92060,1,10,211,1495
92061,9,97,1089,34166
92064,18,6579,18088,2481466
92065,17,3081,10225,177384
92066,1,3,1,435
92067,19,1639,7913,218577
92068,1,8,211,2132
92069,18,4721,15961,674479
92070,7,105,1297,6619
92071,16,4718,13358,561012
92072,1,12,441,1752
92074,3,31,423,11994
92075,17,3657,11954,513143
92078,17,4883,14840,718922
92079,2,26,422,1014
92081,17,4002,13884,1136439
92082,18,1619,8321,168810
92083,16,3193,12226,399307
92084,18,3442,10479,251173
92085,5,93,1075,13623
92086,2,33,422,2456
92088,2,17,422,381
92091,10,265,2601,32937
92093,5,129,1807,16951
92096,2,12,212,1681
92101,20,17089,24362,4769330
92102,17,2296,12228,421143
92103,18,6830,14031,1840040
92104,17,3501,11169,222318
92105,16,2156,10057,251431
92106,18,3409,12816,460511
92107,15,2502,9333,131020
92108,18,10177,19713,2678092
92109,17,6811,14522,736620
92110,18,6538,18106,1229753
92111,18,8497,20559,1849782
92112,2,30,212,3639
92113,16,2133,12990,706008
92114,15,1185,7112,97720
92115,16,3692,10070,241470
92116,16,2344,7722,111330
92117,18,4842,13811,440060
92118,18,2516,9829,235382
92119,16,1446,7942,63721
92120,17,4027,14556,837557
92121,19,12217,24216,12564974
92122,17,5000,14896,2056126
92123,18,7446,23552,5111549
92124,16,1218,6831,99134
92126,17,6638,16654,968529
92127,18,4977,17872,2348486
92128,17,5085,15743,1217182
92129,16,2783,9324,740986
92130,19,7636,16165,2458695
92131,17,4041,15321,1464532
92132,2,44,1102,12266
92134,2,47,663,130300
92135,6,232,2552,84654
92136,7,251,2249,31763
92137,1,6,211,160
92138,4,43,634,11616
92139,10,481,3942,28051
92140,4,50,664,7174
92143,1,3,1,1393
92145,7,182,2241,19264
92147,2,56,862,11852
92150,1,20,211,1041
92152,2,58,862,24473
92153,1,11,211,8329
92154,18,6455,14535,783827
92155,2,82,1322,20707
92159,1,11,211,545
92160,1,14,211,1466
92161,1,10,211,388711
92163,2,21,212,4181
92167,1,8,211,252
92168,1,3,1,1148
92169,1,18,211,2796
92171,2,20,422,478
92172,1,9,211,1051
92173,16,2201,10277,157117
92176,2,28,642,1362
92177,1,8,211,451
92178,1,15,211,435
92182,7,88,1161,104645
92186,3,23,245,34411
92191,1,4,1,10576
92192,2,22,422,590
92193,3,69,1303,8321
92196,1,3,1,1839
92198,2,23,422,2217
92201,18,3975,13109,422280
92202,3,40,663,10538
92203,15,1703,8296,229350
92210,14,760,5855,177981
92211,16,3784,12877,463063
92220,16,1595,9375,177981
92223,17,2228,10783,222445
92225,15,869,6852,87349
92226,2,15,212,2187
92227,18,1476,10321,293400
92230,6,749,3695,148649
92231,15,2409,9354,164431
92232,1,11,211,2871
92233,8,120,1528,32754
92234,16,3109,10551,269888
92235,3,36,664,6319
92236,17,1338,8455,208651
92239,2,19,422,1995
92240,15,1228,7573,77375
92241,7,208,2167,11146
