ZIPCODE,Num Industries,Total Establishments,Total Employees,Total Payroll
47586,36,293,5197,0
47591,81,963,16786,0
47601,37,366,6048,0
47610,10,58,1280,0
47613,2,6,2,0
47619,1,3,1,0
47620,38,301,6070,0
47630,64,1083,16433,0
47631,1,4,1,0
47633,6,30,426,0
47634,1,6,211,0
47635,17,109,2157,0
47637,1,6,211,0
47638,6,47,846,0
47639,10,57,461,0
47648,7,44,898,0
47649,2,12,212,0
47660,4,26,214,0
47665,5,33,635,0
47670,44,405,6537,0
47701,1,3,1,0
47708,37,446,7000,0
47710,58,595,10778,0
47711,83,1126,18591,0
47712,52,717,10487,0
47713,26,192,3068,0
47714,49,780,11838,0
47715,100,2351,35426,0
47716,1,4,1,0
47720,36,307,5167,0
47722,1,7,211,0
47725,40,422,7907,0
47750,1,8,211,0
47802,85,1452,22193,0
47803,48,501,8785,0
47804,32,238,4383,0
47805,17,119,1748,0
47807,56,679,11570,0
47808,1,4,1,0
47809,1,35,672,0
47834,42,446,8024,0
47840,1,6,211,0
47841,2,20,212,0
47842,23,141,2824,0
47846,1,7,211,0
47847,2,12,422,0
47862,1,3,1,0
47866,1,3,1,0
47872,19,138,2580,0
47874,6,35,846,0
47876,1,3,1,0
47879,2,6,2,0
47882,25,194,4126,0
47885,12,85,1902,0
47901,31,428,7414,0
47902,3,17,213,0
47903,2,12,212,0
47904,59,776,12698,0
47905,99,2152,29723,0
47906,68,1296,18278,0
47909,47,632,10000,0
47918,14,81,1504,0
47920,3,14,213,0
47923,5,26,425,0
47928,1,4,1,0
47932,11,84,1501,0
47933,75,1010,16572,0
47940,1,6,211,0
47943,1,7,211,0
47944,6,48,1276,0
47946,3,15,423,0
47949,1,6,211,0
47950,1,3,1,0
47951,9,48,659,0
47952,1,6,211,0
47954,1,6,211,0
47955,1,3,1,0
47957,1,8,211,0
47959,2,9,212,0
47960,44,462,6675,0
47963,2,9,212,0
47965,1,6,211,0
47970,2,11,212,0
47977,9,50,869,0
47978,39,360,5860,0
47980,4,19,424,0
47987,8,32,428,0
47990,1,3,1,0
47993,2,9,212,0
47995,3,21,423,0
47996,1,3,1,0
48001,21,183,3851,0
48002,5,36,845,0
48003,17,120,1917,0
48005,12,76,1512,0
48006,2,12,422,0
48009,89,2368,29005,0
48012,1,9,211,0
48014,6,31,636,0
48015,22,175,3243,0
48017,42,421,7384,0
48021,48,713,11461,0
48022,2,14,422,0
48023,12,77,1282,0
48025,63,1211,16003,0
48026,65,663,10983,0
48027,2,15,422,0
48028,2,12,222,0
48030,38,394,6899,0
48033,68,693,11050,0
48034,81,1641,22688,0
48035,76,1068,15072,0
48036,70,852,13935,0
48037,1,6,231,0
48038,73,1692,20124,0
48039,17,135,2598,0
48040,27,238,3948,0
48041,6,35,846,0
48042,54,725,10127,0
48043,58,813,10829,0
48044,64,1109,13558,0
48045,44,562,9496,0
48047,59,936,14282,0
48048,10,59,1060,0
48049,5,40,1055,0
48050,3,13,213,0
48051,57,745,12642,0
48054,11,107,1071,0
48059,43,464,8107,0
48060,97,1403,22286,0
48062,30,224,4121,0
48063,5,28,635,0
48064,6,38,636,0
48065,37,391,7088,0
48066,95,1739,25078,0
48067,75,1489,19474,0
48069,4,26,634,0
48070,11,123,2331,0
48071,107,1811,26884,0
48072,50,570,9564,0
48073,69,1099,14944,0
48074,18,141,2619,0
48075,90,2149,28870,0
48076,83,1777,24373,0
48079,32,287,5635,0
48080,62,977,14728,0
48081,41,591,9315,0
48082,28,287,5860,0
48083,123,2984,45284,0
48084,105,3168,36134,0
48085,55,830,12990,0
48088,32,375,5813,0
48089,79,1128,17265,0
48090,1,3,1,0
48091,66,888,15837,0
48092,67,1085,14851,0
48093,51,904,12511,0
48094,34,431,7495,0
48095,25,207,4526,0
48096,8,105,1929,0
48097,9,52,849,0
48098,56,1091,16825,0
48099,1,7,211,0
48101,66,853,14242,0
48103,108,2425,33199,0
48104,97,2924,38231,0
48105,63,884,12909,0
48106,5,17,5,0
48108,103,1817,29034,0
48109,5,38,686,0
48111,72,910,13979,0
48114,54,807,11758,0
48116,102,1986,26229,0
48117,15,105,2125,0
48118,36,398,6740,0
48120,26,286,3908,0
48121,4,47,644,0
48122,18,174,2148,0
48124,71,1511,19053,0
48125,28,322,4759,0
48126,112,3232,30150,0
48127,68,1643,18414,0
48128,21,207,4721,0
48130,40,431,6881,0
48131,14,123,2645,0
48133,6,34,636,0
48134,32,303,4973,0
48135,52,631,10425,0
48137,5,47,1055,0
48138,16,118,2146,0
48139,3,10,3,0
48140,4,27,634,0
48141,23,226,3674,0
48144,18,202,3459,0
48145,2,16,422,0
48146,53,761,10637,0
48150,119,2615,39492,0
48152,96,1995,27941,0
48154,62,1126,14838,0
48157,1,10,211,0
48158,16,123,2126,0
48159,2,13,212,0
48160,22,195,3904,0
48161,60,637,10014,0
48162,59,760,12024,0
48164,16,100,1947,0
48165,29,194,3511,0
48166,10,54,1070,0
48167,60,1007,12617,0
48168,36,373,5188,0
48169,31,379,6703,0
48170,115,2684,34925,0
48173,15,133,2995,0
48174,76,1213,17837,0
48176,54,706,11959,0
48178,53,917,13866,0
48179,2,9,212,0
48180,112,2288,29961,0
48182,32,274,5173,0
48183,71,1274,16819,0
48184,42,444,7124,0
48185,86,1516,21537,0
48186,37,447,8209,0
48187,86,1753,23551,0
48188,55,765,11973,0
48189,28,271,4751,0
48191,2,10,212,0
48192,58,796,13041,0
48193,28,245,4999,0
48195,56,849,11843,0
48197,81,1533,21816,0
48198,50,586,9281,0
48201,47,643,9977,0
48202,51,570,9018,0
48203,40,449,7192,0
48204,19,231,3249,0
48205,27,373,6910,0
48206,11,86,1491,0
48207,58,698,10326,0
48208,16,105,1276,0
48209,54,529,7956,0
48210,24,339,4976,0
48211,19,114,1960,0
48212,46,785,10998,0
48213,18,196,3248,0
48214,20,205,4330,0
48215,14,145,3065,0
48216,28,208,3101,0
48217,9,61,1069,0
48218,5,30,635,0
48219,42,602,9146,0
48220,78,1018,17834,0
48221,32,381,6465,0
48223,23,197,3433,0
48224,26,336,5397,0
48225,30,278,5191,0
48226,65,1766,23331,0
48227,34,492,7386,0
48228,50,834,10613,0
48229,10,55,1070,0
48230,40,520,8411,0
48234,39,449,6920,0
48235,33,499,7816,0
48236,65,1243,15852,0
48237,76,842,15871,0
48238,28,304,3649,0
48239,62,814,13087,0
48240,27,273,4958,0
48242,6,80,1881,0
48243,12,98,1102,0
48265,1,3,1,0
48301,48,562,9093,0
48302,59,1089,14645,0
48304,47,1074,13397,0
48306,39,514,8120,0
48307,93,2405,30676,0
48309,81,1286,19671,0
48310,81,1595,18215,0
48311,1,6,211,0
48312,79,1147,16828,0
48313,70,1109,16881,0
48314,72,983,16905,0
48315,97,1738,24548,0
48316,52,848,12097,0
48317,74,1249,16292,0
48320,24,230,4137,0
48322,71,1550,17448,0
48323,43,498,9015,0
48324,32,303,5722,0
48326,96,1838,31094,0
48327,49,656,10456,0
48328,59,910,14961,0
48329,58,695,11019,0
48331,60,884,14608,0
48334,78,2298,26905,0
48335,65,978,15961,0
48336,76,1238,18804,0
48340,31,360,6263,0
48341,41,402,6344,0
48342,42,329,6054,0
48346,56,982,15033,0
48348,41,487,7533,0
48350,11,92,2131,0
48353,17,177,3288,0
48356,17,157,2977,0
48357,27,209,4277,0
48359,36,257,4200,0
48360,30,249,4972,0
48362,40,405,6953,0
48363,9,63,1269,0
48367,6,42,846,0
48371,51,654,10182,0
48374,28,427,6153,0
48375,95,1805,27845,0
48377,62,1088,17081,0
48380,17,113,2537,0
48381,52,581,9733,0
48382,41,676,10163,0
48383,23,236,3874,0
48386,36,343,6217,0
48390,82,1180,17199,0
48393,81,1159,19454,0
48401,1,3,1,0
48412,6,39,1056,0
48413,41,370,6692,0
48414,1,6,211,0
48415,22,323,4687,0
48416,9,47,849,0
48417,2,13,422,0
48418,4,24,424,0
48419,1,4,1,0
48420,41,424,8334,0
48421,4,27,634,0
48422,10,71,1700,0
48423,56,743,12871,0
48427,4,22,424,0
48428,7,37,637,0
48429,14,104,2364,0
48430,87,1383,18933,0
48433,54,620,10426,0
48436,2,10,212,0
48438,11,92,1721,0
48439,82,1551,20961,0
48441,9,61,1269,0
48442,39,421,6983,0
48444,30,261,4131,0
48446,81,1162,18580,0
48449,1,4,1,0
48450,6,42,667,0
48451,24,199,3424,0
48453,19,111,1929,0
48455,21,185,3422,0
48457,11,85,1291,0
48458,22,227,3903,0
48460,2,9,212,0
48461,12,68,883,0
48462,29,318,6050,0
48463,3,21,423,0
48466,1,3,1,0
48467,8,66,1058,0
48468,2,9,212,0
48469,2,9,212,0
48470,2,6,2,0
48471,26,203,3487,0
48473,34,360,6255,0
48475,6,34,636,0
48502,21,274,3943,0
48503,41,398,6553,0
48504,38,439,8081,0
48505,12,145,2142,0
48506,35,377,7156,0
48507,97,1780,26093,0
48509,35,310,5247,0
48519,10,122,3082,0
48529,35,251,4316,0
48532,48,887,11882,0
48601,59,633,10889,0
48602,55,646,10381,0
48603,78,1214,18488,0
48604,65,717,12225,0
48607,10,59,650,0
48609,22,237,4353,0
48610,1,3,1,0
48611,19,104,1509,0
48612,11,85,1511,0
48615,3,12,213,0
48616,18,140,2430,0
48617,34,327,6265,0
48618,5,26,435,0
48621,1,4,1,0
48622,11,79,1731,0
48623,36,278,4778,0
48624,38,336,6229,0
48625,22,196,4334,0
48626,8,66,1078,0
48628,1,3,1,0
48629,31,233,3682,0
48631,9,45,639,0
48632,1,3,1,0
48634,6,37,856,0
48635,1,3,1,0
48637,1,3,1,0
48638,23,230,4144,0
48640,86,1874,23537,0
48642,61,665,12111,0
48647,13,76,1533,0
48650,15,97,1955,0
48651,11,69,1321,0
48652,1,4,1,0
48653,24,194,4064,0
48654,3,23,653,0
48655,8,57,1268,0
48656,2,21,642,0
48657,11,81,1942,0
48658,20,152,3030,0
48659,3,9,3,0
48661,46,546,9611,0
48662,1,3,1,0
48670,1,4,1,0
48674,1,4,1,0
48703,10,66,1690,0
48706,88,1477,22963,0
48708,60,791,12013,0
48720,2,13,432,0
48722,15,88,1817,0
48723,39,305,5870,0
48725,5,37,635,0
48726,14,110,2394,0
48728,1,3,1,0
48730,13,103,2164,0
48731,1,8,211,0
48732,21,134,2202,0
48733,1,6,211,0
48734,41,306,5286,0
48739,9,48,859,0
48740,4,24,424,0
48741,1,3,1,0
48742,1,4,1,0
48744,1,8,211,0
48746,8,46,848,0
48748,1,3,1,0
48750,27,209,4318,0
48755,11,83,1741,0
48756,5,33,845,0
48757,9,42,639,0
48759,5,26,425,0
48762,2,11,212,0
48763,12,103,2132,0
48767,1,3,1,0
48768,13,104,1943,0
48770,1,7,211,0
48801,39,377,7033,0
48804,1,3,1,0
48806,1,6,211,0
48808,6,37,846,0
48809,21,141,2791,0
48811,8,40,658,0
48813,53,502,8024,0
48817,10,51,1060,0
48818,2,9,212,0
48819,1,3,1,0
48820,39,416,7801,0
48821,7,50,1308,0
48822,4,24,634,0
48823,82,1798,23378,0
48824,2,10,212,0
48827,24,220,3245,0
48829,8,40,669,0
48831,2,16,422,0
48832,1,3,1,0
48835,4,19,434,0
48836,28,235,4800,0
48837,39,431,7971,0
48838,50,472,8784,0
48840,21,176,3893,0
48842,45,366,6707,0
48843,102,1779,24082,0
48846,42,365,6965,0
48847,11,69,1122,0
48848,8,49,848,0
48849,12,84,1512,0
48850,9,54,1069,0
48851,1,6,211,0
48854,40,445,8391,0
48855,22,252,4984,0
48857,3,13,213,0
48858,90,1714,26045,0
48861,2,15,422,0
48864,72,1279,17644,0
48866,6,43,856,0
48867,67,816,12850,0
48872,10,69,1101,0
48875,17,164,3218,0
48876,2,6,2,0
48878,2,10,212,0
48879,42,401,6934,0
48880,9,60,1289,0
48881,9,58,1269,0
48883,11,64,1481,0
48884,6,31,426,0
48886,1,6,211,0
48888,15,90,1915,0
48891,1,9,211,0
48892,7,35,637,0
48893,9,53,639,0
48894,2,9,212,0
48895,31,292,4732,0
48901,1,5,1,0
48906,87,858,13292,0
48909,1,5,1,0
48910,57,739,12191,0
48911,66,778,13688,0
48912,61,828,12640,0
48915,8,50,1058,0
48917,95,1658,23805,0
48933,31,527,7525,0
49001,80,832,15226,0
49002,79,1085,17639,0
49004,16,121,2366,0
49006,33,358,6516,0
49007,61,786,12319,0
49008,50,550,8325,0
49009,87,1360,19748,0
49010,48,409,7319,0
49012,5,19,215,0
49013,7,42,857,0
49014,30,343,6691,0
49015,65,985,16211,0
49016,3,12,213,0
49017,48,506,9811,0
49021,6,28,636,0
49022,86,905,14832,0
49024,60,1024,15367,0
49026,1,3,1,0
49028,8,49,848,0
49030,2,6,2,0
49031,14,101,1934,0
49032,3,10,3,0
49034,2,9,212,0
49036,67,783,13794,0
49037,43,314,4826,0
49038,17,119,2608,0
49040,2,7,2,0
49042,3,27,653,0
49045,9,52,1289,0
49046,10,48,640,0
49047,34,306,5165,0
49048,53,598,10382,0
49051,1,3,1,0
49053,13,66,1073,0
49055,8,66,1518,0
49056,1,3,1,0
49057,8,42,848,0
49058,48,500,7862,0
49060,1,3,1,0
49061,1,3,1,0
49064,2,7,2,0
49065,11,69,1911,0
49067,6,33,846,0
49068,52,580,10468,0
49070,1,4,1,0
49071,24,168,3035,0
49072,3,16,213,0
49073,4,26,424,0
49076,6,28,426,0
49078,15,92,1515,0
49079,35,317,5457,0
49080,37,335,6350,0
49081,1,3,1,0
49082,9,56,639,0
49083,21,158,3431,0
49085,71,1240,18550,0
49087,10,57,881,0
49088,2,9,212,0
49090,45,495,8666,0
49091,50,543,10196,0
49092,2,7,2,0
49093,40,428,6503,0
49094,2,15,212,0
49095,1,3,1,0
49096,4,33,854,0
49097,16,136,2628,0
49098,11,84,1961,0
49099,6,25,216,0
49101,5,29,435,0
49103,25,151,2575,0
49106,11,78,1321,0
49107,18,126,2798,0
49111,5,31,645,0
49112,18,102,1949,0
49115,2,6,2,0
49117,16,158,3237,0
49120,71,875,12983,0
49125,3,20,423,0
49127,32,295,5478,0
49128,6,46,866,0
49129,3,20,423,0
49201,79,1182,19439,0
49202,78,1097,18862,0
49203,67,824,13993,0
49204,2,6,2,0
49220,1,3,1,0
49221,80,1285,19878,0
49224,18,129,2378,0
49227,1,6,211,0
49228,11,70,1722,0
49229,2,18,422,0
49230,28,212,4759,0
49232,1,8,211,0
49233,2,11,212,0
49234,5,39,845,0
49236,7,50,1077,0
49237,2,7,2,0
49240,16,107,2156,0
49242,36,381,7197,0
49245,5,18,215,0
49246,2,10,212,0
49247,12,78,1712,0
49250,16,96,1967,0
49251,9,54,1079,0
49252,5,23,425,0
49253,3,17,423,0
49254,5,27,435,0
49256,3,9,3,0
49261,1,3,1,0
49264,1,6,211,0
49265,6,25,426,0
49266,1,9,211,0
49267,8,42,428,0
49269,5,23,425,0
49270,4,24,854,0
49271,1,3,1,0
49274,2,7,2,0
49277,1,3,1,0
49283,8,38,668,0
49285,11,65,1491,0
49286,41,361,6052,0
49287,1,7,211,0
49301,48,603,8779,0
49302,17,147,2537,0
49303,2,6,2,0
49304,6,54,1316,0
49305,1,6,211,0
49306,24,199,2774,0
49307,53,587,11198,0
49310,2,9,212,0
49315,66,978,15890,0
49316,51,712,11556,0
49319,37,333,6100,0
49321,50,499,9027,0
49323,16,156,2996,0
49325,1,8,211,0
49326,4,25,634,0
49327,14,82,1484,0
49328,5,28,635,0
49329,8,44,848,0
49330,8,37,638,0
49331,43,442,7775,0
49332,2,11,212,0
49333,21,150,3032,0
49335,2,9,212,0
49336,2,9,212,0
49337,24,175,3485,0
49340,3,14,213,0
49341,65,1138,16077,0
49343,6,38,636,0
49344,4,26,424,0
49345,35,251,5427,0
49346,5,35,855,0
49347,1,6,211,0
49348,33,266,4774,0
49349,8,42,438,0
49351,1,6,1,0
49355,2,7,2,0
49401,33,272,4596,0
49403,2,9,212,0
49404,30,208,4100,0
49405,1,6,211,0
49406,8,61,1519,0
49408,10,92,1721,0
49409,1,3,1,0
49412,42,370,5213,0
49415,14,100,1714,0
49417,87,1338,20087,0
49418,92,1718,25812,0
49419,21,185,2802,0
49420,17,122,2617,0
49421,5,34,635,0
49423,120,2124,29402,0
49424,111,1806,26844,0
49426,63,1037,12346,0
49428,60,812,13164,0
49431,59,745,13115,0
49435,11,64,1061,0
49436,7,45,847,0
49437,8,48,1278,0
49440,13,101,1524,0
49441,84,1013,15279,0
49442,73,761,13653,0
49443,1,5,1,0
49444,74,961,17277,0
49445,37,401,6718,0
49446,2,7,2,0
49448,6,35,846,0
49449,7,53,1267,0
49451,5,29,635,0
49453,16,194,3437,0
49454,7,48,847,0
49455,10,56,1321,0
49456,52,471,7974,0
49457,9,55,1279,0
49460,12,98,1902,0
49461,30,244,4572,0
49464,80,1033,17998,0
49501,2,10,212,0
49503,122,2766,33726,0
49504,103,1270,18381,0
49505,60,678,10873,0
49506,64,1010,14319,0
49507,61,521,8768,0
49508,81,1143,17581,0
49509,75,878,14858,0
49512,120,2055,34827,0
49518,1,3,1,0
49519,53,540,9818,0
49525,76,1420,18502,0
49534,54,647,10360,0
49544,75,711,10182,0
49546,94,2404,29412,0
49548,88,1393,24523,0
49601,77,991,17964,0
49610,1,3,1,0
49613,1,7,211,0
49614,3,22,633,0
49615,21,156,3191,0
49616,7,39,867,0
49617,10,77,1510,0
49620,4,26,634,0
49621,7,44,637,0
49622,3,16,423,0
49628,1,4,1,0
49629,14,98,1724,0
49630,3,17,213,0
49631,10,70,1510,0
49632,1,6,211,0
49633,1,3,1,0
49635,12,99,1712,0
49636,6,40,846,0
49637,3,11,3,0
49639,1,3,1,0
49640,3,25,423,0
49643,9,77,1730,0
49644,3,17,423,0
49646,32,250,4983,0
49648,2,14,422,0
49649,9,62,1059,0
49650,7,56,1267,0
49651,16,116,2136,0
49653,6,44,1066,0
49654,8,46,1058,0
49655,2,6,2,0
49656,1,3,1,0
49657,10,56,860,0
49659,8,76,1529,0
49660,47,448,9309,0
49663,11,74,1901,0
49664,6,33,866,0
49665,7,29,427,0
49668,5,24,635,0
49670,4,25,634,0
49675,3,13,213,0
49676,4,25,634,0
49677,19,138,3029,0
49682,17,148,2997,0
49683,2,14,212,0
49684,116,2772,34976,0
49685,33,285,4514,0
49686,106,1774,26256,0
49688,3,18,423,0
49689,1,3,1,0
49690,19,173,3399,0
49696,16,121,2336,0
49701,13,216,2553,0
49706,8,75,1268,0
49707,76,912,14921,0
49709,2,22,422,0
49712,34,289,5395,0
49713,3,13,213,0
49715,1,9,211,0
49716,1,4,1,0
49718,1,6,211,0
49719,5,24,215,0
49720,50,479,8182,0
49721,45,513,9067,0
49725,2,12,422,0
49726,3,21,633,0
49727,15,104,1935,0
49729,4,23,424,0
49730,1,3,1,0
49734,1,3,1,0
49735,75,954,15931,0
49736,1,6,211,0
49738,33,275,5194,0
49740,39,527,9062,0
49745,2,9,212,0
49746,5,30,425,0
49749,14,113,2375,0
49751,1,4,1,0
49753,3,19,423,0
49755,2,18,422,0
49756,8,65,1498,0
49757,10,138,1690,0
49759,2,9,212,0
49760,1,6,211,0
49765,9,50,869,0
49766,2,15,422,0
49768,1,4,1,0
49769,3,22,423,0
49770,84,1491,19211,0
49774,2,9,212,0
49776,2,10,212,0
49777,1,3,1,0
49779,21,148,2582,0
49780,4,24,644,0
49781,12,142,2373,0
49782,1,4,1,0
49783,57,667,11481,0
49788,2,9,212,0
49801,57,641,11238,0
49802,20,114,1950,0
49807,7,36,1057,0
49808,1,3,1,0
49818,1,6,1,0
49821,1,7,211,0
49827,2,11,212,0
49829,73,937,15835,0
49831,1,12,431,0
49835,1,4,1,0
49837,23,164,3653,0
49838,1,8,211,0
49840,1,11,211,0
49841,8,42,648,0
49849,25,224,3676,0
49854,22,162,3223,0
49855,97,1679,26090,0
49858,34,269,5047,0
49862,21,146,3411,0
49866,20,122,1730,0
49868,15,105,1736,0
49870,8,60,1089,0
49874,1,3,1,0
49878,5,22,425,0
49880,1,7,211,0
49887,5,27,635,0
49892,3,18,633,0
49895,1,9,231,0
49896,2,15,422,0
49905,2,16,422,0
49908,2,6,2,0
49910,1,8,211,0
49911,6,31,636,0
49912,1,8,211,0
49913,19,148,2159,0
49916,1,10,211,0
49918,2,17,422,0
49920,13,74,1483,0
49922,1,3,1,0
49930,26,184,2996,0
49931,39,348,5243,0
49935,27,220,4528,0
49938,25,192,3466,0
49945,3,12,213,0
49946,13,76,1283,0
49947,2,13,432,0
49950,1,9,211,0
49953,6,47,1056,0
49958,1,7,211,0
49965,1,3,1,0
49968,4,31,844,0
50002,5,15,5,0
50003,30,286,6001,0
50006,4,25,424,0
50009,42,509,8779,0
50010,96,1832,28086,0
50011,1,9,211,0
50014,42,490,7835,0
50020,1,3,1,0
50021,73,1072,15822,0
50022,48,388,6909,0
50023,56,1027,13335,0
50025,12,84,1492,0
50028,1,8,211,0
50035,14,100,2124,0
50036,43,453,7566,0
50044,1,3,1,0
50047,12,90,2163,0
50049,19,121,2380,0
50054,4,21,424,0
50056,1,3,1,0
50058,5,23,425,0
50060,11,57,851,0
50061,5,24,425,0
50063,6,46,1056,0
50069,1,7,211,0
50070,1,7,211,0
50071,1,6,211,0
50072,4,26,634,0
50073,1,3,1,0
50076,1,6,211,0
50105,1,3,1,0
50109,8,67,1488,0
50111,41,503,8484,0
50112,46,440,7087,0
50115,7,60,1267,0
50122,1,3,1,0
50124,8,53,1058,0
50125,50,623,9742,0
50126,35,275,5626,0
50129,23,168,3233,0
50131,61,887,13496,0
50135,1,3,1,0
50138,35,291,6267,0
50140,4,18,234,0
50144,3,17,423,0
50151,1,6,211,0
50156,9,81,1689,0
50158,74,948,15238,0
50161,3,17,423,0
50164,2,6,2,0
50170,3,15,423,0
50171,10,52,1060,0
50201,30,215,3620,0
50207,5,30,845,0
50208,51,585,10853,0
50210,1,10,211,0
50211,28,270,4668,0
50212,7,45,1057,0
50213,16,122,2167,0
50216,7,67,1477,0
50219,62,648,9933,0
50220,26,187,3646,0
50225,4,20,424,0
50226,14,93,1904,0
50228,2,14,212,0
50230,1,3,1,0
50233,1,3,1,0
50236,1,6,211,0
50237,4,25,634,0
50238,1,6,211,0
50240,2,14,422,0
50244,4,18,434,0
50247,3,15,423,0
50248,16,101,1726,0
50249,1,6,211,0
50250,7,37,657,0
50251,6,43,636,0
50261,5,30,635,0
50263,37,586,7770,0
50265,81,1404,19681,0
50266,84,3253,36399,0
50273,34,292,5135,0
50276,3,22,423,0
50301,1,4,1,0
50303,1,4,1,0
50309,77,1785,24474,0
50310,56,878,14161,0
50311,31,288,4942,0
50312,54,766,11016,0
50313,71,1099,17941,0
50314,35,308,5310,0
50315,49,615,10191,0
50316,38,314,4874,0
50317,58,726,11522,0
50319,1,7,211,0
50320,35,322,5460,0
50321,48,349,5462,0
50322,101,2066,30067,0
50323,37,382,5558,0
50324,15,121,2125,0
50325,76,1353,19492,0
50327,27,204,3648,0
50391,1,12,211,0
50398,3,18,213,0
50401,90,1505,22862,0
50402,1,3,1,0
50421,11,76,1701,0
50423,6,39,846,0
50424,3,19,423,0
50428,38,396,6931,0
50434,1,3,1,0
50436,18,91,1498,0
50438,15,108,1925,0
50441,26,170,2996,0
50447,2,7,2,0
50448,1,4,1,0
50449,1,8,211,0
50450,9,38,429,0
50456,2,16,422,0
50458,1,8,211,0
50459,7,46,847,0
50461,20,167,3671,0
50466,2,9,212,0
50468,1,6,211,0
50469,4,22,424,0
50472,5,24,425,0
50475,2,13,422,0
50480,2,11,212,0
50482,2,9,212,0
50484,1,3,1,0
50501,85,1311,21350,0
50510,2,20,422,0
50511,40,383,6451,0
50514,1,3,1,0
50517,1,6,211,0
50525,8,61,1288,0
50530,1,3,1,0
50532,1,6,211,0
50533,8,39,428,0
50536,17,131,2408,0
50542,1,6,211,0
50543,4,18,424,0
50548,28,229,4939,0
50554,5,20,215,0
50557,1,6,211,0
50560,1,3,1,0
50563,6,37,636,0
50568,1,8,211,0
50574,8,53,1268,0
50575,2,13,422,0
50577,2,9,212,0
50579,8,39,848,0
50581,1,6,211,0
50583,14,90,1484,0
50585,1,7,211,0
50588,57,484,8438,0
50590,1,3,1,0
50595,31,221,4312,0
50597,3,24,423,0
50598,2,9,212,0
50601,5,25,425,0
50602,1,3,1,0
50604,1,8,211,0
50613,103,1752,23549,0
50616,39,295,6081,0
50619,1,6,211,0
50621,3,9,3,0
50622,7,34,637,0
50626,2,9,212,0
50627,12,77,1492,0
50629,2,16,422,0
50630,1,6,211,0
50635,1,7,211,0
50636,4,25,634,0
50638,11,56,871,0
50641,1,6,211,0
50643,6,20,6,0
50644,31,261,5192,0
50645,1,6,211,0
50647,2,9,212,0
50648,9,51,1059,0
50650,1,8,211,0
50651,5,30,635,0
50658,7,52,1267,0
50659,33,246,5185,0
50662,24,184,3685,0
50665,6,39,866,0
50666,1,6,211,0
50668,1,9,211,0
50669,5,33,845,0
50670,1,3,1,0
50672,1,6,211,0
50674,6,28,426,0
50675,6,33,426,0
50676,3,18,423,0
50677,41,387,5903,0
50680,1,6,211,0
50682,3,15,423,0
50701,73,1051,15742,0
50702,63,889,14965,0
50703,55,499,8763,0
50704,2,6,2,0
50707,10,69,1321,0
50801,36,289,5899,0
50830,2,9,212,0
50833,4,23,634,0
50840,1,3,1,0
50841,10,51,1060,0
50845,1,6,211,0
50846,1,3,1,0
50849,11,68,1481,0
50851,5,34,845,0
50854,8,50,1068,0
50864,3,18,633,0
51001,3,23,443,0
51002,5,30,635,0
51003,4,25,424,0
51004,1,6,211,0
51005,1,6,211,0
51006,1,6,211,0
51012,26,198,3698,0
51016,2,9,212,0
51023,10,64,1480,0
51024,4,12,4,0
51025,8,56,1058,0
51027,5,31,845,0
51028,2,16,422,0
51030,2,9,212,0
51031,49,488,7571,0
51034,4,16,214,0
51035,6,30,646,0
51036,2,13,422,0
51037,1,3,1,0
51038,5,28,635,0
51039,6,24,426,0
51040,13,77,1943,0
51041,24,222,3895,0
51046,5,25,635,0
51047,1,6,211,0
51050,7,47,847,0
51053,2,8,2,0
51054,13,93,1903,0
51055,2,6,2,0
51063,1,6,211,0
51101,50,558,7875,0
51102,3,14,213,0
51103,27,257,3749,0
51104,32,415,7215,0
51105,26,194,3506,0
51106,70,1093,17683,0
51108,14,106,2124,0
51109,5,26,655,0
51111,8,46,689,0
51201,23,206,4104,0
51234,5,23,425,0
51235,6,40,1056,0
51237,4,28,634,0
51238,1,10,211,0
51239,19,152,2632,0
51240,6,52,1266,0
51241,3,23,633,0
51242,3,16,423,0
51243,1,6,211,0
51245,6,33,846,0
51246,13,87,1493,0
51247,28,254,3461,0
51248,3,17,213,0
51249,13,87,1483,0
51250,54,561,9665,0
51301,63,625,9565,0
51331,10,107,1930,0
51334,27,238,4298,0
51346,7,37,847,0
51347,6,32,846,0
51351,17,148,2357,0
51354,2,16,422,0
51355,6,26,247,0
51358,1,6,211,0
51360,43,517,8814,0
51401,68,838,13943,0
51430,2,17,422,0
51436,3,12,213,0
51442,36,305,5807,0
51443,5,24,635,0
51444,1,3,1,0
51445,14,72,1274,0
51448,1,8,211,0
51449,5,28,445,0
51450,5,25,635,0
51453,1,3,1,0
51454,1,3,1,0
51455,6,32,636,0
51458,4,22,634,0
51461,4,22,634,0
51462,1,6,211,0
51463,1,3,1,0
51466,2,12,232,0
51501,76,1103,15587,0
51503,70,1207,18399,0
51510,5,34,666,0
51520,1,3,1,0
51521,6,34,636,0
51525,1,6,211,0
51526,2,12,212,0
51527,1,6,211,0
51528,2,12,422,0
51529,6,26,426,0
51531,1,7,211,0
51534,30,209,4721,0
51535,4,19,214,0
51537,32,206,3033,0
51546,6,30,636,0
51551,3,14,213,0
51555,11,97,2602,0
51559,2,9,212,0
51560,6,28,426,0
51566,29,212,3920,0
51570,2,7,2,0
51573,1,3,1,0
51575,5,25,635,0
