ZIPCODE,Num Industries,Total Establishments,Total Employees,Total Payroll
46186,1,3,1,0
46201,41,361,5895,0
46202,96,1625,18705,0
46203,86,939,13730,0
46204,114,2798,34194,0
46205,48,596,10140,0
46206,3,13,213,0
46208,38,443,7821,0
46214,48,384,6720,0
46216,13,115,2645,0
46217,59,652,9802,0
46218,52,495,7711,0
46219,106,1333,23313,0
46220,133,2316,28894,0
46221,30,277,5222,0
46222,57,613,9822,0
46224,43,514,9365,0
46225,37,330,5804,0
46226,72,822,13831,0
46227,112,1654,22523,0
46228,13,123,2543,0
46229,54,556,9577,0
46231,10,72,1531,0
46234,34,265,4715,0
46235,13,76,1304,0
46236,57,636,9281,0
46237,65,756,11056,0
46239,46,406,7357,0
46240,121,2599,35393,0
46241,102,1221,18975,0
46242,1,3,1,0
46249,1,7,211,0
46250,122,1951,30806,0
46254,70,978,13650,0
46256,80,899,12958,0
46259,13,102,1693,0
46260,64,1130,14580,0
46268,155,1927,32060,0
46278,54,463,5558,0
46280,29,257,4100,0
46282,1,3,1,0
46285,1,3,1,0
46290,13,163,2604,0
46303,25,192,3226,0
46304,71,782,12238,0
46307,121,1947,26630,0
46310,27,257,4999,0
46311,43,507,8717,0
46312,43,427,6985,0
46319,39,366,6531,0
46320,43,330,5475,0
46321,58,972,13439,0
46322,72,948,14030,0
46323,31,294,5276,0
46324,34,352,6275,0
46327,17,130,1728,0
46340,1,6,211,0
46341,15,109,2166,0
46342,49,536,9004,0
46345,1,8,211,0
46347,6,52,1066,0
46348,1,6,211,0
46349,1,6,211,0
46350,101,1116,16296,0
46356,36,304,5407,0
46360,106,1406,21150,0
46361,1,4,1,0
46366,6,31,636,0
46368,68,826,12484,0
46371,3,13,213,0
46373,31,331,5842,0
46375,80,1029,15079,0
46383,133,1981,27116,0
46385,63,677,10095,0
46390,5,27,435,0
46391,8,41,638,0
46392,9,48,639,0
46394,16,143,3057,0
46402,11,52,462,0
46403,17,147,3489,0
46404,10,82,1270,0
46405,14,102,1745,0
46406,13,71,1063,0
46407,5,75,1085,0
46408,25,190,3246,0
46409,8,56,1478,0
46410,136,2416,35522,0
46501,6,31,636,0
46504,3,14,213,0
46506,25,162,2426,0
46507,15,112,1956,0
46510,2,14,422,0
46511,2,15,243,0
46514,111,1411,21882,0
46515,3,15,213,0
46516,105,967,12905,0
46517,57,517,8383,0
46524,2,6,2,0
46526,93,992,14441,0
46527,1,3,1,0
46528,41,431,7185,0
46530,69,712,11894,0
46534,21,135,2402,0
46536,6,32,636,0
46538,6,24,216,0
46539,1,3,1,0
46540,37,326,5984,0
46542,8,59,1288,0
46543,2,13,422,0
46544,54,603,10429,0
46545,112,1483,23855,0
46546,1,3,1,0
46550,37,319,4589,0
46552,7,47,857,0
46553,8,47,848,0
46554,2,17,212,0
46555,5,33,425,0
46556,3,17,213,0
46561,24,149,2764,0
46562,4,24,424,0
46563,63,613,10648,0
46565,40,276,4721,0
46567,26,230,4127,0
46571,10,47,640,0
46573,9,56,1100,0
46574,5,29,425,0
46580,74,901,13309,0
46581,2,15,422,0
46582,22,184,3726,0
46590,7,71,1748,0
46601,51,578,9219,0
46613,15,95,2355,0
46614,51,477,7517,0
46615,24,208,4554,0
46616,2,20,422,0
46617,27,286,4578,0
46619,29,215,3660,0
46628,71,541,8387,0
46635,19,157,2892,0
46637,26,292,4890,0
46701,9,71,1919,0
46702,1,6,211,0
46703,72,758,12015,0
46705,1,8,1,0
46706,54,586,9577,0
46710,6,23,216,0
46711,14,115,2655,0
46714,50,452,8251,0
46721,7,40,878,0
46723,13,79,1724,0
46725,56,505,7788,0
46732,1,6,211,0
46733,51,461,7583,0
46737,21,126,3105,0
46738,10,61,1080,0
46740,1,3,1,0
46741,9,147,1719,0
46742,1,8,221,0
46743,5,29,635,0
46745,1,6,211,0
46746,5,36,865,0
46747,3,14,213,0
46748,11,69,1271,0
46750,67,689,10390,0
46755,41,349,5914,0
46761,20,141,1972,0
46765,9,51,849,0
46767,12,81,1553,0
46770,5,21,215,0
46773,5,30,635,0
46774,36,362,6047,0
46777,9,52,1079,0
46779,1,7,211,0
46783,19,149,3179,0
46784,1,8,211,0
46785,3,16,423,0
46787,2,16,212,0
46788,2,21,422,0
46791,1,6,211,0
46792,6,37,886,0
46793,3,18,433,0
46795,5,49,1086,0
46797,8,70,1478,0
46798,1,3,1,0
46799,1,3,1,0
46801,1,8,252,0
46802,76,895,11656,0
46803,45,310,3747,0
46804,109,1672,20994,0
46805,95,1114,18556,0
46806,25,220,4116,0
46807,19,142,2789,0
46808,86,692,11233,0
46809,38,271,4599,0
46814,20,183,3201,0
46815,43,633,10028,0
46816,16,127,2566,0
46818,63,588,8956,0
46819,8,39,218,0
46825,114,1549,21809,0
46835,51,567,9095,0
46845,37,501,7862,0
46901,93,1076,16371,0
46902,82,1021,15947,0
46904,1,4,1,0
46910,1,8,211,0
46914,2,14,422,0
46915,2,10,212,0
46917,1,3,1,0
46919,2,12,212,0
46923,18,132,2819,0
46926,1,7,211,0
46928,3,23,433,0
46929,10,58,1090,0
46932,1,3,1,0
46933,11,96,2212,0
46936,8,49,848,0
46938,1,9,211,0
46939,2,12,422,0
46940,1,3,1,0
46947,64,580,9230,0
46952,57,569,8582,0
46953,42,406,6765,0
46958,1,8,211,0
46960,2,6,2,0
46962,12,110,2373,0
46970,41,411,6922,0
46974,2,13,422,0
46975,36,340,6068,0
46978,1,6,211,0
46979,7,44,847,0
46982,3,15,213,0
46986,1,3,1,0
46987,1,3,1,0
46989,5,24,425,0
46991,1,3,1,0
46992,52,450,7658,0
46996,17,139,2577,0
47001,19,149,3010,0
47003,1,3,1,0
47006,42,381,7083,0
47012,20,163,3430,0
47018,4,27,634,0
47022,1,3,1,0
47025,58,599,10872,0
47031,6,32,656,0
47032,1,6,211,0
47034,1,3,1,0
47036,1,3,1,0
47037,6,31,646,0
47040,3,17,213,0
47041,4,18,214,0
47042,6,50,1086,0
47043,10,71,1910,0
47060,7,56,1517,0
47102,2,14,212,0
47106,3,17,423,0
47111,26,187,3426,0
47112,58,458,7141,0
47115,1,6,211,0
47117,2,9,212,0
47118,2,12,422,0
47119,24,265,4305,0
47122,17,139,3217,0
47124,6,39,846,0
47126,3,15,423,0
47129,68,662,10345,0
47130,108,1486,20670,0
47131,1,8,211,0
47136,2,7,2,0
47138,1,7,211,0
47140,1,9,211,0
47141,2,12,422,0
47143,3,17,423,0
47145,1,3,1,0
47146,1,3,1,0
47150,110,1776,23117,0
47151,1,10,211,0
47161,1,7,211,0
47164,1,6,211,0
47165,1,3,1,0
47167,37,299,5208,0
47170,33,290,5194,0
47172,33,299,4565,0
47201,129,1719,24198,0
47203,35,319,5919,0
47220,13,80,1703,0
47229,4,21,634,0
47234,1,6,211,0
47240,65,595,9486,0
47243,5,39,1065,0
47246,3,17,433,0
47250,59,612,9832,0
47265,39,333,6080,0
47274,84,980,16199,0
47281,1,6,211,0
47283,1,7,211,0
47302,39,368,5901,0
47303,71,851,12403,0
47304,69,858,12277,0
47305,21,211,3985,0
47306,1,11,211,0
47320,3,25,633,0
47327,7,53,1087,0
47330,6,23,216,0
47331,44,420,7636,0
47334,6,38,687,0
47336,4,23,634,0
47340,3,12,213,0
47342,2,9,212,0
47346,5,34,875,0
47348,14,102,1975,0
47353,9,44,670,0
47355,2,14,212,0
47356,4,27,424,0
47357,1,6,211,0
47359,5,21,425,0
47362,55,562,9587,0
47368,2,6,2,0
47371,27,280,5378,0
47373,1,9,211,0
47374,111,1450,19375,0
47375,1,4,1,0
47380,2,9,222,0
47383,1,8,211,0
47384,1,6,211,0
47385,3,13,213,0
47390,6,45,636,0
47394,16,125,2837,0
47396,12,72,1502,0
47401,95,1299,19036,0
47402,1,5,1,0
47403,60,760,9375,0
47404,92,1267,19321,0
47406,2,71,872,0
47408,30,349,6124,0
47420,1,3,1,0
47421,71,870,15689,0
47424,14,107,2134,0
47429,7,45,847,0
47432,3,25,454,0
47433,2,10,212,0
47438,3,19,433,0
47441,21,179,3682,0
47443,1,3,1,0
47446,13,104,1944,0
47448,26,221,3038,0
47451,1,6,211,0
47452,7,46,637,0
47454,12,101,1943,0
47460,24,186,3265,0
47462,5,23,425,0
47468,1,6,211,0
47469,2,9,212,0
47471,2,11,212,0
47501,59,529,8180,0
47512,3,19,433,0
47513,2,13,212,0
47519,1,3,1,0
47520,1,3,1,0
47521,1,6,211,0
47522,2,40,642,0
47523,5,17,5,0
47524,1,3,1,0
47527,1,4,1,0
47532,12,62,642,0
47541,1,6,211,0
47542,25,157,2636,0
47546,88,900,13766,0
47547,1,3,1,0
47549,1,3,1,0
47553,16,150,2837,0
47558,14,134,1974,0
47561,1,3,1,0
47562,15,128,2375,0
47567,6,69,1516,0
47568,1,8,211,0
47575,1,10,211,0
47578,1,3,1,0
47579,3,14,213,0
47581,2,16,422,0
47586,30,239,4321,0
47591,72,756,12897,0
47601,30,277,4741,0
47610,6,32,636,0
47613,1,3,1,0
47619,1,3,1,0
47620,29,209,4110,0
47630,71,912,14868,0
47631,1,4,1,0
47633,4,24,424,0
47634,1,6,211,0
47635,10,69,1510,0
47637,1,6,211,0
47638,6,41,636,0
47639,6,39,457,0
47648,6,36,687,0
47649,1,9,211,0
47660,3,23,213,0
47665,3,20,423,0
47670,40,319,4583,0
47701,1,3,1,0
47708,36,367,4588,0
47710,58,497,8756,0
47711,91,923,15213,0
47712,51,576,7706,0
47713,23,147,2215,0
47714,51,689,10478,0
47715,136,2022,29009,0
47716,1,4,1,0
47720,32,233,4323,0
47722,1,7,211,0
47725,34,338,6369,0
47750,1,8,211,0
47802,95,1215,18400,0
47803,41,383,6156,0
47804,24,179,3065,0
47805,11,86,1102,0
47807,55,559,8727,0
47808,1,3,1,0
47809,1,35,672,0
47834,37,357,6078,0
47840,1,6,211,0
47841,2,20,212,0
47842,19,109,2400,0
47847,2,12,422,0
47862,1,3,1,0
47866,1,3,1,0
47872,15,101,1736,0
47874,5,25,425,0
47876,1,3,1,0
47879,1,3,1,0
47882,19,148,2820,0
47885,8,59,1268,0
47901,24,341,5477,0
47902,3,17,213,0
47903,1,7,211,0
47904,59,614,9016,0
47905,130,1863,26029,0
47906,66,1116,15855,0
47909,47,508,8429,0
47918,9,57,1069,0
47920,3,13,213,0
47923,3,17,213,0
47928,1,3,1,0
47932,9,63,1289,0
47933,77,838,14833,0
47940,1,6,211,0
47943,1,6,211,0
47944,5,36,855,0
47946,2,12,422,0
47951,6,32,446,0
47952,1,6,211,0
47955,1,3,1,0
47957,1,8,211,0
47959,2,9,212,0
47960,37,353,5178,0
47965,1,6,211,0
47970,1,3,1,0
47977,7,29,217,0
47978,30,281,5211,0
47980,3,13,213,0
47987,8,32,428,0
47990,1,3,1,0
47993,2,9,212,0
47995,2,11,212,0
47996,1,3,1,0
48001,15,123,2795,0
48002,4,27,634,0
48003,15,96,1495,0
48005,7,42,867,0
48006,1,6,211,0
48009,111,2063,26707,0
48012,1,9,211,0
48014,2,16,422,0
48015,17,107,1497,0
48017,33,327,5864,0
48021,46,589,9329,0
48022,1,8,211,0
48023,11,65,1061,0
48025,60,1036,13579,0
48026,56,520,8374,0
48027,1,6,211,0
48028,2,12,222,0
48030,33,315,5404,0
48033,66,574,9505,0
48034,83,1429,20196,0
48035,81,896,13066,0
48036,75,688,11457,0
48037,1,6,231,0
48038,94,1483,18721,0
48039,13,98,1964,0
48040,20,186,2841,0
48041,3,17,423,0
48042,62,636,10314,0
48043,51,696,9762,0
48044,68,946,12902,0
48045,40,464,9031,0
48047,64,782,12747,0
48048,7,43,847,0
48049,4,28,844,0
48050,3,13,213,0
48051,64,582,9076,0
48054,8,91,858,0
48059,45,354,5699,0
48060,104,1182,18132,0
48062,23,173,3274,0
48063,3,20,633,0
48064,3,20,423,0
48065,30,289,5171,0
48066,107,1481,21467,0
48067,89,1272,16296,0
48069,2,17,422,0
48070,10,111,2120,0
48071,125,1537,24137,0
48072,42,453,8216,0
48073,73,950,14708,0
48074,17,109,2178,0
48075,104,1921,25932,0
48076,98,1584,22986,0
48079,25,208,4568,0
48080,60,809,11486,0
48081,35,484,7789,0
48082,25,245,5427,0
48083,169,2552,37855,0
48084,135,2855,34648,0
48085,52,684,11016,0
48088,31,314,4972,0
48089,78,933,14972,0
48090,1,3,1,0
48091,64,709,11989,0
48092,68,918,12811,0
48093,51,788,11169,0
48094,32,348,6433,0
48095,20,159,3241,0
48096,8,81,1719,0
48097,7,40,427,0
48098,57,916,14225,0
48099,1,7,211,0
48101,65,696,12040,0
48103,140,2115,30178,0
48104,134,2617,34154,0
48105,63,772,11599,0
48106,2,8,2,0
48108,121,1515,24157,0
48109,5,37,686,0
48111,73,738,11318,0
48114,63,699,11865,0
48116,127,1707,24960,0
48117,13,81,1703,0
48118,31,311,6095,0
48120,19,238,3271,0
48121,4,44,854,0
48122,16,145,2136,0
48124,77,1329,16608,0
48125,27,264,4528,0
48126,146,2969,33631,0
48127,77,1485,18583,0
48128,19,180,4079,0
48130,37,337,5818,0
48131,8,93,1989,0
48133,5,27,425,0
48134,30,250,4971,0
48135,51,543,9483,0
48137,4,34,634,0
48138,11,90,1711,0
48139,3,9,3,0
48140,3,16,213,0
48141,22,189,3643,0
48144,16,164,3247,0
48145,2,14,422,0
48146,52,676,10616,0
48150,168,2199,32671,0
48152,120,1733,24521,0
48154,69,980,14765,0
48157,1,10,211,0
48158,10,82,1700,0
48159,1,10,211,0
48160,16,136,2587,0
48161,57,520,8511,0
48162,62,610,8736,0
48164,14,78,1525,0
48165,15,113,2217,0
48166,10,48,860,0
48167,68,865,12384,0
48168,32,291,4324,0
48169,27,285,5368,0
48170,150,2357,33926,0
48173,9,85,1729,0
48174,81,1050,16101,0
48176,51,557,9366,0
48178,62,765,12315,0
48179,1,6,211,0
48180,141,2015,28926,0
48182,20,187,3471,0
48183,81,1112,15877,0
48184,43,378,6255,0
48185,98,1290,17946,0
48186,37,371,6647,0
48187,110,1511,20550,0
48188,58,642,10235,0
48189,26,200,4077,0
48191,2,6,2,0
48192,64,689,11276,0
48193,19,170,3720,0
48195,58,727,10745,0
48197,87,1310,19509,0
48198,44,489,8395,0
48201,45,542,7804,0
48202,53,491,7930,0
48203,39,364,5440,0
48204,15,198,3665,0
48205,28,325,6491,0
48206,9,72,1279,0
48207,52,570,10141,0
48208,15,79,855,0
48209,44,410,6016,0
48210,25,308,4967,0
48211,16,76,866,0
48212,45,707,11187,0
48213,16,170,2786,0
48214,17,175,4117,0
48215,12,114,2193,0
48216,17,148,2240,0
48217,6,40,856,0
48218,4,24,424,0
48219,42,538,8476,0
48220,76,781,12770,0
48221,29,311,5402,0
48223,18,153,2788,0
48224,26,299,4737,0
48225,27,213,4098,0
48226,79,1580,21795,0
48227,31,428,6743,0
48228,43,734,10176,0
48229,7,38,857,0
48230,34,415,7125,0
48234,35,381,6016,0
48235,31,441,6944,0
48236,76,1093,14743,0
48237,72,663,12023,0
48238,26,260,3647,0
48239,60,656,11105,0
48240,26,234,4737,0
48242,6,77,1881,0
48243,10,85,880,0
48265,1,3,1,0
48301,42,441,7157,0
48302,69,975,14543,0
48304,52,978,13771,0
48306,33,403,6224,0
48307,121,2110,26730,0
48309,89,1085,16694,0
48310,85,1416,18789,0
48311,1,6,211,0
48312,84,1009,15921,0
48313,75,957,16187,0
48314,76,788,12234,0
48315,117,1482,21921,0
48316,60,720,11245,0
48317,84,1076,14939,0
48320,20,193,3293,0
48322,73,1353,16109,0
48323,35,400,7307,0
48324,26,234,4666,0
48326,121,1558,25819,0
48327,49,545,8675,0
48328,63,749,12575,0
48329,53,543,9894,0
48331,57,731,11521,0
48334,95,2065,24148,0
48335,68,798,12622,0
48336,81,1050,16338,0
48340,30,322,6052,0
48341,32,325,5015,0
48342,36,249,4558,0
48346,62,843,13487,0
48348,43,405,7525,0
48350,11,78,2131,0
48353,15,146,2856,0
48356,13,115,2333,0
48357,19,142,2779,0
48359,28,171,2692,0
48360,22,186,3894,0
48362,35,317,5428,0
48363,6,35,636,0
48367,6,37,636,0
48371,51,510,7762,0
48374,25,349,3727,0
48375,120,1548,22308,0
48377,75,939,16000,0
48380,7,50,1057,0
48381,48,457,7979,0
48382,47,559,9689,0
48383,19,167,2800,0
48386,29,230,4530,0
48390,85,989,15871,0
48393,86,888,13790,0
48412,3,17,423,0
48413,38,297,5609,0
48415,26,286,5611,0
48416,6,31,426,0
48417,2,9,212,0
48418,1,7,211,0
48419,1,3,1,0
48420,35,316,6358,0
48421,3,17,213,0
48422,7,51,1067,0
48423,61,613,11095,0
48427,4,22,424,0
48428,4,23,424,0
48429,11,83,1941,0
48430,101,1159,17317,0
48433,51,494,8883,0
48438,8,71,1508,0
48439,94,1346,18922,0
48441,6,45,846,0
48442,36,307,5930,0
48444,20,200,3061,0
48446,90,962,15278,0
48449,1,4,1,0
48450,5,39,666,0
48451,19,144,2129,0
48453,12,76,1502,0
48455,19,140,2580,0
48457,10,62,1080,0
48458,20,190,3681,0
48460,2,9,212,0
48461,9,48,460,0
48462,27,247,4748,0
48463,2,15,212,0
48466,1,3,1,0
48467,7,57,847,0
48468,1,3,1,0
48469,2,9,212,0
48470,1,3,1,0
48471,19,157,2840,0
48473,32,301,5603,0
48475,5,26,425,0
48502,20,230,2631,0
48503,34,321,5686,0
48504,37,372,6550,0
48505,10,128,1930,0
48506,37,311,5418,0
48507,115,1537,23784,0
48509,28,242,4170,0
48519,10,103,2652,0
48529,29,183,3450,0
48532,51,800,10565,0
48601,61,498,7326,0
48602,50,527,7796,0
48603,90,1030,15607,0
48604,66,581,9173,0
48607,6,45,646,0
48609,19,189,3680,0
48610,1,3,1,0
48611,15,72,865,0
48612,13,81,1723,0
48615,3,12,213,0
48616,13,99,1764,0
48617,30,256,5201,0
48618,4,23,434,0
48622,9,67,1519,0
48623,27,191,3479,0
48624,32,255,4313,0
48625,17,150,3909,0
48626,5,42,645,0
48629,25,175,2826,0
48631,4,20,214,0
48632,1,3,1,0
48634,4,24,424,0
48635,1,3,1,0
48637,1,3,1,0
48638,13,170,2864,0
48640,90,1639,19698,0
48642,63,505,8089,0
48647,6,41,656,0
48650,10,68,1100,0
48651,7,51,1097,0
48653,18,137,2788,0
48654,3,23,653,0
48655,5,34,845,0
48656,1,15,431,0
48657,6,50,1307,0
48658,16,119,2386,0
48659,3,9,3,0
48661,46,418,7261,0
48662,1,3,1,0
48670,1,4,1,0
48674,1,4,1,0
48703,8,53,1478,0
48706,97,1261,21309,0
48708,62,683,10694,0
48720,2,9,212,0
48722,8,60,1569,0
48723,26,208,3507,0
48725,2,25,422,0
48726,11,89,2171,0
48728,1,3,1,0
48730,11,81,1532,0
48732,19,101,1570,0
48733,1,6,211,0
48734,36,224,3541,0
48739,6,32,426,0
48740,3,21,423,0
48741,1,3,1,0
48742,1,4,1,0
48744,1,8,211,0
48746,4,20,214,0
48748,1,3,1,0
48750,23,160,2824,0
48755,8,68,1308,0
48756,4,27,634,0
48757,7,31,427,0
48759,4,23,424,0
48762,2,11,212,0
48763,9,74,1499,0
48767,1,3,1,0
48768,10,72,1510,0
48770,1,7,211,0
48801,33,306,5727,0
48804,1,3,1,0
48808,4,25,634,0
48809,14,92,1934,0
48811,6,29,436,0
48813,47,397,6708,0
48817,6,31,636,0
48818,2,9,212,0
48819,1,3,1,0
48820,31,322,6073,0
48821,5,37,886,0
48822,2,9,212,0
48823,95,1579,20618,0
48824,2,10,212,0
48827,21,176,2822,0
48829,3,19,454,0
48831,2,16,422,0
48835,2,6,2,0
48836,20,165,4162,0
48837,31,312,5802,0
48838,47,351,5331,0
48840,18,124,2840,0
48842,35,268,4997,0
48843,117,1483,21515,0
48846,34,266,4787,0
48847,7,51,908,0
48848,6,30,636,0
48849,9,69,1719,0
48850,5,34,645,0
48854,38,323,6239,0
48855,23,202,4365,0
48858,107,1487,21948,0
48861,2,9,212,0
48864,86,1093,15397,0
48866,5,38,855,0
48867,66,670,10468,0
48872,8,53,889,0
48875,18,130,2799,0
48876,1,3,1,0
48878,1,3,1,0
48879,32,307,5634,0
48880,6,41,866,0
48881,6,34,846,0
48883,7,37,847,0
48884,4,25,424,0
48886,1,6,211,0
48888,10,55,1070,0
48891,1,9,211,0
48892,4,21,424,0
48893,8,40,428,0
48894,1,3,1,0
48895,26,224,4307,0
48901,1,5,1,0
48906,80,655,10475,0
48909,1,3,1,0
48910,56,617,10250,0
48911,67,621,11267,0
48912,64,680,10172,0
48915,6,40,846,0
48917,108,1385,21871,0
48933,35,476,7739,0
49001,71,623,10176,0
49002,92,866,11889,0
49004,17,103,1947,0
49006,28,292,5221,0
49007,63,668,10172,0
49008,44,451,7008,0
49009,89,1111,15948,0
49010,40,302,5401,0
49012,3,9,3,0
49013,6,33,646,0
49014,31,269,4752,0
49015,75,843,13791,0
49016,3,12,213,0
49017,50,421,7673,0
49021,4,16,214,0
49022,84,703,10279,0
49024,69,884,14645,0
49026,1,3,1,0
49028,6,35,426,0
49030,1,3,1,0
49031,11,76,1501,0
49032,2,7,2,0
49036,65,610,9861,0
49037,34,236,3947,0
49038,10,83,1961,0
49040,2,7,2,0
49042,3,23,443,0
49045,6,35,866,0
49046,9,42,639,0
49047,25,220,3256,0
49048,49,467,7088,0
49053,7,39,857,0
49055,4,42,1084,0
49056,1,3,1,0
49057,7,33,637,0
49058,48,408,6592,0
49060,1,3,1,0
49064,2,6,2,0
49065,6,42,1066,0
49067,5,27,635,0
49068,49,457,7884,0
49070,1,4,1,0
49071,14,92,1975,0
49072,2,13,212,0
49073,3,22,423,0
49076,2,8,2,0
49078,10,60,880,0
49079,23,219,3924,0
49080,32,244,3935,0
49081,1,3,1,0
49082,8,49,638,0
49083,15,105,2365,0
49085,83,1050,15030,0
49087,8,49,879,0
49088,1,6,211,0
49090,40,348,5241,0
49091,49,434,8053,0
49092,2,6,2,0
49093,36,357,6049,0
49094,2,15,212,0
49096,2,22,642,0
49097,12,107,2414,0
49098,8,72,1748,0
49099,4,19,214,0
49101,4,22,214,0
49103,18,112,1928,0
49106,7,60,1107,0
49107,9,74,1939,0
49111,3,19,433,0
49112,15,87,1736,0
49115,2,6,2,0
49117,12,105,1963,0
49120,67,739,12529,0
49125,3,20,423,0
49127,26,230,4412,0
49128,4,37,654,0
49129,3,19,423,0
49201,83,968,16330,0
49202,80,894,15071,0
49203,67,652,10230,0
49204,2,6,2,0
49220,1,3,1,0
49221,85,1061,16742,0
49224,14,96,1734,0
49227,1,6,211,0
49228,7,50,1298,0
49229,2,18,422,0
49230,23,143,2824,0
49232,1,8,211,0
49234,4,28,634,0
49236,3,28,653,0
49237,2,6,2,0
49240,10,78,1730,0
49242,35,295,5706,0
49245,3,12,213,0
49246,1,3,1,0
49247,8,53,1278,0
49250,10,58,1091,0
49251,6,34,656,0
49252,4,18,424,0
49253,2,11,212,0
49254,3,18,223,0
49256,1,3,1,0
49265,6,25,426,0
49266,1,9,211,0
49267,5,20,5,0
49269,4,15,214,0
49270,2,12,432,0
49271,1,3,1,0
49274,2,7,2,0
49277,1,3,1,0
49283,5,24,445,0
49285,7,40,857,0
49286,35,275,4336,0
49287,1,7,211,0
49301,43,493,7914,0
49302,16,103,2116,0
49303,1,3,1,0
49304,4,40,894,0
49305,1,6,211,0
49306,22,169,2142,0
49307,45,479,9460,0
49310,2,9,212,0
49315,68,733,10943,0
49316,53,578,9797,0
49319,30,247,4122,0
49321,38,371,6834,0
49323,14,119,2554,0
49325,1,8,211,0
49326,2,14,422,0
49327,8,49,848,0
49328,4,21,424,0
49329,5,26,425,0
49330,4,18,214,0
49331,36,341,6078,0
49332,2,11,212,0
49333,12,86,1953,0
49335,2,9,212,0
49336,2,9,212,0
49337,16,129,2627,0
49340,2,11,212,0
49341,78,935,13880,0
49343,4,27,424,0
49344,3,16,213,0
49345,29,158,2420,0
49346,5,33,855,0
49347,1,6,211,0
49348,26,189,3047,0
49349,6,35,436,0
49351,1,6,1,0
49355,2,7,2,0
49401,27,183,2890,0
49403,2,9,212,0
49404,22,150,3032,0
49406,5,40,886,0
49408,8,62,1089,0
49409,1,3,1,0
49412,37,296,4778,0
49415,9,73,1499,0
49417,90,1112,18279,0
49418,116,1449,23073,0
49419,16,129,2167,0
49420,13,95,2183,0
49421,4,28,424,0
49423,139,1776,25246,0
49424,126,1467,21801,0
49426,74,896,13096,0
49428,62,636,11576,0
49431,57,584,9423,0
49435,8,41,638,0
49436,6,42,846,0
49437,8,44,1068,0
49440,11,80,892,0
49441,80,843,13285,0
49442,65,611,11254,0
49443,1,5,1,0
49444,75,771,13695,0
49445,30,311,5001,0
49446,2,7,2,0
49448,3,13,213,0
49449,6,46,1056,0
49451,4,21,424,0
49453,18,171,3649,0
49454,7,42,1057,0
49455,4,23,434,0
49456,46,349,6258,0
49457,6,29,426,0
49460,10,65,1480,0
49461,24,195,4146,0
49464,80,813,14657,0
49501,2,9,212,0
49503,139,2444,31366,0
49504,99,1054,16115,0
49505,60,557,8922,0
49506,71,844,13266,0
49507,43,369,5655,0
49508,77,930,14286,0
49509,73,721,12164,0
49512,154,1705,26950,0
49518,1,3,1,0
49519,45,411,7189,0
49525,84,1189,16627,0
49534,55,509,8119,0
49544,69,525,7535,0
49546,115,2217,29818,0
49548,97,1088,18043,0
49601,86,812,14273,0
49610,1,3,1,0
49614,3,15,423,0
49615,13,104,1923,0
49616,3,18,443,0
49617,7,59,1297,0
49620,2,10,212,0
49621,7,39,637,0
49622,1,7,211,0
49628,1,4,1,0
49629,12,85,1302,0
49630,3,17,213,0
49631,8,52,858,0
49632,1,6,211,0
49635,11,89,1921,0
49636,6,36,846,0
49637,2,6,2,0
49640,3,25,423,0
49643,6,55,1307,0
49644,3,17,423,0
49646,24,181,3275,0
49648,2,14,422,0
49649,6,37,846,0
49650,4,35,634,0
49651,13,92,1713,0
49653,6,40,1066,0
49654,5,27,425,0
49655,2,6,2,0
49656,1,3,1,0
49657,6,39,646,0
49659,6,66,1317,0
49660,40,338,7182,0
49663,5,33,635,0
49664,4,24,654,0
49665,6,25,426,0
49670,3,18,423,0
49675,2,10,212,0
49676,2,13,422,0
49677,14,101,2384,0
49682,12,111,2152,0
49683,2,14,212,0
49684,157,2471,36083,0
49685,30,210,3421,0
49686,117,1461,21935,0
49688,3,18,423,0
49689,1,3,1,0
49690,17,133,2767,0
49696,11,79,1691,0
49701,9,178,1919,0
49706,9,54,849,0
49707,74,730,11619,0
49709,2,22,422,0
49712,21,185,3452,0
49713,2,9,212,0
49715,1,9,211,0
49716,1,4,1,0
49718,1,6,211,0
49719,3,18,213,0
49720,42,356,6233,0
49721,44,410,7566,0
49725,2,12,422,0
49726,2,15,422,0
49727,8,62,1298,0
49729,2,12,212,0
49730,1,3,1,0
49734,1,3,1,0
49735,82,760,11388,0
49736,1,6,211,0
49738,22,183,3043,0
49740,34,384,6916,0
49745,1,6,211,0
49746,3,24,423,0
49749,9,85,2160,0
49751,1,4,1,0
49753,1,10,211,0
49755,2,18,422,0
49756,3,36,863,0
49757,9,116,1479,0
49759,2,9,212,0
49760,1,6,211,0
49765,5,33,655,0
49766,2,15,422,0
49769,3,22,423,0
49770,94,1262,17347,0
49774,2,9,212,0
49776,2,10,212,0
49777,1,3,1,0
49779,16,116,2157,0
49780,2,10,222,0
49781,8,114,1949,0
49782,1,4,1,0
49783,56,563,9790,0
49788,1,6,211,0
49801,49,497,8840,0
49802,15,79,1315,0
49807,4,21,634,0
49818,1,6,1,0
49821,1,3,1,0
49827,2,11,212,0
49829,70,691,10842,0
49831,1,12,431,0
49835,1,4,1,0
49837,17,111,2167,0
49838,1,8,211,0
49840,1,11,211,0
49841,6,32,426,0
49849,24,180,3265,0
49854,15,121,2586,0
49855,109,1443,23431,0
49858,28,212,3960,0
49862,15,103,2355,0
49866,13,84,1303,0
